recid,phash,chash,start,end,orient
AADJCF010000001.1,555a2d4511854e70a844,d3d889d58a0f65bbac09,977,1819,-
AADJCF010000001.1,3a12b0527102dd9de8a9,d3d889d58a0f65bbac09,1870,2328,-
AADJCF010000001.1,d7a954caffeb3d2e8202,d3d889d58a0f65bbac09,2448,3344,+
AADJCF010000001.1,1c0cb761ac6e23485b51,d3d889d58a0f65bbac09,3435,4448,+
AADJCF010000001.1,7b8bf1788f85f1b2cfe7,d3d889d58a0f65bbac09,4651,5559,+
AADJCF010000001.1,aa1557392cf055434112,d3d889d58a0f65bbac09,5691,6104,-
AADJCF010000001.1,e77ef25ce2bacded4e46,d3d889d58a0f65bbac09,6767,7384,+
AADJCF010000001.1,dc4baf16dca04965841e,d3d889d58a0f65bbac09,7581,10259,-
AADJCF010000001.1,0c8a4064b470e9e12f9e,d3d889d58a0f65bbac09,10736,11383,+
AADJCF010000001.1,e2350390ade54e31af94,d3d889d58a0f65bbac09,12148,13779,+
AADJCF010000001.1,909e953034169959d8f4,d3d889d58a0f65bbac09,13901,14821,+
AADJCF010000001.1,00fc87d310c37e3e794b,d3d889d58a0f65bbac09,14836,15744,+
AADJCF010000001.1,f0ab543c9f56fc268423,d3d889d58a0f65bbac09,15756,16763,+
AADJCF010000001.1,3c20da50032a578b2a2c,d3d889d58a0f65bbac09,16760,17764,+
AADJCF010000001.1,bb4e5ebb4b88f2613349,d3d889d58a0f65bbac09,17812,18648,+
AADJCF010000001.1,37935a5129345c3dc789,d3d889d58a0f65bbac09,18696,19025,-
AADJCF010000001.1,793ed2c6177e2630aca5,d3d889d58a0f65bbac09,19059,20519,-
AADJCF010000001.1,c1ee402aad7584140c98,d3d889d58a0f65bbac09,20662,20835,+
AADJCF010000001.1,5b461d976d091e28a5c8,d3d889d58a0f65bbac09,20879,21175,-
AADJCF010000001.1,ae5a09f393547b3e0aa6,d3d889d58a0f65bbac09,21399,22127,+
AADJCF010000001.1,cc9183f9502f62f81048,d3d889d58a0f65bbac09,22187,22588,-
AADJCF010000001.1,ebeafdacded71e3c91c0,d3d889d58a0f65bbac09,22749,23288,-
AADJCF010000001.1,2a6445c1d40c807d160d,d3d889d58a0f65bbac09,23345,24088,-
AADJCF010000001.1,040a37d1726eb76cb9f5,d3d889d58a0f65bbac09,24114,24518,-
AADJCF010000001.1,576e4c24ad15033b0cd4,d3d889d58a0f65bbac09,24856,25494,+
AADJCF010000001.1,d28be4c23283cbedf22c,d3d889d58a0f65bbac09,25576,26454,-
AADJCF010000001.1,f7421ffddb8fb3534198,d3d889d58a0f65bbac09,26474,26980,-
AADJCF010000001.1,41e4f307728372acece8,d3d889d58a0f65bbac09,27054,27557,-
AADJCF010000001.1,f6db589085477e6751b2,d3d889d58a0f65bbac09,27647,27829,-
AADJCF010000001.1,c9dfb43fec9bd87b86a5,d3d889d58a0f65bbac09,28309,29115,-
AADJCF010000001.1,8ec7a0cdb78481d3d9ee,d3d889d58a0f65bbac09,29115,30308,-
AADJCF010000001.1,c8ef65199d05747dd58d,d3d889d58a0f65bbac09,30318,31676,-
AADJCF010000001.1,9b3ee41e5acd4a5b907c,d3d889d58a0f65bbac09,31680,33275,-
AADJCF010000001.1,5ae3a917724ce1fdc2d8,d3d889d58a0f65bbac09,33275,34837,-
AADJCF010000001.1,02e6a0a71761aadba3bf,d3d889d58a0f65bbac09,35110,35979,+
AADJCF010000001.1,02f7662a257c8ab6ce78,d3d889d58a0f65bbac09,35987,36607,+
AADJCF010000001.1,07f31acf3c9ecb22ecda,d3d889d58a0f65bbac09,36708,37583,+
AADJCF010000001.1,da33717e591e9e86f50c,d3d889d58a0f65bbac09,37670,38260,-
AADJCF010000001.1,d89c1df5dfa295c10777,d3d889d58a0f65bbac09,38257,39018,-
AADJCF010000001.1,6210942d6eaac97fc300,d3d889d58a0f65bbac09,39262,40302,+
AADJCF010000001.1,1da7581c45c36cc6e630,d3d889d58a0f65bbac09,40344,40595,-
AADJCF010000001.1,77146e50a4f87df56f47,d3d889d58a0f65bbac09,40998,43595,+
AADJCF010000001.1,623204a117bdc7c768af,d3d889d58a0f65bbac09,44006,44980,+
AADJCF010000001.1,e67a5775e48e51c8f24d,d3d889d58a0f65bbac09,45273,45401,+
AADJCF010000001.1,699f0d60aed9df023b5d,d3d889d58a0f65bbac09,45957,48632,+
AADJCF010000001.1,5fd836f0599ba4b0f5fb,d3d889d58a0f65bbac09,48688,49278,-
AADJCF010000001.1,4191a4aa8d62d5d0775e,d3d889d58a0f65bbac09,49474,50238,+
