recid,hash,chash,start,end,is_crispr
NZ_LLIF01000001.1,441f5c3b569e28eb8c04,3c1f49ff7fd3aafec01f,261,1700,0
NZ_LLIF01000001.1,9b2777805a6734e384fb,3c1f49ff7fd3aafec01f,1755,2198,0
NZ_LLIF01000001.1,515fad3b733c7d15bc1e,3c1f49ff7fd3aafec01f,2346,4436,0
NZ_LLIF01000002.1,f620d8b0dde06137383e,5a447229b293d0bccbfd,160,1425,0
NZ_LLIF01000002.1,928a739b956ccbc402b5,5a447229b293d0bccbfd,1415,1609,0
NZ_LLIF01000002.1,f86c13cb939e5b34b7ff,5a447229b293d0bccbfd,1863,2081,0
NZ_LLIF01000002.1,f9dec68696e31688c044,5a447229b293d0bccbfd,2130,2723,0
NZ_LLIF01000003.1,6792d57683befd9996cc,9b2d497080f3f01e6b5f,180,311,0
NZ_LLIF01000003.1,ae2afc51469866979773,9b2d497080f3f01e6b5f,501,1370,0
NZ_LLIF01000003.1,1ac3656ba51cf5d3d726,9b2d497080f3f01e6b5f,1593,2447,0
NZ_LLIF01000003.1,0a96355ec4f28ff8fcfa,9b2d497080f3f01e6b5f,2503,2766,0
NZ_LLIF01000003.1,a91841d8ace96624d5b5,9b2d497080f3f01e6b5f,2928,4034,0
NZ_LLIF01000004.1,e120b1774a8483c483b9,c36eb3be506e031e001a,1,190,1
NZ_LLIF01000004.1,fc9edead81658ce6ba00,c36eb3be506e031e001a,1380,1721,0
NZ_LLIF01000004.1,406c1ec6d3e090b11c0f,c36eb3be506e031e001a,1871,2554,0
NZ_LLIF01000004.1,1ce5298faa306335c0df,c36eb3be506e031e001a,2544,3920,0
NZ_LLIF01000004.1,ecd03c46f728aca01f27,c36eb3be506e031e001a,3998,6337,0
NZ_LLIF01000004.1,a68d9832aab0b343f363,c36eb3be506e031e001a,6619,6999,0
NZ_LLIF01000004.1,e31edc9544aa1ac6ebf2,c36eb3be506e031e001a,7067,7948,0
NZ_LLIF01000004.1,235e442bde9ee8927a56,c36eb3be506e031e001a,8214,9263,0
NZ_LLIF01000004.1,d1e41ff08b992c93ef80,c36eb3be506e031e001a,9318,9614,0
NZ_LLIF01000004.1,bdc15f946f00f740e56b,c36eb3be506e031e001a,9706,10035,0
NZ_LLIF01000004.1,70a1113f10f0cccc559d,c36eb3be506e031e001a,10094,10792,0
NZ_LLIF01000004.1,2e4078bd83e3f4ef1c4b,c36eb3be506e031e001a,10874,11947,0
NZ_LLIF01000004.1,53c7a24617396b705781,c36eb3be506e031e001a,11970,12116,0
NZ_LLIF01000004.1,302886efcd8eb8656dde,c36eb3be506e031e001a,12158,12868,0
NZ_LLIF01000004.1,f92999d3817796a0541a,c36eb3be506e031e001a,12870,13850,0
NZ_LLIF01000004.1,aa2b668944fb574db49d,c36eb3be506e031e001a,13869,14141,0
NZ_LLIF01000004.1,cd007c3f4a85515223a0,c36eb3be506e031e001a,14125,15273,0
NZ_LLIF01000004.1,59df3788ac59f49b8f27,c36eb3be506e031e001a,15408,16424,0
NZ_LLIF01000004.1,8dd76b3674b19128552a,c36eb3be506e031e001a,16759,17268,0
NZ_LLIF01000004.1,48e9441ca696cf1b5412,c36eb3be506e031e001a,17596,17829,0
NZ_LLIF01000004.1,a2faaa1dc8cb71d7d516,c36eb3be506e031e001a,17840,18733,0
NZ_LLIF01000004.1,a42a9b726d2d395a7412,c36eb3be506e031e001a,19023,19784,0
NZ_LLIF01000004.1,5741e1f6791769e5a3e2,c36eb3be506e031e001a,20138,22894,0
NZ_LLIF01000004.1,4f8390c9013dae0e030b,c36eb3be506e031e001a,23019,23831,0
NZ_LLIF01000004.1,74213c56550e7af83391,c36eb3be506e031e001a,23831,24775,0
NZ_LLIF01000004.1,07dd04c6d8b7cffbed04,c36eb3be506e031e001a,24863,25705,0
NZ_LLIF01000004.1,f8fd253faffcd8bd15f2,c36eb3be506e031e001a,25775,27367,0
NZ_LLIF01000004.1,0d793af9ce71004fae98,c36eb3be506e031e001a,27599,28462,0
NZ_LLIF01000005.1,353bec62660ed91a5133,bc57015f36fe4ac169a3,62,916,0
NZ_LLIF01000006.1,a10fe95221cdd20ee6fc,6df9ab2ac6082ab5e68e,69,1442,0
NZ_LLIF01000006.1,01df815e7c707c703336,6df9ab2ac6082ab5e68e,1677,1979,0
NZ_LLIF01000006.1,b4f6733deda039bc25ab,6df9ab2ac6082ab5e68e,2169,2636,0
NZ_LLIF01000006.1,6c7057e8d5dce058fef9,6df9ab2ac6082ab5e68e,2795,5026,0
NZ_LLIF01000006.1,a5c0664efab77140a752,6df9ab2ac6082ab5e68e,5593,7740,0
NZ_LLIF01000006.1,55fc3e3275b9305058ce,6df9ab2ac6082ab5e68e,7842,8468,0
NZ_LLIF01000006.1,418ec7028e5c34f3fe65,6df9ab2ac6082ab5e68e,8456,8974,0
NZ_LLIF01000006.1,e297fbae89dce4be9259,6df9ab2ac6082ab5e68e,8976,10031,0
NZ_LLIF01000006.1,eb0628b57a1e7361fc41,6df9ab2ac6082ab5e68e,10024,10623,0
NZ_LLIF01000006.1,4d66184017c952e57f70,6df9ab2ac6082ab5e68e,10747,12315,0
NZ_LLIF01000006.1,d6594d577f53983115c2,6df9ab2ac6082ab5e68e,12423,13166,0
NZ_LLIF01000006.1,ca54104c7bdf73cad8d4,6df9ab2ac6082ab5e68e,13238,14380,0
NZ_LLIF01000006.1,f0218124c6e60ea5801f,6df9ab2ac6082ab5e68e,14444,15331,0
NZ_LLIF01000006.1,f970f07f2e72718e189b,6df9ab2ac6082ab5e68e,15484,15765,0
NZ_LLIF01000006.1,3bba899db7e47a2fbf6c,6df9ab2ac6082ab5e68e,15762,17318,0
NZ_LLIF01000006.1,a9aed89834fc958b4923,6df9ab2ac6082ab5e68e,17677,19776,0
NZ_LLIF01000006.1,a607756a67b1bac3359d,6df9ab2ac6082ab5e68e,19991,21172,0
NZ_LLIF01000006.1,91f686f726a5c01eed15,6df9ab2ac6082ab5e68e,21207,22076,0
NZ_LLIF01000006.1,649825fb9a71edfaced9,6df9ab2ac6082ab5e68e,22116,22577,0
NZ_LLIF01000006.1,662d8327e4bc82e977bd,6df9ab2ac6082ab5e68e,22677,23270,0
NZ_LLIF01000006.1,10f4aab11defa2c98ca0,6df9ab2ac6082ab5e68e,23381,24499,0
NZ_LLIF01000007.1,e7bc9e97d1258b0bde94,a317edac5205abf18513,583,1857,0
NZ_LLIF01000007.1,560033473e99f023dc18,a317edac5205abf18513,1993,3207,0
NZ_LLIF01000007.1,6f99195f726c2270e84f,a317edac5205abf18513,3226,4257,0
NZ_LLIF01000007.1,fe0d95417f60cec9c49e,a317edac5205abf18513,4257,5726,0
NZ_LLIF01000007.1,a91bc7c8deb14ccfe034,a317edac5205abf18513,5746,7089,0
NZ_LLIF01000007.1,cb0ced11ee39c10786c8,a317edac5205abf18513,7102,8076,0
NZ_LLIF01000007.1,c87eedee5c7c163751fc,a317edac5205abf18513,8136,8930,0
NZ_LLIF01000008.1,87a1a55db3c058dc0f9c,53910ee868f39e9b027a,256,1023,0
NZ_LLIF01000008.1,7feaeb97b9b6a174cd53,53910ee868f39e9b027a,1020,1616,0
NZ_LLIF01000008.1,01275628235077b04226,53910ee868f39e9b027a,1658,2581,0
NZ_LLIF01000008.1,7b4955f3b135cba89bc3,53910ee868f39e9b027a,2643,3287,0
