chash,sampleid
bc57015f36fe4ac169a3,561291
3c1f49ff7fd3aafec01f,561291
5a447229b293d0bccbfd,561291
9b2d497080f3f01e6b5f,561291
c36eb3be506e031e001a,561291
6df9ab2ac6082ab5e68e,561291
a317edac5205abf18513,561291
53910ee868f39e9b027a,561291
8676802f3abe514e2809,561291
9687239ec8480c1f11d9,561291
89c461dfa60c1b247d62,561291
584781657cef20cfd040,561291
9bc069b907d3c38b49fd,561291
dd48b0d6409c0355000c,561291
6ea950d1f862ad0801a1,561291
037dda1d03717d5414f3,561291
490ea27ddb79a60f0843,561291
aaea60396129a5de9f45,561291
4ccec11b042e6c374d0a,561291
39e4370fda481a012bb9,561291
5bfbe3d33c4039e9b94c,561291
457a860dd30fc6f66e82,561291
200145e5a2149efe2090,561291
eedde97fd0c631657e56,561291
7dbde9c2197f7820e7fc,561291
9709378910b1d12e55b1,561291
572bfd9015508cb8ed82,561291
63e3e5fbffdc72424f52,561291
5a53d8c5aa2cf0bb13de,561291
cad2e9773085bc1c5398,561291
0cb8ccbb42be080a6c57,561291
9be309050a9891d39d10,561291
f756cf6fc45548be926d,561291
6e1d0a13cb8ac720ca8c,561291
c3830d86b8decdf60a05,561291
12b0c49840c14768790d,561291
49d57ed8187028b49d46,561291
3753fe4e01773779ce6c,561291
20d27f2728b462bb9346,561291
729c571c68236879e88c,561291
8a56050d36a54d8f9832,561291
950e3bf27a4ae9e94a5a,561291
52d6cc4bd5945460fa84,561291
c4bdd3638cbb458d4600,561291
f687dff3dbacda394eed,561291
bf6e56244e44f645ab1f,561291
c003487561c57990540c,561291
7c76a743a8a926fd089d,561291
71e11bc9a8cffcae672c,561291
1755feb3d1d4587d76b3,561291
887cfb896257187dba80,561291
77a471c9e3a014cbcd8b,561291
0206fff7a729239fccae,561291
fd3f560bfcd9b284450f,561291
fbe36119558082c238f7,561291
3bdcb3fd72bda9971787,561291
24bc339dee3249a0b27b,561291
809912ef411d03dab66c,561291
b6d03c24263baa0db84f,561291
3043ec2b12076ac724d4,561291
c9da25c55da2adca935a,561291
dfbb4bd7c52b7a0a2800,561291
b82dd687140ff45fad19,561291
e5db165206f907e30281,561291
9062c2ab97a2f64254f1,561291
ec8dd9eb22e012046241,561291
de7226a87aace6e7dcb0,561291
c09f66302508744b8f46,561291
1320d95cd688e84ced5a,561291
d508d6732ef1ee237793,561291
d9a37304ac7799920276,561291
965f12161dd6d5f29e6a,561291
1615044c94b9d10a1b82,561291
439325e10d78981e993f,561291
5840abef11787f6094f7,561291
8737794f1353e72c78c2,561291
d2e1a6adca9f39ed64fb,561291
91b61987e5467bc31a54,561291
b79ebce63abc814120f2,561291
fcd079b31624b27d5c1d,561291
e4ede675bc361c814293,561291
55a6975af70902c20793,561291
afff23031491f2131b0b,561291
bca255f744512795929c,561291
3f98f4e3541cc4c3da5a,561291
8c45263954eaeb7f4fc7,561291
dc5f95193989e67b300e,561291
d5be44455a8c7dc84267,561291
e35e97efdf8f684ebe45,561291
bc6c146cefefc4641bfa,561291
10a700a7ca24c6a40941,561291
48588a1a1a8516adbc9c,561291
bd19b9c2f2f80e541a5f,561291
9740b74602cfac8f01a2,561291
0abf9e3adb0938beb3f2,561291
d4e1eae76ee2d7d78630,561291
7f9a53e2b47d10b83cab,561291
a92a18f5a280d18c186a,561291
3c5fdfb0baa05ff2e609,561291
2d6efe72b9df1f682e1c,561291
ceb62faf5ea5b02ec31a,561291
cfcf45855c841e91ce11,561291
5da51473486f9e7e7142,561291
1b172f9dab8c29a6f0e6,561291
aa064e9131c382455554,561291
6c50997cb24286eb0889,561291
e673c608277ccbfdf335,561291
7f25c43b0e631dd8e917,561291
abfd13ecbff0d08772fe,561291
ce23213ba4943c15f849,561291
0c074a86725706457e05,561291
e987cc45b74a35b526c1,561291
cd6ccf336309a4098a57,561291
fe8075422e48002639ee,561291
2ba28f84aa0ba56b6e91,561291
b1fb1774255b2704a817,561291
c1f0b671aac83d9a22b8,561291
30fc1c8dd806b909c56a,561291
6179fc0e652c74391fbf,561291
cb72af8c4ab52e95528f,561291
a6325ec0a6dc35947dbd,561291
34ecceaef17e5c54f27a,561291
daab994a4003c6191a4a,561291
cdc55957348e0f9a9b55,561291
c0790269f26f63425ff3,561291
c6063a3a45c9da6fbf4c,561291
eda4fb1b5081626ddb07,561291
bded74b6b106332b9ea4,561291
586a5139119d9e9dcd62,561291
53209068e72ca3489230,561291
8f3ae0cc1d1e51a5cdd7,561291
99754a94aab580ef505d,561291
cad876ffe92f7410c2d2,561291
babf0517e47eb922bedc,561291
a528e1902a6321a3543e,561291
b6ea5371d31fd74a4ac9,561291
f3f76d8f6878f4700591,561291
84fc7bb35e287709bb63,561291
d983879f90cad4a1d850,561291
956351485db81a55981d,561291
676d4320d298edd1fd72,561291
ad23b600bb3837ff2a19,561291
04bdb7e73e8e29590718,561291
e1625df7256261c9281d,561291
7a2e3b4901bcb77ed914,561291
ca8fdd270362b913ec1f,561291
a549e910c7af1e2b8e89,561291
4a7bfc18b5e4ae75bd62,561291
e5c96486ddfe554b6dee,561291
4c0e37643f50fe67b24f,561291
8877920d9956d060056d,561291
b6143e67fc82d7ac14b5,561291
5c4f6ed52c14dead5623,561291
f8fc2d95a2aa4248db49,561291
249043c40ea8c5c2a5e5,561291
8031777f69ca8932653f,561291
a98beb1c3bae70d84dc3,561291
2b40bc7f4896726f7994,561291
fcb966525b463735fdc6,561291
b93c86dfce7f84d4c4b5,561291
29b90fdb707ae82a1972,561291
7c31fedf6c96ddf7fa82,561291
03ac7c5fdfafbe1ea201,561291
b878401554dd833ad17b,561291
52ed7a859e64fcbbfdd5,561291
fd6bd246c2d693321f54,561291
2e7c3daa47ebb3f62f48,561291
94051502b15022e8e30c,561291
cb3f97de562230a570b8,561291
efada11a6faa9ecf8d00,561291
3e330ff640e3ba645edc,561291
b0fee7586ff3a429de77,561291
a930b98effc19abdbd81,561291
3aeba2c670e831eeff58,561291
52417d12dd4b757e5457,561291
3474ea53ef86fc443f5d,561291
0dbbb4c428ecf16da904,561291
503f9bddb71ea6236703,561291
02e1483b4f8a2feb8dd4,561291
63f64a11a4d73c3e0ac7,561291
4b6945d7c05b98eda457,561291
83f0bcc38b20b710c53e,561291
6fc8c918ab928c770328,561291
222f3d4fcc1840caad9b,561291
5b2ddd662dc37c6e3152,561291
6612d5b53f6606526cd4,561291
ed5f142cee1698477ebe,561291
0313e19293d27672c646,561291
5df84aa2d830629e895a,561291
42f68b833237880a22a0,561291
02e0e0592447999383df,561291
1b2232af079061e7fb04,561291
a4347d43b3da8cbc44ad,561291
c52c2a4e718b3a8c3ed5,561291
33ff48fe6c9a684ab0e1,561291
a1b62b206957fdf8f969,561291
d9459cca81fb94b42188,561291
bd4f16dd8aadc4bd1bac,561291
51d948fe2613ccd2b99d,561291
9c37bbeaf25151421011,561291
97736e61ab2a1923d801,561291
9f2c58e02df372f1109e,561291
6f80c8bd8c7266e0dd68,561291
dea78ba9fea6e3fce64a,561291
f236e216669444d0867f,561291
bbb7a5900afb5b727d4c,561291
4804bf558a395dead6f7,561291
08623dcbc0d646ab281b,561291
9af21d55948a55e01de3,561291
2976c46ff953574b78cf,561291
8bc6b6ea08fb2c5c22db,561291
560fd6e73a8f00a5fd72,561291
803ca1ce0508b73788a1,561291
92924fe06831fa5a7e1d,561291
e2da5e3866956a591e86,561291
82af2d6e8a4af9c8de74,561291
5bda2a2282a3faf7d27a,561291
58e34b87a601bd242b27,561291
9faa8b4fb72355fca7b0,561291
64462749f1cca5cca892,561291
a194b03e3519956ceca4,561291
c4460148fe55feb415ab,561291
8809de8e0c2051541ec3,561291
00dc1add0710e5c8d6d6,561291
b6c06f85fc24630afa0b,561291
9595aac5d6a5de61ba60,561291
