recid,phash,chash,start,end,orient
AAUGOT010000001.1,e5a64609c1ad5ea1c473,3085e24da098033a33c6,27,341,+
AAUGOT010000001.1,37992cc24536eaeb5be7,3085e24da098033a33c6,489,827,+
AAUGOT010000001.1,e186a398239c230abf2e,3085e24da098033a33c6,861,1025,+
AAUGOT010000001.1,09e095fdd3b91184530e,3085e24da098033a33c6,2643,3935,-
AAUGOT010000001.1,451e9bfee71f156102ab,3085e24da098033a33c6,4195,5538,-
AAUGOT010000001.1,6ccb0a7b4c6029cfe0d2,3085e24da098033a33c6,5548,6159,-
AAUGOT010000001.1,4556554072137485ca82,3085e24da098033a33c6,6302,10378,-
AAUGOT010000001.1,98b56c756b0af900185c,3085e24da098033a33c6,10513,11007,-
AAUGOT010000001.1,0ce73ee48024be8f2d44,3085e24da098033a33c6,11555,12523,+
AAUGOT010000001.1,d61986abb3857b9850a6,3085e24da098033a33c6,12638,14404,+
AAUGOT010000001.1,321f875ba5e3c9e19523,3085e24da098033a33c6,14405,16126,+
AAUGOT010000001.1,162232941537900f87a2,3085e24da098033a33c6,16171,16875,+
AAUGOT010000001.1,7693d167bfae34fc5345,3085e24da098033a33c6,17187,17405,+
AAUGOT010000001.1,349c31113cb23c7766fa,3085e24da098033a33c6,17496,18407,-
AAUGOT010000001.1,78d80d5fcaa281c0624e,3085e24da098033a33c6,18516,19376,+
AAUGOT010000001.1,4748e130f637833af8f7,3085e24da098033a33c6,19396,20073,+
AAUGOT010000001.1,603ad49c4885fbdbcd73,3085e24da098033a33c6,20498,22774,-
AAUGOT010000001.1,a24929639a676e47edd1,3085e24da098033a33c6,22805,23125,-
AAUGOT010000001.1,71d9802dfc42418b35a4,3085e24da098033a33c6,23449,23670,+
AAUGOT010000001.1,ac792532ae26c9304b3f,3085e24da098033a33c6,23759,25117,-
AAUGOT010000001.1,ea3167f22a83fee0f4d3,3085e24da098033a33c6,25210,25683,+
AAUGOT010000001.1,738725dba269e27b76f4,3085e24da098033a33c6,25701,26432,+
AAUGOT010000001.1,b74b6288ef4ee2b946e9,3085e24da098033a33c6,26439,27155,+
AAUGOT010000001.1,36765a41681a0461f7f1,3085e24da098033a33c6,27155,27823,+
AAUGOT010000001.1,c044e3e6508a7dd78674,3085e24da098033a33c6,28059,28790,+
AAUGOT010000001.1,a476f9113901130a0c8d,3085e24da098033a33c6,28966,30378,+
AAUGOT010000001.1,a0795eda3e1dc839d045,3085e24da098033a33c6,30464,31951,-
AAUGOT010000001.1,f82a2958bd40adf29d69,3085e24da098033a33c6,31961,32281,-
AAUGOT010000001.1,54b8371adf57ca0fae73,3085e24da098033a33c6,32313,33656,-
AAUGOT010000001.1,58f093aadcff9bc7e078,3085e24da098033a33c6,33939,35069,-
AAUGOT010000001.1,17fc890f481d3bb74f6d,3085e24da098033a33c6,35112,35513,-
AAUGOT010000001.1,a9b0ef42c339b645bd28,3085e24da098033a33c6,35659,36504,-
AAUGOT010000001.1,1beba7ff745403062908,3085e24da098033a33c6,36501,37454,-
AAUGOT010000001.1,aef7d8e042e098c145da,3085e24da098033a33c6,37464,38597,-
AAUGOT010000001.1,a8ba9b3137310d839c0f,3085e24da098033a33c6,38685,39800,-
AAUGOT010000001.1,4fd0867b1eaa67e75196,3085e24da098033a33c6,40146,40622,-
