chash,sampleid
2011abf38cf3c2a19d76,5000461
598474b3657fcec74ba0,5000461
2567e9a1eb3a6582976f,5000461
8d2f5f71133499801423,5000461
0f70c306d0e521a4e3c6,5000461
4bc83fb200a59536e1ba,5000461
8eb55900fe73ee050e5d,5000461
f83f5e8f446bf418e728,5000461
71842eb3c1b7f2e8f1f0,5000461
c7e1b2fa84bdcb610749,5000461
c042a7806818049b760e,5000461
ef100d18fe903c949e8b,5000461
33062f99d8d09a0a3e9d,5000461
034e31cd5c66df1de850,5000461
a275f97d0a2bbb2b35e6,5000461
a1f065c74e57d550ec7e,5000461
25996513f411530bff95,5000461
fbf74fbb9be2dd4aef80,5000461
1ab8a30ce1ed270d3795,5000461
1d786367ed359e66a27d,5000461
8c019e3fcd26466b0a98,5000461
79d29db15c4c3dd3b916,5000461
dc02951200b8de5f5871,5000461
f3ba0029e241a4104651,5000461
113eb15e4ef9dfaee0ab,5000461
ba1490c2fda7d38d8e44,5000461
e17f0efa65d4d2e5f326,5000461
685927917f431170a167,5000461
eb198c34d2ea22b96dc4,5000461
197bfc3256f8cf27cc44,5000461
e412846815ce05859af2,5000461
c7749f13ba501f2ae112,5000461
ae52644a0a5f6f8d7540,5000461
b71c4b57e88323e51607,5000461
d63a969abb34e9205505,5000461
41260a94f6d6dc2d5305,5000461
ad55eb6d383efe48e99e,5000461
dfedb7856ae8cefc3385,5000461
a19b30542b248fc6b93f,5000461
b9cd71889fecca821340,5000461
576aa5489d87bad61767,5000461
73e568cf6da001315579,5000461
b3e751eb4fcdd1694ecc,5000461
ec9ed43c1dc0a2b4ba88,5000461
7904f090a109e939f170,5000461
af0e01f8ecb3012e7587,5000461
831bf138aa6d348db17a,5000461
3918ab8d61399ca6a42c,5000461
3925293f5b6224d8ea2d,5000461
9a5c9ef1e538c31746c1,5000461
1e25e56f8a96865155d6,5000461
cbee95bb7321378dcac1,5000461
e0848b76dad2e0e2e1f1,5000461
c6d03f8e66163d45d3e3,5000461
d8f33de71bc1b52a950f,5000461
367457ed478ee8b7ff9d,5000461
045243940e147a03ccd7,5000461
f6524a1288e8dffc874d,5000461
b8364d4a35c9e9edbd4d,5000461
a4b472023f17379f2e03,5000461
ee19e6c04cc6e1a05ad7,5000461
2c6b05362bfe019779ee,5000461
ccac23f08e4b608d7ad9,5000461
189f4575079273b93962,5000461
ef4d5d64218e6d62e186,5000461
