chash,sampleid
9de9a6b162d66b94f326,GUT_GENOME152374
2d4914a7b1c6ac6d028d,GUT_GENOME152374
79658a0169c357322a4c,GUT_GENOME152374
5e30a0601e059313e297,GUT_GENOME152374
8a86b3a8fe6323bddbc6,GUT_GENOME152374
0012f3aaf8ab16fa1e28,GUT_GENOME152374
2a78372a71b9478adb50,GUT_GENOME152374
7954cde94b715bd8b402,GUT_GENOME152374
42f50aac468220de18fe,GUT_GENOME152374
fd506aa48ecccd25153a,GUT_GENOME152374
d2d917b6c3f3995611ca,GUT_GENOME152374
e38ea8e69a5dc0aa2cf4,GUT_GENOME152374
8d9db1d0c5b9e17c9b3a,GUT_GENOME152374
3fe442861ef26843e970,GUT_GENOME152374
2358aa3b6f9f212a1be5,GUT_GENOME152374
e44346d26d5658363b5c,GUT_GENOME152374
482f14f9cc88af6d6c8a,GUT_GENOME152374
bb2451209b92fb11f5e9,GUT_GENOME152374
afbf9605c6eba0d20679,GUT_GENOME152374
0950d8a3cc59b821ef0e,GUT_GENOME152374
7b2f852f272d74302d32,GUT_GENOME152374
02c5df659fcee32b60d4,GUT_GENOME152374
e3392e332cd0ddc3be11,GUT_GENOME152374
3318636662c1a6eb3ef2,GUT_GENOME152374
50d2e85685aaa6ba897f,GUT_GENOME152374
4642f4cfbdb4af381872,GUT_GENOME152374
e5ea346b7db5dd125522,GUT_GENOME152374
a7ee496270cf80530764,GUT_GENOME152374
0944a30353115c202c8f,GUT_GENOME152374
969df5ecfd030021508e,GUT_GENOME152374
4683ddb20e29ec27c960,GUT_GENOME152374
8b13e4455a471d34a400,GUT_GENOME152374
0da644e60e982cddacde,GUT_GENOME152374
4696bf3b9eb82c60823b,GUT_GENOME152374
135bdebd9e32a80b9b87,GUT_GENOME152374
889164e2c8ce44e81cab,GUT_GENOME152374
f6114a82b253f2bdbe15,GUT_GENOME152374
ac92e5152077fd6aebe6,GUT_GENOME152374
9900b3d4474cb382138a,GUT_GENOME152374
4fa557f8f51cdc1907a1,GUT_GENOME152374
9ae4fd5b1673cf3633eb,GUT_GENOME152374
d950673bf637dcb31f5d,GUT_GENOME152374
81d13862305a71c25aba,GUT_GENOME152374
3a150e334d1de2c0eb87,GUT_GENOME152374
b35f59aec00ce8d128f1,GUT_GENOME152374
a058556e877766459006,GUT_GENOME152374
68588171d977ce51afc4,GUT_GENOME152374
4cb45e926a543022df12,GUT_GENOME152374
8e3c06080826cf526bf1,GUT_GENOME152374
e5569a33f96e8279ce5c,GUT_GENOME152374
525dbd45b2d21192d813,GUT_GENOME152374
38db513fda9e3b3d5d33,GUT_GENOME152374
c0fbbe5b4059d7933159,GUT_GENOME152374
1c8fa579a3895824109c,GUT_GENOME152374
7dd856d9f3a8490e8eaf,GUT_GENOME152374
5fae279f7cd5bd7454a3,GUT_GENOME152374
09472cf8268a753bcb95,GUT_GENOME152374
f72d118764d00bedc01c,GUT_GENOME152374
fc1c314f812b02f9acc2,GUT_GENOME152374
cce0a7a5357f4b7a2287,GUT_GENOME152374
fb5fd5b9d48ebb264f10,GUT_GENOME152374
1c4cd7e41525507a8d23,GUT_GENOME152374
