recid,phash,qhash
AAFVZC010000001.1,be61512a4b1f414af52a,8f0ef3b011c716a5b1c7
AAFVZC010000001.1,cf8b326dee11beb21bf5,be61512a4b1f414af52a
AAFVZC010000001.1,cf8b326dee11beb21bf5,8f0ef3b011c716a5b1c7
AAFVZC010000001.1,20f2006c256edee0c133,cf8b326dee11beb21bf5
AAFVZC010000001.1,20f2006c256edee0c133,be61512a4b1f414af52a
AAFVZC010000001.1,20f2006c256edee0c133,8f0ef3b011c716a5b1c7
AAFVZC010000001.1,dc03e1737ee4aea9a55a,20f2006c256edee0c133
AAFVZC010000001.1,dc03e1737ee4aea9a55a,cf8b326dee11beb21bf5
AAFVZC010000001.1,dc03e1737ee4aea9a55a,be61512a4b1f414af52a
AAFVZC010000001.1,dc03e1737ee4aea9a55a,8f0ef3b011c716a5b1c7
AAFVZC010000001.1,c350eb16419b15afcfea,dc03e1737ee4aea9a55a
AAFVZC010000001.1,c350eb16419b15afcfea,20f2006c256edee0c133
AAFVZC010000001.1,c350eb16419b15afcfea,cf8b326dee11beb21bf5
AAFVZC010000001.1,c350eb16419b15afcfea,be61512a4b1f414af52a
AAFVZC010000001.1,c350eb16419b15afcfea,8f0ef3b011c716a5b1c7
AAFVZC010000001.1,66457affe9e192d02234,c350eb16419b15afcfea
AAFVZC010000001.1,66457affe9e192d02234,dc03e1737ee4aea9a55a
AAFVZC010000001.1,66457affe9e192d02234,20f2006c256edee0c133
AAFVZC010000001.1,66457affe9e192d02234,cf8b326dee11beb21bf5
AAFVZC010000001.1,66457affe9e192d02234,be61512a4b1f414af52a
AAFVZC010000001.1,66457affe9e192d02234,8f0ef3b011c716a5b1c7
AAFVZC010000001.1,d1549f182d7c3a013660,66457affe9e192d02234
AAFVZC010000001.1,d1549f182d7c3a013660,c350eb16419b15afcfea
AAFVZC010000001.1,d1549f182d7c3a013660,dc03e1737ee4aea9a55a
AAFVZC010000001.1,d1549f182d7c3a013660,20f2006c256edee0c133
AAFVZC010000001.1,d1549f182d7c3a013660,cf8b326dee11beb21bf5
AAFVZC010000001.1,d1549f182d7c3a013660,be61512a4b1f414af52a
AAFVZC010000001.1,d1549f182d7c3a013660,8f0ef3b011c716a5b1c7
AAFVZC010000001.1,a72425882b74605e498c,d1549f182d7c3a013660
AAFVZC010000001.1,a72425882b74605e498c,66457affe9e192d02234
AAFVZC010000001.1,a72425882b74605e498c,c350eb16419b15afcfea
AAFVZC010000001.1,a72425882b74605e498c,dc03e1737ee4aea9a55a
AAFVZC010000001.1,a72425882b74605e498c,20f2006c256edee0c133
AAFVZC010000001.1,a72425882b74605e498c,cf8b326dee11beb21bf5
AAFVZC010000001.1,a72425882b74605e498c,be61512a4b1f414af52a
AAFVZC010000001.1,bf6a9c444266aef83e2b,a72425882b74605e498c
AAFVZC010000001.1,bf6a9c444266aef83e2b,d1549f182d7c3a013660
AAFVZC010000001.1,bf6a9c444266aef83e2b,66457affe9e192d02234
AAFVZC010000001.1,bf6a9c444266aef83e2b,c350eb16419b15afcfea
AAFVZC010000001.1,bf6a9c444266aef83e2b,dc03e1737ee4aea9a55a
AAFVZC010000001.1,bf6a9c444266aef83e2b,20f2006c256edee0c133
AAFVZC010000001.1,a1e61b797bd5d7adce3c,bf6a9c444266aef83e2b
AAFVZC010000001.1,a1e61b797bd5d7adce3c,a72425882b74605e498c
AAFVZC010000001.1,a1e61b797bd5d7adce3c,d1549f182d7c3a013660
AAFVZC010000001.1,a1e61b797bd5d7adce3c,66457affe9e192d02234
AAFVZC010000001.1,a1e61b797bd5d7adce3c,c350eb16419b15afcfea
AAFVZC010000001.1,af83a8f8606225326293,a1e61b797bd5d7adce3c
AAFVZC010000001.1,af83a8f8606225326293,bf6a9c444266aef83e2b
AAFVZC010000001.1,af83a8f8606225326293,a72425882b74605e498c
AAFVZC010000001.1,af83a8f8606225326293,d1549f182d7c3a013660
AAFVZC010000001.1,af83a8f8606225326293,66457affe9e192d02234
AAFVZC010000001.1,488bb9e9895691e2f3ea,af83a8f8606225326293
AAFVZC010000001.1,488bb9e9895691e2f3ea,a1e61b797bd5d7adce3c
AAFVZC010000001.1,488bb9e9895691e2f3ea,bf6a9c444266aef83e2b
AAFVZC010000001.1,488bb9e9895691e2f3ea,a72425882b74605e498c
AAFVZC010000001.1,9ca662b11ff394ae66d5,488bb9e9895691e2f3ea
AAFVZC010000001.1,9ca662b11ff394ae66d5,af83a8f8606225326293
AAFVZC010000001.1,9ca662b11ff394ae66d5,a1e61b797bd5d7adce3c
AAFVZC010000001.1,9ca662b11ff394ae66d5,bf6a9c444266aef83e2b
AAFVZC010000001.1,38bf4a276a947e7c2936,9ca662b11ff394ae66d5
AAFVZC010000001.1,38bf4a276a947e7c2936,488bb9e9895691e2f3ea
AAFVZC010000001.1,38bf4a276a947e7c2936,af83a8f8606225326293
AAFVZC010000001.1,38bf4a276a947e7c2936,a1e61b797bd5d7adce3c
AAFVZC010000001.1,38bf4a276a947e7c2936,bf6a9c444266aef83e2b
AAFVZC010000001.1,6db3f26d26927f75a252,38bf4a276a947e7c2936
AAFVZC010000001.1,6db3f26d26927f75a252,9ca662b11ff394ae66d5
AAFVZC010000001.1,6db3f26d26927f75a252,488bb9e9895691e2f3ea
AAFVZC010000001.1,6db3f26d26927f75a252,af83a8f8606225326293
AAFVZC010000001.1,6db3f26d26927f75a252,a1e61b797bd5d7adce3c
AAFVZC010000001.1,6db3f26d26927f75a252,bf6a9c444266aef83e2b
AAFVZC010000001.1,9cdcc5e7ed52da3dd240,6db3f26d26927f75a252
AAFVZC010000001.1,9cdcc5e7ed52da3dd240,38bf4a276a947e7c2936
AAFVZC010000001.1,9cdcc5e7ed52da3dd240,9ca662b11ff394ae66d5
AAFVZC010000001.1,9cdcc5e7ed52da3dd240,488bb9e9895691e2f3ea
AAFVZC010000001.1,9cdcc5e7ed52da3dd240,af83a8f8606225326293
AAFVZC010000001.1,9cdcc5e7ed52da3dd240,a1e61b797bd5d7adce3c
AAFVZC010000001.1,9cdcc5e7ed52da3dd240,bf6a9c444266aef83e2b
AAFVZC010000001.1,4f2df6751ecccffae193,9cdcc5e7ed52da3dd240
AAFVZC010000001.1,4f2df6751ecccffae193,6db3f26d26927f75a252
AAFVZC010000001.1,4f2df6751ecccffae193,38bf4a276a947e7c2936
AAFVZC010000001.1,4f2df6751ecccffae193,9ca662b11ff394ae66d5
