recid,phash,qhash
AAIQKU010000001.1,7daefe007845f15e4c9f,3a68803f1066dbb0f766
AAIQKU010000001.1,d92c64d87b626ae97836,7daefe007845f15e4c9f
AAIQKU010000001.1,d755b09314c8d5e5897f,d92c64d87b626ae97836
AAIQKU010000001.1,859e5e7fd05c862d9d08,d755b09314c8d5e5897f
AAIQKU010000001.1,b855912001c96c69a5f6,859e5e7fd05c862d9d08
AAIQKU010000001.1,11425e345693d7bc2605,b855912001c96c69a5f6
AAIQKU010000001.1,9ef008109d0a1fa75601,11425e345693d7bc2605
AAIQKU010000001.1,b65558610af7af8b55b1,9ef008109d0a1fa75601
AAIQKU010000001.1,96cf55fb2eecc297aba5,b65558610af7af8b55b1
AAIQKU010000001.1,2d700f822c1ccde369e1,96cf55fb2eecc297aba5
AAIQKU010000001.1,1c28867ea96e8063dd55,2d700f822c1ccde369e1
AAIQKU010000001.1,199a99c29bf904ff678f,1c28867ea96e8063dd55
AAIQKU010000001.1,73793fe9dd58f3f93f81,199a99c29bf904ff678f
AAIQKU010000001.1,76e5725f00d094c75134,73793fe9dd58f3f93f81
AAIQKU010000001.1,084a021ea22e56b33190,76e5725f00d094c75134
AAIQKU010000001.1,55b473e8caf07ef2ff86,084a021ea22e56b33190
AAIQKU010000001.1,858f0701e6a777ae7663,55b473e8caf07ef2ff86
AAIQKU010000001.1,fcc755a799549b5c5425,858f0701e6a777ae7663
AAIQKU010000001.1,cd5ce1859aab728a66c8,fcc755a799549b5c5425
AAIQKU010000001.1,fb157db59d90b1f9a4ac,cd5ce1859aab728a66c8
AAIQKU010000001.1,aed12a14d726e1acd1a3,fb157db59d90b1f9a4ac
AAIQKU010000001.1,a40b5fcfe5abd9c5b6e2,aed12a14d726e1acd1a3
AAIQKU010000001.1,09e2bdb3089988ec7eb6,a40b5fcfe5abd9c5b6e2
AAIQKU010000001.1,83cad5bcacaee46b9cf4,09e2bdb3089988ec7eb6
AAIQKU010000001.1,0015ff6fb1df2a7cf7d2,83cad5bcacaee46b9cf4
AAIQKU010000001.1,fbe0078b9453747a82ea,0015ff6fb1df2a7cf7d2
AAIQKU010000001.1,580d8e3e4546de738c38,fbe0078b9453747a82ea
AAIQKU010000001.1,3b09e72835bd5b92052b,580d8e3e4546de738c38
AAIQKU010000001.1,19a5c5f5eaabdd06dd20,3b09e72835bd5b92052b
AAIQKU010000001.1,f16a3e41d96dd89675c0,19a5c5f5eaabdd06dd20
AAIQKU010000001.1,87fa370c62c6e979e966,f16a3e41d96dd89675c0
AAIQKU010000001.1,e3ef4826c1c26c11b7a4,87fa370c62c6e979e966
AAIQKU010000001.1,aa3084ea1619dbd1b471,e3ef4826c1c26c11b7a4
AAIQKU010000001.1,7f83666241ed47473b24,aa3084ea1619dbd1b471
AAIQKU010000001.1,5e5d6c95acb5ef3c0562,7f83666241ed47473b24
AAIQKU010000001.1,f055c1ae4652f909664b,5e5d6c95acb5ef3c0562
AAIQKU010000001.1,54f135f79ddf4780e157,f055c1ae4652f909664b
AAIQKU010000001.1,d7421c7ecef97977e704,54f135f79ddf4780e157
AAIQKU010000001.1,f54a7a8b04fd4880c8b1,d7421c7ecef97977e704
AAIQKU010000001.1,88625069e1dce557e73a,f54a7a8b04fd4880c8b1
AAIQKU010000001.1,a7f9e59da93875e9aee7,88625069e1dce557e73a
AAIQKU010000001.1,34969142d75331d5fae5,a7f9e59da93875e9aee7
AAIQKU010000001.1,6d2e250727e91e3ef9d6,34969142d75331d5fae5
AAIQKU010000001.1,267f5d1dc1907ca8dd5f,6d2e250727e91e3ef9d6
AAIQKU010000001.1,f0c04b9387b1555accc3,267f5d1dc1907ca8dd5f
AAIQKU010000001.1,2a690546451a78944216,f0c04b9387b1555accc3
AAIQKU010000001.1,9cb3c1258abe8b46a7e0,2a690546451a78944216
AAIQKU010000001.1,2289471fb2bddb511db0,9cb3c1258abe8b46a7e0
AAIQKU010000001.1,039afe62e4c593f006b4,2289471fb2bddb511db0
AAIQKU010000001.1,67e809095c76a805e1c1,039afe62e4c593f006b4
AAIQKU010000001.1,5d3f3cc7365a58c66e71,67e809095c76a805e1c1
AAIQKU010000001.1,7decbf868c638b7a9980,5d3f3cc7365a58c66e71
AAIQKU010000001.1,2ae0a6100ffb68da4c4e,7decbf868c638b7a9980
AAIQKU010000001.1,77aea496eda10a3a3635,2ae0a6100ffb68da4c4e
AAIQKU010000001.1,8bbe83072ac2328f9756,77aea496eda10a3a3635
AAIQKU010000001.1,c8dbc2b3ae6ed018dda1,8bbe83072ac2328f9756
AAIQKU010000001.1,428148a37f7096531356,c8dbc2b3ae6ed018dda1
AAIQKU010000001.1,0f916944521be10e9c14,428148a37f7096531356
AAIQKU010000001.1,60f09352739fb11f59b7,0f916944521be10e9c14
AAIQKU010000001.1,b8583f687d0e92636549,60f09352739fb11f59b7
AAIQKU010000001.1,5c6ef2241637f4dec07d,b8583f687d0e92636549
AAIQKU010000001.1,7f3ffdb1794f9716a95d,5c6ef2241637f4dec07d
AAIQKU010000001.1,0fddb39798ed23d016b6,6d97ded0ad8bc88dee42
AAIQKU010000001.1,d03eea5e41c2add1e0f6,0fddb39798ed23d016b6
AAIQKU010000001.1,4f95ae0cdffcbe0a807f,d03eea5e41c2add1e0f6
AAIQKU010000001.1,5bf1f57e3219ae22c82f,4f95ae0cdffcbe0a807f
AAIQKU010000001.1,c26cbcee570ea79adbcd,5bf1f57e3219ae22c82f
AAIQKU010000001.1,74a9adc316b26af2c926,c26cbcee570ea79adbcd
AAIQKU010000001.1,866a28255c75715ed7dc,74a9adc316b26af2c926
AAIQKU010000001.1,6ffdc38da25e9178db19,866a28255c75715ed7dc
AAIQKU010000001.1,d2d93c02e3c67acec26b,6ffdc38da25e9178db19
AAIQKU010000001.1,a140a4ef0f3aedcf5e6d,d2d93c02e3c67acec26b
AAIQKU010000001.1,feb1d95e22a7fe40a425,a140a4ef0f3aedcf5e6d
AAIQKU010000001.1,42e4711301c3672f9e76,feb1d95e22a7fe40a425
AAIQKU010000001.1,33c706489d3695e1e540,42e4711301c3672f9e76
AAIQKU010000001.1,8bf94c6ae27df1b1459c,33c706489d3695e1e540
AAIQKU010000001.1,8a779d6c398bfa054318,8bf94c6ae27df1b1459c
AAIQKU010000001.1,b0fa5f93206db27c7c4b,8a779d6c398bfa054318
AAIQKU010000001.1,1e1e62e290c3277250fd,b0fa5f93206db27c7c4b
AAIQKU010000001.1,4fb8919627943fab9c43,1e1e62e290c3277250fd
AAIQKU010000001.1,e67b6d21f6c0bfd9d83a,4fb8919627943fab9c43
AAIQKU010000001.1,ae12d161062c1e556b11,e67b6d21f6c0bfd9d83a
AAIQKU010000001.1,0d8e05a9b1315cb8c615,ae12d161062c1e556b11
AAIQKU010000001.1,360d985ef0161e4e85da,0d8e05a9b1315cb8c615
AAIQKU010000001.1,1347cfd54b817a55eec5,360d985ef0161e4e85da
AAIQKU010000001.1,0e8b634fdf4216873c17,1347cfd54b817a55eec5
AAIQKU010000001.1,793c1847edc3e1c3cc57,0e8b634fdf4216873c17
