recid,phash,chash,start,end,orient
DACJFU010000001.1,aafb28a16a0cf335f509,63dd72bc657f3973f936,125,1168,+
DACJFU010000001.1,e055585db3d2f79c2914,63dd72bc657f3973f936,1230,1694,-
DACJFU010000001.1,04d5944b2d6a21d86b34,63dd72bc657f3973f936,1940,2887,+
DACJFU010000001.1,85a04f6d84fffd9de4d9,63dd72bc657f3973f936,3098,5068,-
DACJFU010000001.1,4693f5db3d9b77b545d0,63dd72bc657f3973f936,5103,5480,-
DACJFU010000001.1,24f93b85ce42012fcece,63dd72bc657f3973f936,5609,6169,-
DACJFU010000001.1,9dc208f96aaaf4e12f89,63dd72bc657f3973f936,6319,7611,+
DACJFU010000001.1,ea562a223b6e93066bfd,63dd72bc657f3973f936,7671,8789,-
DACJFU010000001.1,4a9c8811cca5bdfc74d4,63dd72bc657f3973f936,8803,10224,-
DACJFU010000001.1,751ca97e93f3191535aa,63dd72bc657f3973f936,10470,11591,-
DACJFU010000001.1,0aefcbfb16b457144831,63dd72bc657f3973f936,11995,12594,+
DACJFU010000001.1,c7ab2755f08b1ae18caf,63dd72bc657f3973f936,12732,14018,-
DACJFU010000001.1,def969851aa9218e174c,63dd72bc657f3973f936,14289,14633,-
DACJFU010000001.1,e5c848694e0505f6d23b,63dd72bc657f3973f936,14770,15906,-
DACJFU010000001.1,d3f433adbfc53c73286e,63dd72bc657f3973f936,16095,17069,-
DACJFU010000001.1,213fa71ddd05f41b3183,63dd72bc657f3973f936,17149,18024,-
DACJFU010000001.1,840d635bd5f5187125df,63dd72bc657f3973f936,18154,20061,+
DACJFU010000001.1,02c1096f94c4f3aab253,63dd72bc657f3973f936,20602,23880,-
DACJFU010000001.1,7f8db0d267b45128edba,63dd72bc657f3973f936,24151,24696,-
DACJFU010000001.1,4af30ca122c7bc876443,63dd72bc657f3973f936,24708,25400,-
DACJFU010000001.1,b4f0ae50742b0182bf67,63dd72bc657f3973f936,25419,25703,-
DACJFU010000001.1,9509d2144a834e64f1c1,63dd72bc657f3973f936,25716,26279,-
DACJFU010000001.1,1d7564d80508a08a79dd,63dd72bc657f3973f936,26507,27169,+
DACJFU010000001.1,2a16e7d5b3798fa3d051,63dd72bc657f3973f936,27293,28489,+
DACJFU010000001.1,1ca4629959ed33d4c924,63dd72bc657f3973f936,28590,29966,-
DACJFU010000001.1,967da55265c929c48b86,63dd72bc657f3973f936,30003,30869,-
DACJFU010000001.1,9d1a08b68f45b62bf530,63dd72bc657f3973f936,30958,31983,-
DACJFU010000001.1,26912cb136e4dcae4f41,63dd72bc657f3973f936,32001,32675,-
DACJFU010000001.1,0a6e72c0fc6a016765fd,63dd72bc657f3973f936,32859,33752,-
DACJFU010000001.1,761edbf8ee4885dfe00a,63dd72bc657f3973f936,33826,35523,-
DACJFU010000001.1,34e95a85e40fa5672faa,63dd72bc657f3973f936,35516,36829,-
DACJFU010000001.1,757b6b2cc88466f343b7,63dd72bc657f3973f936,36829,40866,-
DACJFU010000001.1,faa0fe2404b1f5d424f2,63dd72bc657f3973f936,40879,41337,-
DACJFU010000001.1,48ccb7b38427b9200996,63dd72bc657f3973f936,41635,42153,-
DACJFU010000001.1,63a6a4faae1344b3de90,63dd72bc657f3973f936,42155,42772,-
DACJFU010000001.1,a8c1dc9bb15dec4ce461,63dd72bc657f3973f936,42769,43632,-
DACJFU010000001.1,9366ac6ec2003459a39e,63dd72bc657f3973f936,43619,44530,-
DACJFU010000001.1,7733924d6e8d02eae299,63dd72bc657f3973f936,44571,45905,-
DACJFU010000001.1,84908d560b81d695a04d,63dd72bc657f3973f936,46113,46943,+
DACJFU010000001.1,4205350eaec12aee155b,63dd72bc657f3973f936,47627,47821,-
DACJFU010000001.1,6937dbe507ef75a33967,63dd72bc657f3973f936,48326,48511,-
DACJFU010000001.1,877449865ac04f2ee927,63dd72bc657f3973f936,49361,49702,-
DACJFU010000001.1,367c69182ff2b532281c,63dd72bc657f3973f936,49702,49932,-
DACJFU010000001.1,8b32f6ba2284ea38e84e,63dd72bc657f3973f936,50219,50557,+
DACJFU010000001.1,39b0743857e30ae989ef,63dd72bc657f3973f936,50762,50977,-
DACJFU010000001.1,df536cbf492206cf0f6e,63dd72bc657f3973f936,50977,51324,-
DACJFU010000001.1,f1962b5b521d573bd9ab,63dd72bc657f3973f936,52056,52637,-
DACJFU010000001.1,b27cc215ce7b12c5df72,63dd72bc657f3973f936,52820,53446,-
DACJFU010000001.1,4e8cb8a9ffccf526a57c,63dd72bc657f3973f936,53468,54799,-
DACJFU010000001.1,ef277fcebd9c8250efa9,63dd72bc657f3973f936,54954,55355,-
DACJFU010000001.1,6bc93aed8c5d50adfbe2,63dd72bc657f3973f936,55441,55647,-
DACJFU010000001.1,ca9c71d6a6594fbc95c0,63dd72bc657f3973f936,55742,57244,-
