recid,phash,chash,start,end,orient
AAQUKJ010000001.1,dd7f4818830a09eb5afd,116add55b5576cf96ede,22,669,-
AAQUKJ010000001.1,2fdd9faef8b4b6fc3573,116add55b5576cf96ede,1405,1962,+
AAQUKJ010000001.1,57547973a5ce33c59387,116add55b5576cf96ede,2154,2531,-
AAQUKJ010000001.1,68bd64624048283e102d,116add55b5576cf96ede,2660,3124,+
AAQUKJ010000001.1,a44cf22107b09656a7fc,116add55b5576cf96ede,3167,3451,+
AAQUKJ010000001.1,3da1f4ab430d180e004c,116add55b5576cf96ede,4121,6487,+
AAQUKJ010000001.1,871a7676a1e1d7fbe84d,116add55b5576cf96ede,6648,6797,+
AAQUKJ010000001.1,3aa60fdc9cd0c68501f0,116add55b5576cf96ede,7258,9018,-
AAQUKJ010000001.1,eb06d528506ce5d1a1a2,116add55b5576cf96ede,9050,9277,-
AAQUKJ010000001.1,785fa8f89b598c47d6d7,116add55b5576cf96ede,9457,10464,+
AAQUKJ010000001.1,7e0dc63741fb8ce04412,116add55b5576cf96ede,10492,11112,+
AAQUKJ010000001.1,d8596b2729280c71f09c,116add55b5576cf96ede,11221,11505,-
AAQUKJ010000001.1,c971d0e7e3d9ff40bd5f,116add55b5576cf96ede,11630,13390,-
AAQUKJ010000001.1,1acd60065dd6fef8cbb7,116add55b5576cf96ede,13542,14237,+
AAQUKJ010000001.1,b1cbd174d5cea6d50a91,116add55b5576cf96ede,14265,15455,+
AAQUKJ010000001.1,0c92fc3e1cca153b8796,116add55b5576cf96ede,15846,16190,+
AAQUKJ010000001.1,67daf80284aba1e560d9,116add55b5576cf96ede,16194,17783,-
AAQUKJ010000001.1,facab83b958ea02ad169,116add55b5576cf96ede,17785,18810,-
AAQUKJ010000001.1,0db4ebe7197e1eae7f92,116add55b5576cf96ede,18810,19904,-
AAQUKJ010000001.1,a0742e80d412cec40218,116add55b5576cf96ede,19914,21719,-
AAQUKJ010000001.1,757e9d18fb0b43728c3d,116add55b5576cf96ede,21826,23382,-
AAQUKJ010000001.1,4a9d596a15842b96df3e,116add55b5576cf96ede,23756,24328,-
AAQUKJ010000001.1,9159dd79be80ec9b6df0,116add55b5576cf96ede,24742,25461,-
AAQUKJ010000001.1,70b2aa62d9b151b82ab2,116add55b5576cf96ede,25491,26477,-
AAQUKJ010000001.1,d6d3234a9b07b929cdff,116add55b5576cf96ede,26690,27262,-
AAQUKJ010000001.1,522359d7542d3afa685d,116add55b5576cf96ede,27587,27841,+
AAQUKJ010000001.1,f0afb655fddba8e4f000,116add55b5576cf96ede,28353,29018,+
AAQUKJ010000001.1,5c2c6bc273484c5b1f93,116add55b5576cf96ede,29082,30263,-
AAQUKJ010000001.1,4ad1b8facec00f1fdf86,116add55b5576cf96ede,30457,30564,+
AAQUKJ010000001.1,85b0bc6e238c0a99f511,116add55b5576cf96ede,30632,31762,+
AAQUKJ010000001.1,3efe8dda081ed4b3596a,116add55b5576cf96ede,31762,32700,+
AAQUKJ010000001.1,3a350a09b4fe9f4e2a0d,116add55b5576cf96ede,32717,34405,+
AAQUKJ010000001.1,32134ddac3f77d07c9ba,116add55b5576cf96ede,34470,35327,-
