recid,phash,chash,start,end,orient
JACLAN010000001.1,a90a81c9f4743b252dfa,3cb7ec5987a8e087b42c,69,260,+
JACLAN010000001.1,bf05d06ee311c21f9fcb,3cb7ec5987a8e087b42c,326,502,+
JACLAN010000001.1,d29f166a69835b7ed118,3cb7ec5987a8e087b42c,1674,1844,-
JACLAN010000001.1,e5b20194134dfc44e77f,3cb7ec5987a8e087b42c,2008,2256,-
JACLAN010000001.1,4c7e6128b3842ca4f499,3cb7ec5987a8e087b42c,3286,3516,+
JACLAN010000001.1,dba0af9e86261e0a7350,3cb7ec5987a8e087b42c,4196,4432,-
JACLAN010000001.1,78a13ed453f5f2c02893,3cb7ec5987a8e087b42c,5982,6107,+
JACLAN010000001.1,4df9e255f1dabc62ee79,3cb7ec5987a8e087b42c,6080,6262,-
JACLAN010000001.1,45ce623e7578348a8b14,3cb7ec5987a8e087b42c,6228,6620,-
JACLAN010000001.1,06e7dd3755d1552524d6,3cb7ec5987a8e087b42c,6628,6813,-
JACLAN010000001.1,eb1dd6efdcb1e6703b96,3cb7ec5987a8e087b42c,6905,7465,-
JACLAN010000001.1,2e1c20ac9fff2727b2e3,3cb7ec5987a8e087b42c,7462,8073,-
JACLAN010000001.1,f382fcc4d6ee3896d54f,3cb7ec5987a8e087b42c,8087,8527,-
JACLAN010000001.1,3718a61d1c4cfdbbce1d,3cb7ec5987a8e087b42c,8724,8915,-
JACLAN010000001.1,89708074dcc2b3627b05,3cb7ec5987a8e087b42c,8928,9443,-
JACLAN010000001.1,52ca644b1223a732e7e0,3cb7ec5987a8e087b42c,9415,9855,-
JACLAN010000001.1,ed84d56d7b8b6e14a483,3cb7ec5987a8e087b42c,9935,10201,+
JACLAN010000001.1,6fb6d39fbb2eeeff6236,3cb7ec5987a8e087b42c,10225,10878,+
JACLAN010000001.1,903b315af66c48ba1610,3cb7ec5987a8e087b42c,10890,11156,+
