recid,phash,chash,start,end,orient
AAEWTT010000001.1,23630f10dbfd94a42980,665472d7fcf0e1ab5c74,70,762,+
AAEWTT010000001.1,0c4d31c94b09a6233769,665472d7fcf0e1ab5c74,1045,2325,+
AAEWTT010000001.1,fc6e4d94a0475df9da68,665472d7fcf0e1ab5c74,2339,3442,+
AAEWTT010000001.1,e1619b7dec8c03148a30,665472d7fcf0e1ab5c74,3918,4856,+
AAEWTT010000001.1,c5c483bf80ab7342148d,665472d7fcf0e1ab5c74,4941,5678,+
AAEWTT010000001.1,afca2a28ff0cb50ad582,665472d7fcf0e1ab5c74,5702,6256,+
AAEWTT010000001.1,6facb9f55a3cdfc8a4fd,665472d7fcf0e1ab5c74,6345,6839,+
AAEWTT010000001.1,e480bc68f3039e618054,665472d7fcf0e1ab5c74,6878,7711,-
AAEWTT010000001.1,4ce4690178add1367afd,665472d7fcf0e1ab5c74,7738,8154,-
AAEWTT010000001.1,1a7fa1ab69afdb119b92,665472d7fcf0e1ab5c74,8181,8576,-
AAEWTT010000001.1,16ee72b34363e66e8296,665472d7fcf0e1ab5c74,8581,9231,-
AAEWTT010000001.1,75db0d567ede297ebda5,665472d7fcf0e1ab5c74,9986,10441,+
AAEWTT010000001.1,d7eeeec146bb2a0065b9,665472d7fcf0e1ab5c74,10483,10938,+
AAEWTT010000001.1,8c26fce3911dc9e3d70e,665472d7fcf0e1ab5c74,11000,11326,+
AAEWTT010000001.1,972add5eb83a7d8fa1dc,665472d7fcf0e1ab5c74,11457,11777,+
AAEWTT010000001.1,93a659229379a6507f05,665472d7fcf0e1ab5c74,11864,12403,+
AAEWTT010000001.1,1f21d7c6ada1271d2a85,665472d7fcf0e1ab5c74,12342,13826,+
AAEWTT010000001.1,0aadbefbb0dc0f121fd0,665472d7fcf0e1ab5c74,13843,14997,-
AAEWTT010000001.1,203289c8f9c9748140cf,665472d7fcf0e1ab5c74,15251,16804,+
AAEWTT010000001.1,a03f0f474fbcc81a6f9c,665472d7fcf0e1ab5c74,16797,19340,+
AAEWTT010000001.1,13e5a221561e5828c191,665472d7fcf0e1ab5c74,19414,19641,+
AAEWTT010000001.1,1e5498c124cb02797009,665472d7fcf0e1ab5c74,19642,20016,-
AAEWTT010000001.1,05faadb7ef3ba079df91,665472d7fcf0e1ab5c74,20098,21312,-
AAEWTT010000001.1,201cdebf16a5a94f4a26,665472d7fcf0e1ab5c74,21467,22387,-
AAEWTT010000001.1,37ef1d8ef8f9baadd195,665472d7fcf0e1ab5c74,22607,23659,+
AAEWTT010000001.1,9d29485cd8bc98c83fed,665472d7fcf0e1ab5c74,23711,24286,-
AAEWTT010000001.1,a8e331e14bc33c921e34,665472d7fcf0e1ab5c74,24283,24855,-
AAEWTT010000001.1,1c8d760bdd4c3a1446ab,665472d7fcf0e1ab5c74,25118,25231,-
AAEWTT010000001.1,35cfc8efc9b41bb331e2,665472d7fcf0e1ab5c74,25272,26390,-
AAEWTT010000001.1,ec65c7b3ce1b12c6740e,665472d7fcf0e1ab5c74,26503,26757,-
AAEWTT010000001.1,0b948840c740bfaf0bf2,665472d7fcf0e1ab5c74,27047,27292,-
AAEWTT010000001.1,f71ed82f9405b50a054a,665472d7fcf0e1ab5c74,27366,28412,-
AAEWTT010000001.1,cb0a11d01df20c5227c6,665472d7fcf0e1ab5c74,28516,29076,-
