recid,phash,chash,start,end,orient
AAOWKM010000001.1,dc4c46913e0e3f3f1ed5,e50add6d600514866171,81,503,+
AAOWKM010000001.1,7f026d33613c282259ee,e50add6d600514866171,625,1851,+
AAOWKM010000001.1,268c8d06c38f18d69c4c,e50add6d600514866171,1853,2143,-
AAOWKM010000001.1,b08f29218effa69eacba,e50add6d600514866171,2495,2908,+
AAOWKM010000001.1,dd9ebd48ea322eaed479,e50add6d600514866171,3018,3446,+
AAOWKM010000001.1,d6137747927471af5fc2,e50add6d600514866171,3636,5297,+
AAOWKM010000001.1,73a617fdb55052f52376,e50add6d600514866171,5740,6087,+
AAOWKM010000001.1,5e07f896c9a3f99a4f38,e50add6d600514866171,6077,6439,+
AAOWKM010000001.1,d257307834fe6c8b7304,e50add6d600514866171,6436,6966,+
AAOWKM010000001.1,7489bb1d8b3d6bb36e84,e50add6d600514866171,7048,8370,-
AAOWKM010000001.1,12157b1ea8ac019cb765,e50add6d600514866171,8388,9725,-
AAOWKM010000001.1,5d56ca6dc2760a358b34,e50add6d600514866171,9951,10874,+
AAOWKM010000001.1,1eefdc44e155bf547fe1,e50add6d600514866171,10962,12023,+
AAOWKM010000001.1,4c21e24a074bcc07e020,e50add6d600514866171,11950,13134,-
AAOWKM010000001.1,50c39eb12a070fe705dc,e50add6d600514866171,13337,14170,-
AAOWKM010000001.1,ccc64b670f9fe8655e75,e50add6d600514866171,14290,14379,-
AAOWKM010000001.1,8139df465c609c6c6b6e,e50add6d600514866171,15013,15111,+
AAOWKM010000001.1,4dd189b0cf5d8d23e7b2,e50add6d600514866171,15218,16906,+
AAOWKM010000001.1,978e05ea91972d1e7161,e50add6d600514866171,16910,17200,+
AAOWKM010000001.1,6f5a7300ab18f7f96c04,e50add6d600514866171,17202,17987,-
AAOWKM010000001.1,c90cb279608d4bf25e8b,e50add6d600514866171,18312,19232,+
AAOWKM010000001.1,178c14fcfabd60da2bda,e50add6d600514866171,19263,20579,+
AAOWKM010000001.1,0dfa70925c7950cf8829,e50add6d600514866171,20591,21604,+
AAOWKM010000001.1,b254aa4d147d733c9e5e,e50add6d600514866171,21679,22269,+
AAOWKM010000001.1,d3e05e53b8a8140d919d,e50add6d600514866171,22269,23771,+
AAOWKM010000001.1,b17dffa20c5e66483376,e50add6d600514866171,23781,25109,+
AAOWKM010000001.1,14a6ceb2f93d01de8f58,e50add6d600514866171,25252,26643,+
AAOWKM010000001.1,5070633bc62bd231bc62,e50add6d600514866171,26836,27288,+
AAOWKM010000001.1,16080795ef5515cf0c2b,e50add6d600514866171,27641,28384,+
AAOWKM010000001.1,7329ba0362dfdecc0d01,e50add6d600514866171,28402,28875,+
AAOWKM010000001.1,383b1e9315a20a4c18da,e50add6d600514866171,28872,29159,+
AAOWKM010000001.1,152eff3a83f321f6b191,e50add6d600514866171,29235,30593,+
AAOWKM010000001.1,37b79a9251e4b1b7fe8b,e50add6d600514866171,30586,32070,+
AAOWKM010000001.1,ce813aca5854f0626b20,e50add6d600514866171,32133,32993,+
AAOWKM010000001.1,fda9657a22297143cd40,e50add6d600514866171,33003,33272,+
AAOWKM010000001.1,4ecf52c62246aac26191,e50add6d600514866171,33363,33686,-
AAOWKM010000001.1,63a65814a96bb33c7c86,e50add6d600514866171,33670,34029,-
AAOWKM010000001.1,5a8e33627cff0ffe7949,e50add6d600514866171,34245,35438,+
AAOWKM010000001.1,e0696185060c719d8981,e50add6d600514866171,35498,36880,-
AAOWKM010000001.1,da7fda78f01f30dbc7ad,e50add6d600514866171,36986,37279,-
AAOWKM010000001.1,fb30f61a14edcd3ac34a,e50add6d600514866171,37476,40274,+
AAOWKM010000001.1,c1811dd70c76c1adde2d,e50add6d600514866171,40493,40918,+
AAOWKM010000001.1,e07099268ed14e6c20d3,e50add6d600514866171,40929,41414,+
AAOWKM010000001.1,50c6e01223656214e053,e50add6d600514866171,41560,42309,+
AAOWKM010000001.1,c769011eadb6463c66e3,e50add6d600514866171,42309,43166,+
AAOWKM010000001.1,1e406bdf3bfe1d5b2d4a,e50add6d600514866171,43170,44279,+
AAOWKM010000001.1,c0cb57c1bfcc0b9238cb,e50add6d600514866171,44266,45009,+
AAOWKM010000001.1,e8ddbb8316112714b698,e50add6d600514866171,45245,46186,+
AAOWKM010000001.1,15ec625a4d91e7f756e2,e50add6d600514866171,46229,47131,-
AAOWKM010000001.1,318c919524386630dd31,e50add6d600514866171,47652,48335,+
AAOWKM010000001.1,077135d3a026cb56f761,e50add6d600514866171,48554,51280,+
AAOWKM010000001.1,57ae073b2cda66a0af04,e50add6d600514866171,51302,51394,+
AAOWKM010000001.1,8169ec1c42fb4c520a96,e50add6d600514866171,51595,52074,+
AAOWKM010000001.1,10163be30935c6a87975,e50add6d600514866171,52303,52983,-
AAOWKM010000001.1,330025a4353e515cf704,e50add6d600514866171,53767,54624,+
AAOWKM010000001.1,4a46ab70dc05a486f927,e50add6d600514866171,54635,55099,+
AAOWKM010000001.1,8f1ddfdf4cdd6b7af081,e50add6d600514866171,55194,58061,-
AAOWKM010000001.1,775ded4044ce93309b0c,e50add6d600514866171,58136,58753,-
AAOWKM010000001.1,8eb3d4c656ea5eebb28c,e50add6d600514866171,59489,59620,-
AAOWKM010000001.1,6c968451eef939964df4,e50add6d600514866171,60001,60507,+
AAOWKM010000001.1,5b907f8b80746a65cc54,e50add6d600514866171,60758,62140,+
AAOWKM010000001.1,a23e976205bd03ecff4c,e50add6d600514866171,62152,64470,+
AAOWKM010000001.1,3dfb04aa28eb82bd330b,e50add6d600514866171,64573,66282,-
AAOWKM010000001.1,87fb47cad038324c3579,e50add6d600514866171,66403,67794,-
AAOWKM010000001.1,8b45634e6cb01bf81cfc,e50add6d600514866171,68022,69227,+
AAOWKM010000001.1,ede4342dda6cfdc372d8,e50add6d600514866171,69263,71344,-
AAOWKM010000001.1,8c2b08f9b8af42df95b5,e50add6d600514866171,71350,72039,-
AAOWKM010000001.1,56e1f9848037ffa45e8c,e50add6d600514866171,72044,74155,-
AAOWKM010000001.1,684a88b78d2e6d35bd34,e50add6d600514866171,74174,74449,-
AAOWKM010000001.1,87bace030a77fd48c29e,e50add6d600514866171,74504,75127,-
AAOWKM010000001.1,ad34f4502709c405b4d6,e50add6d600514866171,75384,77069,+
AAOWKM010000001.1,fb0541a75878dc5a35ad,e50add6d600514866171,77066,77683,-
AAOWKM010000001.1,6ec831eca5878161f332,e50add6d600514866171,77931,78815,-
AAOWKM010000001.1,65d4330557e8a87fedbc,e50add6d600514866171,78889,79791,+
AAOWKM010000001.1,d7680e209d7dc98685e4,e50add6d600514866171,79841,80704,-
AAOWKM010000001.1,39e1dd567c87803ad25b,e50add6d600514866171,80830,81546,+
AAOWKM010000001.1,7feaccd07caa3ea6924e,e50add6d600514866171,81625,82266,+
AAOWKM010000001.1,862badc9d42226570d7f,e50add6d600514866171,82344,82940,-
AAOWKM010000001.1,9325869ed065a7417ffc,e50add6d600514866171,83048,83506,-
AAOWKM010000001.1,0ae9753b35a6e31f0d0f,e50add6d600514866171,83484,84707,-
AAOWKM010000001.1,ead08a8eb9136a99ce09,e50add6d600514866171,84880,85545,+
AAOWKM010000001.1,62e81ba6accf34f06950,e50add6d600514866171,85763,85999,+
AAOWKM010000001.1,9cdc54ea0e30867de913,e50add6d600514866171,86020,86187,+
AAOWKM010000001.1,2bb56f1d4dbd3b76c470,e50add6d600514866171,86285,87094,+
AAOWKM010000001.1,dbfb4bd99558044b4909,e50add6d600514866171,87122,87601,-
AAOWKM010000001.1,16a8e08909a14e3e0a7f,e50add6d600514866171,87610,88887,-
AAOWKM010000001.1,b3dd32b9ea9ede63a516,e50add6d600514866171,89295,90365,+
AAOWKM010000001.1,12eb53091a4ee16c96a9,e50add6d600514866171,90362,91486,+
AAOWKM010000001.1,325797fed346d213527d,e50add6d600514866171,91479,92276,+
AAOWKM010000001.1,8d042e58f4ccb156d046,e50add6d600514866171,92332,93312,+
AAOWKM010000001.1,8717692115fb56d25fe6,e50add6d600514866171,93326,94405,+
AAOWKM010000001.1,30eef5cab200b4c4242b,e50add6d600514866171,94411,95424,+
AAOWKM010000001.1,e37e4803c9738e882f4d,e50add6d600514866171,95442,96455,+
AAOWKM010000001.1,b6d41a6de5b5dbc24557,e50add6d600514866171,96478,97176,+
AAOWKM010000001.1,7f450890a2036155c135,e50add6d600514866171,97326,98135,+
AAOWKM010000001.1,86c3693cd06981afbc5a,e50add6d600514866171,98235,99380,+
AAOWKM010000001.1,049c1ac113a76294ed35,e50add6d600514866171,99437,100651,-
AAOWKM010000001.1,dc697d6a6a1701abb917,e50add6d600514866171,100691,101644,-
AAOWKM010000001.1,80c661354260f6333568,e50add6d600514866171,101644,102690,-
AAOWKM010000001.1,db1b5d0c57538537f8eb,e50add6d600514866171,102693,103625,-
AAOWKM010000001.1,970a2279855a3b462e67,e50add6d600514866171,103828,105024,+
AAOWKM010000001.1,808770105c24aa790145,e50add6d600514866171,105034,106059,+
AAOWKM010000001.1,82a5b5a77f307219c518,e50add6d600514866171,106061,106180,+
AAOWKM010000001.1,7b28c9ff248bb7d7843a,e50add6d600514866171,106353,107387,+
AAOWKM010000001.1,08f5d16839abf62bba20,e50add6d600514866171,107374,108336,-
AAOWKM010000001.1,569864358eb7b6bc512b,e50add6d600514866171,108340,109623,-
AAOWKM010000001.1,9d221f52b0e048f2f399,e50add6d600514866171,109633,111177,-
AAOWKM010000001.1,5e16cd6ecc1457d2088c,e50add6d600514866171,111425,111856,+
AAOWKM010000001.1,ca0c7545ba6ee9fc6895,e50add6d600514866171,111942,112193,+
AAOWKM010000001.1,9dda420157f0ee70523a,e50add6d600514866171,112237,112704,+
AAOWKM010000001.1,457336facbe921452da2,e50add6d600514866171,112704,113723,+
AAOWKM010000001.1,36497209b2fc03fa9818,e50add6d600514866171,113801,114622,+
AAOWKM010000001.1,e801eef7baa0eac9d32b,e50add6d600514866171,114705,116015,-
AAOWKM010000001.1,7f517ece2cc3a936f9e3,e50add6d600514866171,116089,117285,-
AAOWKM010000001.1,bdaf1d22a2830108250e,e50add6d600514866171,117604,118608,+
AAOWKM010000001.1,1f58c7e2cfe224c6644a,e50add6d600514866171,118676,119149,-
AAOWKM010000001.1,b42e8df1a264a61d1da8,e50add6d600514866171,119213,120403,-
AAOWKM010000001.1,ec53002d50679ff19263,e50add6d600514866171,120400,121176,-
AAOWKM010000001.1,5d4fd9b4e8472fdcb305,e50add6d600514866171,121173,122828,-
AAOWKM010000001.1,706923e2e3f8d8a69a8e,e50add6d600514866171,123127,127236,-
AAOWKM010000001.1,ce7e0e2febc3aee6072d,e50add6d600514866171,127280,127963,-
AAOWKM010000001.1,86755a65c251a837a69c,e50add6d600514866171,128451,128813,-
AAOWKM010000001.1,09372fe87b7ac6b33609,e50add6d600514866171,129104,129313,+
AAOWKM010000001.1,b40ef480f8fbd03559e2,e50add6d600514866171,129323,129913,-
AAOWKM010000001.1,c496f2959686ea96e352,e50add6d600514866171,129910,131058,-
AAOWKM010000001.1,ecd680239d92733fb7e1,e50add6d600514866171,131279,133195,-
AAOWKM010000001.1,8310e089512e08599f6a,e50add6d600514866171,133671,134279,+
AAOWKM010000001.1,6e56bd67cb5cb6ab0fc1,e50add6d600514866171,134378,135769,+
AAOWKM010000001.1,4914733fd5c68a2efa53,e50add6d600514866171,135766,137616,+
AAOWKM010000001.1,18544219a1bac918b629,e50add6d600514866171,137891,138772,-
AAOWKM010000001.1,cf16775dd400cab3f72e,e50add6d600514866171,138941,140479,+
AAOWKM010000001.1,45286499e9deb310cb36,e50add6d600514866171,140597,142552,-
AAOWKM010000001.1,1aaede9cb35366cd2287,e50add6d600514866171,142816,143631,+
AAOWKM010000001.1,f5c91adc5ed0ad8c9f4f,e50add6d600514866171,143792,144487,-
AAOWKM010000001.1,66804fffa42daf5c10ad,e50add6d600514866171,144481,145341,-
AAOWKM010000001.1,deeaa0ac4a4d820eb974,e50add6d600514866171,145334,145996,-
AAOWKM010000001.1,23204cb042dd06cf6916,e50add6d600514866171,145993,147489,-
AAOWKM010000001.1,aa56ae5b5ac66e9ba470,e50add6d600514866171,147493,148479,-
AAOWKM010000001.1,191ba53465221c341fa3,e50add6d600514866171,148491,149768,-
AAOWKM010000001.1,eab6a87a030a03ccfbab,e50add6d600514866171,149771,150244,-
AAOWKM010000001.1,c473745a046ef21e38af,e50add6d600514866171,150383,151315,-
AAOWKM010000001.1,6320e7b21b25d629c9de,e50add6d600514866171,151339,151803,-
AAOWKM010000001.1,8c4c22632c178d2fa7dd,e50add6d600514866171,151815,152813,-
AAOWKM010000001.1,159530fd3ce9d90e08a9,e50add6d600514866171,153043,153843,+
AAOWKM010000001.1,a395b29473dc3033505f,e50add6d600514866171,153960,154433,+
AAOWKM010000001.1,ea823ff878a22a6cee2f,e50add6d600514866171,154470,155720,-
AAOWKM010000001.1,dd2025e18dc608cd18ee,e50add6d600514866171,155894,157921,-
AAOWKM010000001.1,3dec998b0675e2938919,e50add6d600514866171,158237,159061,+
AAOWKM010000001.1,4afb2638cdee77bddde9,e50add6d600514866171,159122,160300,-
AAOWKM010000001.1,d66a85c3cbdfce29a984,e50add6d600514866171,160663,161985,+
AAOWKM010000001.1,dad741f05e391e97bde6,e50add6d600514866171,162085,163539,+
AAOWKM010000001.1,289ca18e0c7e69aaf8c8,e50add6d600514866171,163714,164067,+
AAOWKM010000001.1,fd3af89845d199f2b941,e50add6d600514866171,164090,165085,-
AAOWKM010000001.1,0861d8b1579d0dea30f9,e50add6d600514866171,165251,165553,+
AAOWKM010000001.1,064ac115cf3c03dac35e,e50add6d600514866171,165692,166603,+
AAOWKM010000001.1,677181d8a0253984262b,e50add6d600514866171,166613,168682,+
AAOWKM010000001.1,aa78512a96646b6be23b,e50add6d600514866171,168997,169470,+
AAOWKM010000001.1,3e543d1296f57abdb9ee,e50add6d600514866171,169673,170707,-
AAOWKM010000001.1,88690edef32fb79000b7,e50add6d600514866171,170924,171190,+
AAOWKM010000001.1,3d2546a7af1c02a5ad5b,e50add6d600514866171,171178,171663,+
AAOWKM010000001.1,98a07598c6f5483726bb,e50add6d600514866171,172037,172576,-
AAOWKM010000001.1,ee2659edb764d44038cb,e50add6d600514866171,172749,172961,-
AAOWKM010000001.1,77134b7dddac77851a37,e50add6d600514866171,173249,173581,-
AAOWKM010000001.1,f703e5b425129f37caee,e50add6d600514866171,173978,174688,+
AAOWKM010000001.1,489caa6f26fdc96d0222,e50add6d600514866171,174738,175712,-
AAOWKM010000001.1,257d94ecc6b5bb91143c,e50add6d600514866171,175931,176593,-
AAOWKM010000001.1,1746d3c60f6cf5186616,e50add6d600514866171,176746,179079,+
AAOWKM010000001.1,246bda800261898b1f27,e50add6d600514866171,179048,179488,-
AAOWKM010000001.1,9b4ad941fe11c15326f6,e50add6d600514866171,179466,180047,-
AAOWKM010000001.1,d15c17cb9590c276bb84,e50add6d600514866171,180204,180908,+
AAOWKM010000001.1,dcab50536ce40ae0db3c,e50add6d600514866171,180910,181098,-
AAOWKM010000001.1,3364586f4baf83493f22,e50add6d600514866171,181426,181950,+
AAOWKM010000001.1,5cc3d38f3e7bf0f9f04f,e50add6d600514866171,182035,182733,+
AAOWKM010000001.1,30d87d93fb870dbcfcb7,e50add6d600514866171,182756,185284,+
AAOWKM010000001.1,22a64e1e28f9d1f2d504,e50add6d600514866171,185302,186381,+
AAOWKM010000001.1,ba6b532e4c18a609a7ad,e50add6d600514866171,186387,186914,+
AAOWKM010000001.1,46361e5963b4f50ef328,e50add6d600514866171,187132,188823,+
AAOWKM010000001.1,6923407d0902a084e4f9,e50add6d600514866171,189303,190310,-
AAOWKM010000001.1,c19ffcae445428a7b85b,e50add6d600514866171,190460,191584,+
AAOWKM010000001.1,a2ab3a9db75e01bd2a54,e50add6d600514866171,191642,192967,+
AAOWKM010000001.1,7ebbbbb6d0150b6da53d,e50add6d600514866171,193523,195130,+
