recid,phash,chash,start,end,orient
JAEEPZ010000001.1,60aebdca388a458c0ae5,e7bb99094b84d8166676,123,1106,-
JAEEPZ010000001.1,338b18079a0360fff7e2,e7bb99094b84d8166676,1279,4293,+
JAEEPZ010000001.1,68926eec4156efef2da5,e7bb99094b84d8166676,4299,7700,+
JAEEPZ010000001.1,0796c908941baaf52179,e7bb99094b84d8166676,7737,9524,+
JAEEPZ010000001.1,272ce9c57eeaa78c0bd8,e7bb99094b84d8166676,9588,11630,+
JAEEPZ010000001.1,11494065d563c5669d6a,e7bb99094b84d8166676,11662,13449,+
JAEEPZ010000001.1,f1362ad00446c93ae4ee,e7bb99094b84d8166676,13483,16788,+
JAEEPZ010000001.1,dad4e4e593c2e1ccd033,e7bb99094b84d8166676,16880,18778,+
JAEEPZ010000001.1,25bb26c3850b08f1e74b,e7bb99094b84d8166676,19119,20045,+
JAEEPZ010000001.1,dfe26560a3154119e444,e7bb99094b84d8166676,20118,20957,+
JAEEPZ010000001.1,93841c9a26bf8352f9cd,e7bb99094b84d8166676,21112,21906,-
JAEEPZ010000001.1,84677e999455dcc0a623,e7bb99094b84d8166676,22099,23637,-
JAEEPZ010000001.1,c29f9becbc90f48efa68,e7bb99094b84d8166676,23684,25330,-
JAEEPZ010000001.1,b3d5d6ffd7f6641470aa,e7bb99094b84d8166676,25533,26345,+
JAEEPZ010000001.1,5a7f3fe3cffaf97cdc18,e7bb99094b84d8166676,26696,27475,-
JAEEPZ010000001.1,1e29132a6834f04878b0,e7bb99094b84d8166676,27503,28339,-
JAEEPZ010000001.1,911664f318c33724cc46,e7bb99094b84d8166676,28459,29964,-
JAEEPZ010000001.1,143f5648fd3356ddf812,e7bb99094b84d8166676,30438,30737,-
JAEEPZ010000001.1,a8f501a598c0828e67d8,e7bb99094b84d8166676,30825,32633,+
JAEEPZ010000001.1,3707da3c32cd6c0e3ea7,e7bb99094b84d8166676,32630,34012,+
JAEEPZ010000001.1,8dbd064736508f245ab4,e7bb99094b84d8166676,34036,34293,+
JAEEPZ010000001.1,ded6c4f8df17c57b031f,e7bb99094b84d8166676,34321,36765,-
JAEEPZ010000001.1,a5a9cb44abe3c73a0265,e7bb99094b84d8166676,36851,40558,+
JAEEPZ010000001.1,7b7ecd1b6557cdea1918,e7bb99094b84d8166676,40604,42580,-
JAEEPZ010000001.1,0a1b9501b3dece1004a8,e7bb99094b84d8166676,42796,44355,-
JAEEPZ010000001.1,58ab5eb919bdfa9763b3,e7bb99094b84d8166676,45602,46090,-
JAEEPZ010000001.1,0b025fe7f5e865075de5,e7bb99094b84d8166676,46453,46686,+
JAEEPZ010000001.1,c05babf0453af60d4c80,e7bb99094b84d8166676,46698,46844,+
JAEEPZ010000001.1,fa70fe261b3a4cbc16e5,e7bb99094b84d8166676,47076,48302,-
JAEEPZ010000001.1,24f2e657d11861a081b3,e7bb99094b84d8166676,48586,49089,-
JAEEPZ010000001.1,9d4778f3e27cbcfcd578,e7bb99094b84d8166676,49280,49792,-
JAEEPZ010000001.1,82c0f4e39569cddf12d1,e7bb99094b84d8166676,49805,52567,-
JAEEPZ010000001.1,55800625396accc84dae,e7bb99094b84d8166676,52571,53308,-
JAEEPZ010000001.1,70a23fc17c5815c1b025,e7bb99094b84d8166676,53356,54063,-
JAEEPZ010000001.1,b80a7aafe751bfd79579,e7bb99094b84d8166676,54102,55235,-
JAEEPZ010000001.1,29d776a44604f21c73f6,e7bb99094b84d8166676,55525,56166,+
JAEEPZ010000001.1,122024918f9cc0b3be69,e7bb99094b84d8166676,56197,57702,+
JAEEPZ010000001.1,92fe8ceeb765adf9ba03,e7bb99094b84d8166676,57703,59433,-
JAEEPZ010000001.1,67ec9ecd8b1ce9dd346a,e7bb99094b84d8166676,59552,60064,+
JAEEPZ010000001.1,bfe5623cbb07eb233970,e7bb99094b84d8166676,60298,61146,+
JAEEPZ010000001.1,b4f5e0dddc0fb1dc365d,e7bb99094b84d8166676,61387,62778,+
JAEEPZ010000001.1,a4faf62f02c31fc544ec,e7bb99094b84d8166676,63034,63948,-
JAEEPZ010000001.1,5400506d6c7cbe1b2ad6,e7bb99094b84d8166676,64060,64653,+
JAEEPZ010000001.1,2fcc6bee5686830e8cd4,e7bb99094b84d8166676,64980,65981,+
