chash,sampleid
00d6c3cec366901cdadf,3081631
99e58a8a3ca3dafb90a3,3081631
4874350c255f082b176a,3081631
e2e1bf0c6b461c49a6e4,3081631
8d8b829e117d71062b3c,3081631
88414507d10df8416167,3081631
ded95407101614e4f6d1,3081631
dcc6251924c012906809,3081631
68e3f1240c69fb466626,3081631
f516212f71b7eb555962,3081631
3a153a03013753c98233,3081631
2ea86e490c28a9979d59,3081631
775d9e299ebd2ed2bc20,3081631
3c6873a1e9d03ec2bc27,3081631
0212098d30a883424e28,3081631
6f04925ff13ca3a9864a,3081631
f8a2a9bf7118c5b5136d,3081631
b9cf454a62f8313a3663,3081631
3177f6a2b188c689ea7d,3081631
7046a0d81df0f41b495a,3081631
fc5a15c181c8cc0d8e2b,3081631
e34dd01c4138477017cf,3081631
0e0b4d3e5f9439e428da,3081631
d25a03db40c072da0763,3081631
fd04b0acee6c59788c34,3081631
a93576ac0e25ee7360be,3081631
3f035e291ff60cbdf738,3081631
1a7916506248f33b0795,3081631
eceb522332097bf79a62,3081631
68ed41bd092de2c7e9a8,3081631
c80ee090c3ba7bea6d39,3081631
6162326c3cb1e22b301c,3081631
10dfd0c16322269b2a9e,3081631
ed0c9e9abc824b52369a,3081631
881ea9c3a109963d79c2,3081631
d145b46678f1c2762861,3081631
ba5df2e15c32f8a0d7d1,3081631
6ca993717589861bc186,3081631
118b8bfcddfa88eec8b5,3081631
6061aff79b1ed581863b,3081631
3337553629a9a99bde8a,3081631
656b50d57345853e7311,3081631
b3c3a60ba00af3559155,3081631
3ddabe2ff1758925937e,3081631
de3827719ca96a171b85,3081631
12c3b5f2b5112c4dd43b,3081631
1a061a185a3cef7ccb8f,3081631
1dab1a8d180fa60572a5,3081631
e2e41a50ff50e2f952b0,3081631
7e76bf5e47b796c80a5f,3081631
430b92e042f3eb6bf694,3081631
a055bf5a802b3596982f,3081631
d494918723651f92592c,3081631
c0967e4d63b887162f96,3081631
3122c86316ec34715fc0,3081631
9dbeb303349b4859c3b3,3081631
d3f4ece2fe9bb871519d,3081631
c21cd679ddef57cc951f,3081631
6c2cff4543ad5e1e68da,3081631
bb38655428289927e1b6,3081631
