recid,phash,chash,start,end,orient
NZ_KB946960.1,d46e2e4072b92cea0d5f,8b67116ea69c787de9c4,189,527,-
NZ_KB946960.1,15565c9e9d3b671a143f,8b67116ea69c787de9c4,5585,6274,+
NZ_KB946960.1,ef3d4d54f534800bf9fa,8b67116ea69c787de9c4,6261,7469,+
NZ_KB946960.1,b1d37e8faf952f27c4fe,8b67116ea69c787de9c4,7763,9034,+
NZ_KB946960.1,62ec573c02554d98e769,8b67116ea69c787de9c4,9583,11067,-
NZ_KB946960.1,b0f73970b3c4a752a18f,8b67116ea69c787de9c4,11572,12267,-
NZ_KB946960.1,12d6aa9fe59dedb4bb06,8b67116ea69c787de9c4,12357,13457,-
NZ_KB946960.1,bf1cd7da8ea955a05451,8b67116ea69c787de9c4,13466,13657,-
NZ_KB946960.1,6ab34d0b1b7f20a84ad3,8b67116ea69c787de9c4,13678,14568,-
NZ_KB946960.1,380f3b307c53c338eca9,8b67116ea69c787de9c4,14555,15322,-
NZ_KB946960.1,1d20818b84e84be8a7ef,8b67116ea69c787de9c4,15334,16047,-
NZ_KB946960.1,500bf369037b8f1bc48c,8b67116ea69c787de9c4,16279,18180,-
NZ_KB946960.1,d00e96aeabe4dc68a3bf,8b67116ea69c787de9c4,18197,19594,-
NZ_KB946960.1,6eb44862659e4d375b43,8b67116ea69c787de9c4,19938,20276,+
NZ_KB946960.1,02b422215e2edc3a8674,8b67116ea69c787de9c4,20444,21202,-
NZ_KB946960.1,f3afad1bd8d1472d4781,8b67116ea69c787de9c4,21220,22038,-
NZ_KB946960.1,74eb4b1312151081a31f,8b67116ea69c787de9c4,22035,22391,-
NZ_KB946960.1,624e20a764f745ff0f9a,8b67116ea69c787de9c4,22509,22643,-
NZ_KB946960.1,61caecc712664a7fbe38,8b67116ea69c787de9c4,23166,24500,+
NZ_KB946960.1,4f3c69801df6b783aa74,8b67116ea69c787de9c4,24698,25828,+
NZ_KB946960.1,55d31135da52a7510bef,8b67116ea69c787de9c4,25991,26299,+
NZ_KB946960.1,c0a818f3ebaa96b6773c,8b67116ea69c787de9c4,26286,27410,+
NZ_KB946960.1,356e5db2f6afc0d533ac,8b67116ea69c787de9c4,27407,29353,+
NZ_KB946960.1,5915ab80fcc617bed549,8b67116ea69c787de9c4,29373,31844,+
NZ_KB946960.1,720e7fddbbb04f1d59e0,8b67116ea69c787de9c4,32080,32379,+
NZ_KB946960.1,c32bbb55b62db6906e30,8b67116ea69c787de9c4,32429,32941,+
NZ_KB946960.1,0d65eee40499696f7815,8b67116ea69c787de9c4,32967,33203,+
NZ_KB946960.1,13677421f2787356c9f8,8b67116ea69c787de9c4,33221,33325,+
NZ_KB946960.1,2f5f2c03ad2d2f250d8f,8b67116ea69c787de9c4,33346,35319,+
NZ_KB946960.1,0ab8d1824c27d4c55ce5,8b67116ea69c787de9c4,35325,35777,+
NZ_KB946960.1,a5badecfa0ec68c22178,8b67116ea69c787de9c4,36051,37418,+
NZ_KB946960.1,ed871e660175bed138c5,8b67116ea69c787de9c4,38198,39490,+
NZ_KB946960.1,153a5c3ad013401e6930,8b67116ea69c787de9c4,40277,41140,+
NZ_KB946960.1,21b5f7317518c3aaaca2,8b67116ea69c787de9c4,41269,42891,-
NZ_KB946960.1,611f38d893461a254cb0,8b67116ea69c787de9c4,43140,43661,+
NZ_KB946960.1,678c3b8e7ae436cbc59e,8b67116ea69c787de9c4,43847,45577,-
NZ_KB946960.1,352e18e82ad63fc68e07,8b67116ea69c787de9c4,45742,46560,+
NZ_KB946960.1,8f01c571be7a0fcd9563,8b67116ea69c787de9c4,46663,46860,-
NZ_KB946960.1,a6c889066931d59564b3,8b67116ea69c787de9c4,47029,47607,+
NZ_KB946960.1,f8e79269b358ca62349a,8b67116ea69c787de9c4,47702,47839,+
NZ_KB946960.1,d2c93e240933615af710,8b67116ea69c787de9c4,48652,49155,-
NZ_KB946960.1,e9270fe389d1e19f4f98,8b67116ea69c787de9c4,49513,50538,+
NZ_KB946960.1,fbedc00f2ed230f161cc,8b67116ea69c787de9c4,50876,51739,+
NZ_KB946960.1,09110dd09e05b919fc1d,8b67116ea69c787de9c4,53220,53597,+
NZ_KB946960.1,40068314f011b68c6b49,8b67116ea69c787de9c4,53691,53921,+
NZ_KB946960.1,1948d94bd9cf9375641c,8b67116ea69c787de9c4,53935,54141,+
NZ_KB946960.1,ebc24de0142f064fdff8,8b67116ea69c787de9c4,54321,54692,+
NZ_KB946960.1,f2fd64469be7d3761ecf,8b67116ea69c787de9c4,54966,55658,-
NZ_KB946960.1,d4f4ba975fc82b9f8f68,8b67116ea69c787de9c4,55661,56446,-
NZ_KB946960.1,1465ffdec91cca0c51d5,8b67116ea69c787de9c4,56683,58083,+
NZ_KB946960.1,e80307459bf69e4efc62,8b67116ea69c787de9c4,58108,58425,+
NZ_KB946960.1,b7894762582c7d8aea13,8b67116ea69c787de9c4,58438,60111,+
NZ_KB946960.1,cf5440dff4d7e2d4b7e8,8b67116ea69c787de9c4,60125,61756,+
NZ_KB946960.1,7d5673bc106df14c31fe,8b67116ea69c787de9c4,62247,63812,-
NZ_KB946960.1,169dc39b514cf9ac7c96,8b67116ea69c787de9c4,63871,64794,-
NZ_KB946960.1,1d01c88bfe740ec9184a,8b67116ea69c787de9c4,64990,65595,+
NZ_KB946960.1,e9e19cb60cd070f3fac1,8b67116ea69c787de9c4,65903,66919,+
NZ_KB946960.1,5aea141679a9b52914a7,8b67116ea69c787de9c4,67060,68361,+
NZ_KB946960.1,996e53f3a32d3fb9a6da,8b67116ea69c787de9c4,68407,69069,+
NZ_KB946960.1,efb7f8d1f81c2cb2a20e,8b67116ea69c787de9c4,69090,69488,+
NZ_KB946960.1,563cb5840a91ca892db3,8b67116ea69c787de9c4,69554,70636,+
NZ_KB946960.1,c53a5b5d88a4da13f0ea,8b67116ea69c787de9c4,70848,72410,+
NZ_KB946960.1,2f2de50fb23f3270df19,8b67116ea69c787de9c4,72403,73536,+
NZ_KB946960.1,4bb2f00f173b6146368c,8b67116ea69c787de9c4,73536,74492,+
NZ_KB946960.1,556c9f74aac393a3ab51,8b67116ea69c787de9c4,74591,75757,+
NZ_KB946960.1,1885633b71ba6b15eee8,8b67116ea69c787de9c4,75781,76599,+
NZ_KB946960.1,59f14024bcbfd083fdc1,8b67116ea69c787de9c4,76616,77323,+
NZ_KB946960.1,5adb3aa0e0c72b9ae516,8b67116ea69c787de9c4,77621,78307,-
NZ_KB946960.1,732e43fa48e8e871a015,8b67116ea69c787de9c4,78479,79060,-
NZ_KB946960.1,e2a9719df44d25e6ddd3,8b67116ea69c787de9c4,79193,79876,-
NZ_KB946960.1,cd687a23c42552ec7ccc,8b67116ea69c787de9c4,80195,80608,+
NZ_KB946960.1,f6795ac2c75b29aedb7d,8b67116ea69c787de9c4,80692,81162,+
NZ_KB946960.1,a9ebd9e51c6db1566cc9,8b67116ea69c787de9c4,81256,83343,+
NZ_KB946960.1,587c42460d82b848f488,8b67116ea69c787de9c4,83515,84702,+
NZ_KB946960.1,e59c8d2686de183cef8c,8b67116ea69c787de9c4,85109,85417,+
NZ_KB946960.1,ff7f4131d09712dd4f5a,8b67116ea69c787de9c4,85448,86077,+
NZ_KB946960.1,4ec0c761d3a7996206fb,8b67116ea69c787de9c4,86105,86728,+
