chash,sampleid
b4c7e1f17cfe67779e2a,GUT_GENOME112124
0390670067cf4c6e11bb,GUT_GENOME112124
37aa37be1cbefea52608,GUT_GENOME112124
efff33de0d9d0af1e664,GUT_GENOME112124
63bdf24506fb121455ac,GUT_GENOME112124
203f0fdb79aac5974c91,GUT_GENOME112124
163712ae6220e2cec12b,GUT_GENOME112124
c0f89253ab29cac176c8,GUT_GENOME112124
6a086549f9c689ff10db,GUT_GENOME112124
333b2eee9df99fa26e37,GUT_GENOME112124
178459bd9d00df82ecbd,GUT_GENOME112124
bf91c94cea69bb20f2ea,GUT_GENOME112124
d4108b65207aa70cfe7f,GUT_GENOME112124
cef77af1514a127ca1f6,GUT_GENOME112124
28469d6b9340fc64fbc5,GUT_GENOME112124
5727b709fbe1dbd3e998,GUT_GENOME112124
6ffc6c75226705266c12,GUT_GENOME112124
ae975fe5ab3f4cafe0aa,GUT_GENOME112124
74ed923970052523e131,GUT_GENOME112124
2f0a66d8af3223bcfb25,GUT_GENOME112124
92cc0362392b3606c9b4,GUT_GENOME112124
122e0289d34f38f7840c,GUT_GENOME112124
90db8345961287e7cbb7,GUT_GENOME112124
7bd87311549f8a007cc4,GUT_GENOME112124
dc9c8d24305129ef4f81,GUT_GENOME112124
1430cc4ab6d3569ded7b,GUT_GENOME112124
6445dd9d3928e909a124,GUT_GENOME112124
1b68e528133d5878acb6,GUT_GENOME112124
faf31c9aaffb440803a1,GUT_GENOME112124
55da00af7dd18f39fbc5,GUT_GENOME112124
0b970ebc196e1a08eee2,GUT_GENOME112124
2b4242e68f724d7e1b89,GUT_GENOME112124
4c2782b1d0dc6b9f197b,GUT_GENOME112124
64048ab912dcc7d19869,GUT_GENOME112124
a40cbb225bdb7c1a4559,GUT_GENOME112124
d4ffb3a630f0f033a766,GUT_GENOME112124
247bccdaa550aa079364,GUT_GENOME112124
2b6522ac3517634539e9,GUT_GENOME112124
dba968df9459c392dd26,GUT_GENOME112124
425845dc0798845d63bb,GUT_GENOME112124
3c27f7e75d299cd32bf5,GUT_GENOME112124
f9cc18d6c89ba9907309,GUT_GENOME112124
38eb677b0d86dabbacae,GUT_GENOME112124
dd2b937c90469e8c895f,GUT_GENOME112124
ad0fe9197b9f12954d64,GUT_GENOME112124
9d77bfe500d370a617c9,GUT_GENOME112124
dca2d81185113ab45bd8,GUT_GENOME112124
fbef15bc7e91f21ff90d,GUT_GENOME112124
b2acde884a2d31482ac8,GUT_GENOME112124
a9ed8514e51bb6ff9a62,GUT_GENOME112124
a2122c4b0120e48b5267,GUT_GENOME112124
f293833b4e5fb596afc3,GUT_GENOME112124
ebf24bae3e95cbdf6259,GUT_GENOME112124
2da416910eb5d39875dd,GUT_GENOME112124
a9e574315df2fb98aea3,GUT_GENOME112124
044980cbe88acabfd7b6,GUT_GENOME112124
0f17de48bceebad734aa,GUT_GENOME112124
fdb738a53b1a32abb44d,GUT_GENOME112124
4064949f096c5bc535f5,GUT_GENOME112124
f896d8b844ef9792533f,GUT_GENOME112124
e4fbe69fa6f835803602,GUT_GENOME112124
e4c4624c5016b6ee9dd1,GUT_GENOME112124
347cbf7481f8ce3b36b9,GUT_GENOME112124
e432c037e287d0863663,GUT_GENOME112124
dcb4bb53dc7b03485f1a,GUT_GENOME112124
614c2e3835e75ddeae94,GUT_GENOME112124
9dc013c018ff43777c18,GUT_GENOME112124
f861be51fd792f655e5d,GUT_GENOME112124
69384bd986d7ea7846ad,GUT_GENOME112124
96a89fb7fbc69adf2d80,GUT_GENOME112124
c7f668f534488a052c4e,GUT_GENOME112124
93826dd54285f11fafa3,GUT_GENOME112124
80729817456463996062,GUT_GENOME112124
43a9bdd62ab152cbf43f,GUT_GENOME112124
a8ae0aa403863c2de814,GUT_GENOME112124
8443f6724298f2a057a0,GUT_GENOME112124
b3956032af8642abf5e2,GUT_GENOME112124
74d053667accacb255c7,GUT_GENOME112124
583a69ae302ad6496b4d,GUT_GENOME112124
cb181d99def085ca607f,GUT_GENOME112124
0e49f3a58182168bd17b,GUT_GENOME112124
01fbff5f24a681a58cd1,GUT_GENOME112124
c97ebd6698fe3ccb889f,GUT_GENOME112124
9205e494bfa0ddc78eac,GUT_GENOME112124
5720e5ff294ef56a638a,GUT_GENOME112124
88c3bd249bfef6c33f82,GUT_GENOME112124
d9d0085c5a086aad88c5,GUT_GENOME112124
7aa6e3eddc5bb1bb146a,GUT_GENOME112124
1484bcbdb5ff52cacd99,GUT_GENOME112124
af714421c2110e548c52,GUT_GENOME112124
546217321796b9c1daa3,GUT_GENOME112124
3493b6db6500c8e518cd,GUT_GENOME112124
845e2a10e3b9969c49da,GUT_GENOME112124
2085b21fa6eba0b7103a,GUT_GENOME112124
d81da57d8ffb966ad617,GUT_GENOME112124
d7dc4cd5ca64198c4b9d,GUT_GENOME112124
71859ced92225250255c,GUT_GENOME112124
8003625174e52fb14003,GUT_GENOME112124
2a1d9c0ba57bc80d23f8,GUT_GENOME112124
d5955a7fee75a6104f63,GUT_GENOME112124
149aee794ff23ea30bcf,GUT_GENOME112124
14f1f00f96349bd50fdf,GUT_GENOME112124
a2e877a56007b1f94878,GUT_GENOME112124
09b34ad28f5ee16424dc,GUT_GENOME112124
ab160dee84359e78a408,GUT_GENOME112124
fdb891c792ee2a382eeb,GUT_GENOME112124
48aad0ce6cc1987dda2a,GUT_GENOME112124
61957846c7f40b3353c7,GUT_GENOME112124
64544205fd68d0aafa96,GUT_GENOME112124
