recid,hash,chash,start,end,is_crispr
GUT_GENOME112124_1,dd3355a59a7ca04bc8d2,b4c7e1f17cfe67779e2a,2,376,0
GUT_GENOME112124_1,24ebfb1b062ec1393f2f,b4c7e1f17cfe67779e2a,554,1039,0
GUT_GENOME112124_1,0af3122a77936cf47e40,b4c7e1f17cfe67779e2a,1189,1503,0
GUT_GENOME112124_1,e068584e00748443e458,b4c7e1f17cfe67779e2a,1644,1904,0
GUT_GENOME112124_1,02a396473622ee5007d7,b4c7e1f17cfe67779e2a,1904,2170,0
GUT_GENOME112124_1,47eef4023bbfb5a72b23,b4c7e1f17cfe67779e2a,2302,2715,0
GUT_GENOME112124_1,efee3daf60e928adc57c,b4c7e1f17cfe67779e2a,2712,3455,0
GUT_GENOME112124_1,37e1963e1fc0bca99853,b4c7e1f17cfe67779e2a,3610,3810,0
GUT_GENOME112124_1,f1679943646586134232,b4c7e1f17cfe67779e2a,3880,4362,0
GUT_GENOME112124_1,006d76de08cd21ddd744,b4c7e1f17cfe67779e2a,4433,9352,0
GUT_GENOME112124_1,d9da0546a115645912e2,b4c7e1f17cfe67779e2a,9403,10692,0
GUT_GENOME112124_1,fbae961a47b9e08ea52a,b4c7e1f17cfe67779e2a,10682,10927,0
GUT_GENOME112124_1,dfc4d7008b7117bce8a3,b4c7e1f17cfe67779e2a,10946,13513,0
GUT_GENOME112124_1,f49d459bf7c8d8fd4939,b4c7e1f17cfe67779e2a,13631,15907,0
GUT_GENOME112124_1,67396e8747ee2dd3cd14,b4c7e1f17cfe67779e2a,16005,16439,0
GUT_GENOME112124_1,e1c85969938645b913b6,b4c7e1f17cfe67779e2a,16471,17205,0
GUT_GENOME112124_1,351ecb6db5311b1f5d34,b4c7e1f17cfe67779e2a,17202,17759,0
GUT_GENOME112124_1,9f3328284e08593590c5,b4c7e1f17cfe67779e2a,17759,18211,0
GUT_GENOME112124_1,ec094a6dd1d5df272e8f,b4c7e1f17cfe67779e2a,18248,19111,0
GUT_GENOME112124_1,fcec5db330ec1c7ffce9,b4c7e1f17cfe67779e2a,19122,19337,0
GUT_GENOME112124_1,4113fe9fd7f094eaaf9e,b4c7e1f17cfe67779e2a,19577,21421,0
GUT_GENOME112124_1,ac1da469c85282b423e1,b4c7e1f17cfe67779e2a,21418,21888,0
GUT_GENOME112124_1,9876300c3eb9df315d46,b4c7e1f17cfe67779e2a,21939,22739,0
GUT_GENOME112124_1,72cc6250812a49091ce9,b4c7e1f17cfe67779e2a,22745,23857,0
GUT_GENOME112124_1,966d48f8ac21f5fbbcc8,b4c7e1f17cfe67779e2a,23854,24684,0
GUT_GENOME112124_1,af201811164a8918520a,b4c7e1f17cfe67779e2a,24696,26720,0
GUT_GENOME112124_1,1b078524d183e5a6a81c,b4c7e1f17cfe67779e2a,26751,27668,0
GUT_GENOME112124_1,c135e3d1eea8be0c9af5,b4c7e1f17cfe67779e2a,27669,27950,0
GUT_GENOME112124_1,eadd31fb05b440160a1a,b4c7e1f17cfe67779e2a,27965,28945,0
GUT_GENOME112124_1,0636dda18f0ae49ebb57,b4c7e1f17cfe67779e2a,29023,29904,0
GUT_GENOME112124_1,5fb91f5640c60d2a32d8,b4c7e1f17cfe67779e2a,29934,30455,0
GUT_GENOME112124_1,c1c274e3012cb065e423,b4c7e1f17cfe67779e2a,30886,31230,0
GUT_GENOME112124_1,ab195c09d001bf3df58d,b4c7e1f17cfe67779e2a,31347,32327,0
GUT_GENOME112124_1,88d0fff1bbb778f660ce,b4c7e1f17cfe67779e2a,32436,33776,0
GUT_GENOME112124_1,62c7783f01b30a21f217,b4c7e1f17cfe67779e2a,33791,34105,0
GUT_GENOME112124_1,cb598ce898a829611616,b4c7e1f17cfe67779e2a,34320,34736,0
GUT_GENOME112124_1,5345546b6e9ef0fba3e1,b4c7e1f17cfe67779e2a,34804,35604,0
GUT_GENOME112124_1,7a03cd6a76671e26acfa,b4c7e1f17cfe67779e2a,35601,36188,0
GUT_GENOME112124_1,406b59ff1b917550b446,b4c7e1f17cfe67779e2a,36762,36881,0
GUT_GENOME112124_1,a99f9d155f550fcf5f65,b4c7e1f17cfe67779e2a,37062,37409,0
GUT_GENOME112124_1,d52b6237ad4c7d9c2716,b4c7e1f17cfe67779e2a,37431,38465,0
GUT_GENOME112124_1,0530a9b45191867ec4ce,b4c7e1f17cfe67779e2a,38491,39465,0
GUT_GENOME112124_1,75918a9a6af31aaaf8a8,b4c7e1f17cfe67779e2a,39469,39732,0
GUT_GENOME112124_1,cc0b49a36dd7a4c522eb,b4c7e1f17cfe67779e2a,39982,41502,0
GUT_GENOME112124_1,c702bd31ac9cf3a0c5f5,b4c7e1f17cfe67779e2a,41589,42737,0
GUT_GENOME112124_1,cb85bfab3c3c7d31e5d3,b4c7e1f17cfe67779e2a,42957,43379,0
GUT_GENOME112124_1,87ada866ec98dd54d5d7,b4c7e1f17cfe67779e2a,43420,43542,0
GUT_GENOME112124_1,f98eb2d90549bc7beb40,b4c7e1f17cfe67779e2a,44062,45105,0
GUT_GENOME112124_1,50d38cd6d8eaa8abbb1c,b4c7e1f17cfe67779e2a,45126,47546,0
GUT_GENOME112124_1,a178e609e9003365d6af,b4c7e1f17cfe67779e2a,47776,48717,0
GUT_GENOME112124_1,7428b334f486bbfb2bae,b4c7e1f17cfe67779e2a,49068,49418,0
GUT_GENOME112124_1,9ddfd88f05995587863c,b4c7e1f17cfe67779e2a,49397,50233,0
GUT_GENOME112124_1,729488e971c72448fb1e,b4c7e1f17cfe67779e2a,50239,51273,0
