recid,hash,chash,start,end,is_crispr
GUT_GENOME224653_1,37033af95253cb98735b,2c025bc3960959be851d,462,2768,0
GUT_GENOME224653_1,89f9bbf9c5e9e5df9c19,2c025bc3960959be851d,2896,3765,0
GUT_GENOME224653_1,5914478912a7bded477e,2c025bc3960959be851d,3943,4446,0
GUT_GENOME224653_1,7b466919fef39b713dd0,2c025bc3960959be851d,4573,5442,0
GUT_GENOME224653_1,b228b4cae9a9c171599f,2c025bc3960959be851d,5583,7583,0
GUT_GENOME224653_1,ce79bb42c5b2113fed5e,2c025bc3960959be851d,7658,8338,0
GUT_GENOME224653_1,a6053f0e2a7b8073ed59,2c025bc3960959be851d,8633,9544,0
GUT_GENOME224653_1,57f888193c35f0d160f3,2c025bc3960959be851d,9532,10308,0
GUT_GENOME224653_1,6ccb4d932e279f286b06,2c025bc3960959be851d,10403,10828,0
GUT_GENOME224653_1,22283f951631b8cbdab7,2c025bc3960959be851d,11051,11173,0
GUT_GENOME224653_1,1f586c7fbd93b3a3913c,2c025bc3960959be851d,11562,12578,0
GUT_GENOME224653_1,ecdbec68cd7d6c995e4b,2c025bc3960959be851d,12594,13370,0
GUT_GENOME224653_1,7d1a2558cdaf11f7a0b7,2c025bc3960959be851d,13577,14026,0
GUT_GENOME224653_1,19f902c886534e9d71f9,2c025bc3960959be851d,14092,14883,0
GUT_GENOME224653_1,f72c7247f922e3c9ad4a,2c025bc3960959be851d,14890,15984,0
GUT_GENOME224653_1,ae8fb1f003d73cb72985,2c025bc3960959be851d,16170,16838,0
GUT_GENOME224653_1,c18718f7dd121233b36d,2c025bc3960959be851d,16891,17913,0
GUT_GENOME224653_1,022e9eca237c40c14598,2c025bc3960959be851d,18131,19207,0
GUT_GENOME224653_1,6d4f4a9997433dfee97a,2c025bc3960959be851d,19228,20721,0
GUT_GENOME224653_1,9d2b5c88cebe59c589d7,2c025bc3960959be851d,20888,22774,0
GUT_GENOME224653_1,e5f320bce02d1c4f3821,2c025bc3960959be851d,22788,23162,0
GUT_GENOME224653_1,cc162e19f0ee0bc1583d,2c025bc3960959be851d,23310,23507,0
GUT_GENOME224653_1,5ed1c3372f04e79e934a,2c025bc3960959be851d,23905,24309,0
GUT_GENOME224653_1,dd8e7478d790a032e909,2c025bc3960959be851d,24397,24594,0
GUT_GENOME224653_1,f1b23d1094a278d0c441,2c025bc3960959be851d,24900,26222,0
GUT_GENOME224653_1,6f554bc748eabbeb2e86,2c025bc3960959be851d,26227,27894,0
GUT_GENOME224653_1,4b0e7e2df020761f7345,2c025bc3960959be851d,28073,29248,0
GUT_GENOME224653_1,36081aa083cbb1a2dc1e,2c025bc3960959be851d,29262,29753,0
GUT_GENOME224653_1,77f9a6d21db36a832773,2c025bc3960959be851d,30084,30656,0
GUT_GENOME224653_1,04a3aa698c7a551b22d0,2c025bc3960959be851d,31289,31684,0
GUT_GENOME224653_10,1d67e8b7e61feaffd269,eaefa5f5069583948c93,418,1686,0
GUT_GENOME224653_10,9ddc7a373ac888be9806,eaefa5f5069583948c93,1710,2513,0
GUT_GENOME224653_10,7ac263693414e01389e0,eaefa5f5069583948c93,3042,4469,0
GUT_GENOME224653_10,7d2ddb6d29497132635f,eaefa5f5069583948c93,4475,5626,0
GUT_GENOME224653_10,75280d20d278798c66af,eaefa5f5069583948c93,5216,5298,1
GUT_GENOME224653_10,37829da97febf451118d,eaefa5f5069583948c93,5631,7064,0
GUT_GENOME224653_10,319a6c3ad9bded9ec0c4,eaefa5f5069583948c93,7069,9774,0
GUT_GENOME224653_10,82ba440667fa787cb924,eaefa5f5069583948c93,10646,11683,0
GUT_GENOME224653_10,29ef275f0d449757b459,eaefa5f5069583948c93,11691,12500,0
GUT_GENOME224653_10,38106e97fe263482ae14,eaefa5f5069583948c93,12439,13557,0
GUT_GENOME224653_10,e3412f743baa88990ac5,eaefa5f5069583948c93,13572,15332,0
GUT_GENOME224653_10,96d82d6bb16350b249f3,eaefa5f5069583948c93,15528,16370,0
GUT_GENOME224653_10,955baf45da8db62676f8,eaefa5f5069583948c93,16964,18811,0
GUT_GENOME224653_10,5accf9516dc370ca0f00,eaefa5f5069583948c93,18845,19855,0
GUT_GENOME224653_10,6b14ecaaf6a11c9fd7c0,eaefa5f5069583948c93,19940,20593,0
GUT_GENOME224653_10,ddee75f1b4432a86cf11,eaefa5f5069583948c93,20885,22489,0
GUT_GENOME224653_10,ac740dec2ad85b71b8ca,eaefa5f5069583948c93,22700,23338,0
GUT_GENOME224653_10,cc5e2d1712e45928b789,eaefa5f5069583948c93,23343,25172,0
GUT_GENOME224653_10,54219aa5f1554c335211,eaefa5f5069583948c93,25187,25816,0
GUT_GENOME224653_10,c87825b04b8a1e92ed32,eaefa5f5069583948c93,25881,27698,0
GUT_GENOME224653_10,6533560c52b6c45b5298,eaefa5f5069583948c93,28258,29376,0
GUT_GENOME224653_10,8ad6ec8acfd4b89e9648,eaefa5f5069583948c93,29719,30057,0
GUT_GENOME224653_10,58cd1510d87d764a6cbc,eaefa5f5069583948c93,30185,31408,0
GUT_GENOME224653_10,42086e8b7e9170460746,eaefa5f5069583948c93,31517,32050,0
GUT_GENOME224653_10,211047a8a014724885e6,eaefa5f5069583948c93,32075,32677,0
GUT_GENOME224653_10,4a0ee1601ae677ec5ea9,eaefa5f5069583948c93,32753,33886,0
GUT_GENOME224653_10,31351831d6a688638b9b,eaefa5f5069583948c93,34123,35457,0
GUT_GENOME224653_10,59ee1e2016fe771716a4,eaefa5f5069583948c93,35500,35976,0
GUT_GENOME224653_10,eaf61e213477be05cbb6,eaefa5f5069583948c93,36077,36724,0
GUT_GENOME224653_10,794464de8b1947231cad,eaefa5f5069583948c93,36776,38704,0
GUT_GENOME224653_10,58ef1ba5dff8f45583da,eaefa5f5069583948c93,38951,41863,0
GUT_GENOME224653_10,fc0c05f942ae332afdae,eaefa5f5069583948c93,42047,44824,0
GUT_GENOME224653_10,e335712a1c64e9d27169,eaefa5f5069583948c93,44842,46380,0
GUT_GENOME224653_10,dbe30186b6521f1ad4fa,eaefa5f5069583948c93,46403,47422,0
GUT_GENOME224653_10,0c4addea7c2c62d10ab1,eaefa5f5069583948c93,47559,49235,0
GUT_GENOME224653_10,b17143f7f3637ae1e2e2,eaefa5f5069583948c93,49375,50313,0
GUT_GENOME224653_10,aafe3148997e969566c8,eaefa5f5069583948c93,50356,50787,0
GUT_GENOME224653_10,829b13e93305816b4a0e,eaefa5f5069583948c93,50798,52258,0
GUT_GENOME224653_10,53adf84f5a1a67c74752,eaefa5f5069583948c93,52261,52899,0
GUT_GENOME224653_10,95d2324dfe812b66054d,eaefa5f5069583948c93,52909,53244,0
GUT_GENOME224653_10,55bb500320d876ce76d4,eaefa5f5069583948c93,53350,54579,0
GUT_GENOME224653_10,00c0ca611c1779b2de4b,eaefa5f5069583948c93,54503,55195,0
GUT_GENOME224653_10,14b9fde828f103e1e755,eaefa5f5069583948c93,55495,55677,0
GUT_GENOME224653_10,46784acb8feee8aef95a,eaefa5f5069583948c93,55677,56558,0
GUT_GENOME224653_10,3b16c8ad2ce3133600c2,eaefa5f5069583948c93,56571,57692,0
GUT_GENOME224653_11,b2a99d6bb3a008371f74,859103bf86b5dd01cd1f,835,2931,0
GUT_GENOME224653_11,acef31b4c2e7315a2855,859103bf86b5dd01cd1f,3159,3311,0
GUT_GENOME224653_11,5d9ed025dca3556da355,859103bf86b5dd01cd1f,3546,4199,0
GUT_GENOME224653_11,baeb7c0b52d87e57f239,859103bf86b5dd01cd1f,4317,5087,0
GUT_GENOME224653_11,f04d505d7cb5c1698e1b,859103bf86b5dd01cd1f,5340,7121,0
GUT_GENOME224653_11,6323afde90cbd513f794,859103bf86b5dd01cd1f,7279,10533,0
GUT_GENOME224653_11,0228819e401867ca69c9,859103bf86b5dd01cd1f,10559,11974,0
GUT_GENOME224653_11,3b9e183231e5ebea1056,859103bf86b5dd01cd1f,11991,13160,0
GUT_GENOME224653_11,f26dbcb3354c65d1876a,859103bf86b5dd01cd1f,13392,17099,0
GUT_GENOME224653_11,f332563995c43dc183da,859103bf86b5dd01cd1f,17336,17932,0
GUT_GENOME224653_11,5392b90549e6a769b0b3,859103bf86b5dd01cd1f,17972,18202,0
GUT_GENOME224653_11,3a78b5c72461cc6a91ed,859103bf86b5dd01cd1f,18347,19804,0
GUT_GENOME224653_11,e2dc5aca97f5e59d0ae1,859103bf86b5dd01cd1f,19801,20820,0
GUT_GENOME224653_11,0bce1c3552a5932a3b34,859103bf86b5dd01cd1f,20895,21914,0
GUT_GENOME224653_11,a035df907aa38cb6a49d,859103bf86b5dd01cd1f,22382,23584,0
GUT_GENOME224653_11,66130eb91ab1c192d32b,859103bf86b5dd01cd1f,23600,23926,0
GUT_GENOME224653_11,52cc8a251c04e5573fbd,859103bf86b5dd01cd1f,24084,24647,0
GUT_GENOME224653_11,6784a09d23cc158bd512,859103bf86b5dd01cd1f,24725,26095,0
GUT_GENOME224653_11,468630569732237bda60,859103bf86b5dd01cd1f,26676,27869,0
GUT_GENOME224653_11,3b58fb96b424542fc9d1,859103bf86b5dd01cd1f,28141,28512,0
GUT_GENOME224653_11,91c8ef6a1eecb6962bcc,859103bf86b5dd01cd1f,28509,29738,0
GUT_GENOME224653_11,be2766f4cf86ae9bc1c5,859103bf86b5dd01cd1f,30088,31866,0
GUT_GENOME224653_11,2458ff1786308d3dff6c,859103bf86b5dd01cd1f,31964,33274,0
GUT_GENOME224653_11,80e489181aa7da06e701,859103bf86b5dd01cd1f,33521,34180,0
GUT_GENOME224653_11,11724461e5a3d3d35128,859103bf86b5dd01cd1f,34187,34732,0
GUT_GENOME224653_11,fb74046bc9161f44a258,859103bf86b5dd01cd1f,34746,35603,0
GUT_GENOME224653_11,78d1b39421a111e6859d,859103bf86b5dd01cd1f,35606,37177,0
GUT_GENOME224653_11,518dbbbc871a2f5bde77,859103bf86b5dd01cd1f,37455,37829,0
GUT_GENOME224653_11,4e7570ff94e53f70f104,859103bf86b5dd01cd1f,37834,39474,0
GUT_GENOME224653_11,59e848645e7aa81b182e,859103bf86b5dd01cd1f,39523,40575,0
GUT_GENOME224653_11,6b00d54f24650b9f44fa,859103bf86b5dd01cd1f,40789,42120,0
GUT_GENOME224653_11,4280ca629f1f87b2ef22,859103bf86b5dd01cd1f,42236,42796,0
GUT_GENOME224653_11,c54fc33ff8c432188cf7,859103bf86b5dd01cd1f,42904,43734,0
GUT_GENOME224653_11,f16679e4ad11c09eee2e,859103bf86b5dd01cd1f,43772,45760,0
GUT_GENOME224653_11,c7263f5f4f74c67a8879,859103bf86b5dd01cd1f,45967,46371,0
GUT_GENOME224653_11,ae4b0ef91bea5e4bb077,859103bf86b5dd01cd1f,46474,48684,0
GUT_GENOME224653_11,764fc811b8f77a7964f9,859103bf86b5dd01cd1f,48817,50340,0
GUT_GENOME224653_11,e0c9486e1e5ecee8fc8d,859103bf86b5dd01cd1f,50428,51315,0
GUT_GENOME224653_11,615552d0b00fa5305b82,859103bf86b5dd01cd1f,51555,52340,0
GUT_GENOME224653_11,42e810514b859a3a05d4,859103bf86b5dd01cd1f,52412,52630,0
GUT_GENOME224653_11,854555f43b1731313a05,859103bf86b5dd01cd1f,53005,55497,0
GUT_GENOME224653_11,a478e38ba22da444b86a,859103bf86b5dd01cd1f,55534,56823,0
GUT_GENOME224653_11,35e0138915b7b343e5f8,859103bf86b5dd01cd1f,57374,57652,0
GUT_GENOME224653_11,9b1c56a13e1c72da302e,859103bf86b5dd01cd1f,57649,58281,0
GUT_GENOME224653_11,dde06c26439f30e15ee2,859103bf86b5dd01cd1f,58335,58832,0
GUT_GENOME224653_11,78b3876c91cc47b4f5f9,859103bf86b5dd01cd1f,59002,59331,0
GUT_GENOME224653_11,082fe90d57282d938e57,859103bf86b5dd01cd1f,59344,60423,0
GUT_GENOME224653_11,faa54a0d2e92331e9a7d,859103bf86b5dd01cd1f,60615,62537,0
GUT_GENOME224653_11,4b38208e2b19b18a950f,859103bf86b5dd01cd1f,62768,63082,0
GUT_GENOME224653_11,a0c6f80b50c5528d8a9b,859103bf86b5dd01cd1f,63110,63400,0
GUT_GENOME224653_11,c41fecd6282505cded21,859103bf86b5dd01cd1f,63556,64590,0
GUT_GENOME224653_11,bee68b7d3e58cfe8b6ee,859103bf86b5dd01cd1f,64950,65165,0
GUT_GENOME224653_11,ee01a22cadd40082fa1a,859103bf86b5dd01cd1f,65299,65577,0
GUT_GENOME224653_11,3f6fcb3def004dfe26d6,859103bf86b5dd01cd1f,65593,67560,0
GUT_GENOME224653_11,bda7b29c10603c652743,859103bf86b5dd01cd1f,67720,68442,0
GUT_GENOME224653_11,c2aeb549b5fed49bd633,859103bf86b5dd01cd1f,68544,69125,0
GUT_GENOME224653_11,771f842a04d0b7b8c339,859103bf86b5dd01cd1f,69287,69991,0
GUT_GENOME224653_11,5fc3d054e8eafac64dca,859103bf86b5dd01cd1f,70251,71084,0
GUT_GENOME224653_11,75c838c3ffa41591e7bc,859103bf86b5dd01cd1f,71095,71670,0
GUT_GENOME224653_11,fac872213699e4cd975c,859103bf86b5dd01cd1f,71710,73053,0
GUT_GENOME224653_11,9413537fbe6771a2d559,859103bf86b5dd01cd1f,73301,74671,0
GUT_GENOME224653_11,f76fd08090d42aedbaa3,859103bf86b5dd01cd1f,74661,75404,0
GUT_GENOME224653_11,607379ac1f32503be7b2,859103bf86b5dd01cd1f,75404,79654,0
