recid,phash,qhash
GUT_GENOME224653_10,75280d20d278798c66af,7d2ddb6d29497132635f
GUT_GENOME224653_10,37829da97febf451118d,75280d20d278798c66af
GUT_GENOME224653_17,c322cda7ab3f191b89fb,f910bfbd16225355bc5d
GUT_GENOME224653_17,47ea9701509b2a1ff394,c322cda7ab3f191b89fb
GUT_GENOME224653_19,5549ab0e8a31c642eabb,3e7dc481ae26458135ff
GUT_GENOME224653_19,f2fead7ca57ec69ca6f1,5549ab0e8a31c642eabb
GUT_GENOME224653_25,53d37b876d9936ee7adf,42725099062139064b32
GUT_GENOME224653_25,591fa0f6e687d19f3fc0,53d37b876d9936ee7adf
GUT_GENOME224653_26,c8e55507002fbc638ca9,fd11986f7668d3661a29
GUT_GENOME224653_26,34ef555244d5b31912c8,c8e55507002fbc638ca9
GUT_GENOME224653_27,5039ce35749af94eeafd,a42c204d9b68d7d8538a
GUT_GENOME224653_27,ad55db98c17ab88e65da,5039ce35749af94eeafd
GUT_GENOME224653_42,59775bc599ec1eafbc32,ede9f85aa2fe67e1f7c5
GUT_GENOME224653_42,2a87e6f4da48e456db7f,59775bc599ec1eafbc32
GUT_GENOME224653_5,7223421e1589dafc317d,5280f100c050ba8df29d
GUT_GENOME224653_5,656e26cc7ab465347c34,7223421e1589dafc317d
