#                                                                            --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name        accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
7c8d22120719f2db6d|566e6bc8a011e2bf8e|566e6bc8a011e2bf8e|638351|NZ_LOJP01000001.1:3438730-3464479(FWD);11417;12385;-     -            323 2-Hacid_dh_C         PF02826.21   178   1.1e-05   19.5   0.0   1   1   6.1e-07   1.6e-05   18.9   0.0    34    97   142   206   121   216 0.89 -
7c8d22120719f2db6d|3e596f3f4ae184042c|3e596f3f4ae184042c|1284031|NZ_OBDY01000016.1:150917-176693(REV);11426;12394;-      -            323 2-Hacid_dh_C         PF02826.21   178     2e-05   18.6   0.0   1   1   1.2e-06   3.1e-05   18.0   0.0    33    97   143   208   121   215 0.87 -
7c8d22120719f2db6d|7c7b1e4863cbf67be0|7c7b1e4863cbf67be0|8119681|NZ_BMQZ01000011.1:277980-302468(FWD);11443;12417;-      -            325 2-Hacid_dh_C         PF02826.21   178     3e-05   18.1   0.0   1   1   1.6e-06   4.4e-05   17.5   0.0    36    99   145   208   123   221 0.88 -
7c8d22120719f2db6d|81e94bfc616f96964e|81e94bfc616f96964e|2169051|NZ_QHHV01000014.1:0-21835(FWD);7434;8417;-              -            328 2-Hacid_dh_C         PF02826.21   178     4e-05   17.6   0.0   1   1   2.2e-06   5.8e-05   17.1   0.0    33    97   143   208   119   230 0.86 -
7c8d22120719f2db6d|ef744628319e2cbad7|ef744628319e2cbad7|670798|NC_021191.1:5113188-5138970(FWD);11410;12387;-           -            326 2-Hacid_dh_C         PF02826.21   178   5.4e-05   17.2   0.0   1   1   3.1e-06   8.3e-05   16.6   0.0    34    97   142   206   126   216 0.88 -
7c8d22120719f2db6d|7c8d22120719f2db6d|7c8d22120719f2db6d|79291|NC_022657.1:4307349-4333155(FWD);11411;12394;-            -            328 2-Hacid_dh_C         PF02826.21   178   7.1e-05   16.8   0.1   1   1     4e-06   0.00011   16.3   0.1    33    97   143   208   121   220 0.86 -
7c8d22120719f2db6d|ce874610f3457ecda5|ce874610f3457ecda5|7887741|NZ_JACHNH010000001.1:3911541-3937341(FWD);11411;12394;- -            328 2-Hacid_dh_C         PF02826.21   178   7.4e-05   16.8   0.0   1   1   4.2e-06   0.00011   16.2   0.0    33    97   143   208   120   222 0.87 -
7c8d22120719f2db6d|ed9a37d0c97ef50511|ed9a37d0c97ef50511|8119671|NZ_BMQY01000004.1:65931-91728(FWD);11404;12387;-        -            328 2-Hacid_dh_C         PF02826.21   178   9.2e-05   16.5   0.0   1   1   5.4e-06   0.00014   15.8   0.0    34   101   144   211   128   219 0.88 -
7c8d22120719f2db6d|c877ec7fb27bbd0437|c877ec7fb27bbd0437|2087831|NZ_RJKL01000001.1:409491-435282(REV);11404;12387;-      -            328 2-Hacid_dh_C         PF02826.21   178   0.00011   16.2   0.0   1   1   6.8e-06   0.00018   15.5   0.0    34   100   144   210   128   218 0.87 -
7c8d22120719f2db6d|7d0808b76a9332a166|7d0808b76a9332a166|191191|KL571522.1:0-18620(FWD);9618;10763;-                     -            382 2-Hacid_dh_C         PF02826.21   178   0.00024   15.1   0.0   1   1   1.4e-05   0.00036   14.5   0.0    36    98   143   205   121   212 0.79 -
7c8d22120719f2db6d|a6c67142d3ef83e39d|a6c67142d3ef83e39d|191191|KL571522.1:0-18620(FWD);9618;10763;-                     -            382 2-Hacid_dh_C         PF02826.21   178   0.00024   15.1   0.0   1   1   1.4e-05   0.00036   14.5   0.0    36    98   143   205   121   212 0.79 -
7c8d22120719f2db6d|a4feb64ffd566059b5|a4feb64ffd566059b5|2352121|NZ_SNWR01000002.1:175979-201746(FWD);11401;12375;-      -            325 2-Hacid_dh_C         PF02826.21   178   0.00031   14.8   0.0   1   1   1.8e-05   0.00047   14.1   0.0    34   100   144   210   116   219 0.84 -
