recid,hash,chash,start,end,is_crispr
CACWCE010000001.1,688d18aea77c9b51258e,feb215a56d7b457f7f60,486,1394,0
CACWCE010000001.1,9a1d678b0fddda5803ad,feb215a56d7b457f7f60,1758,3899,0
CACWCE010000001.1,da37921bc46fcf2fd178,feb215a56d7b457f7f60,4093,4191,0
CACWCE010000001.1,ec7b8040584473ae7cf9,feb215a56d7b457f7f60,5027,7792,0
CACWCE010000001.1,44b0639e72952500e32f,feb215a56d7b457f7f60,7796,10306,0
CACWCE010000001.1,b0586a8507dfecbb9663,feb215a56d7b457f7f60,10377,12314,0
CACWCE010000001.1,918a5b8c96c6dfbba510,feb215a56d7b457f7f60,12311,13156,0
CACWCE010000001.1,af1f0cef8699c3cb7fed,feb215a56d7b457f7f60,13371,14573,0
CACWCE010000001.1,e451ce15c1ddca2101fd,feb215a56d7b457f7f60,14638,17034,0
CACWCE010000001.1,c4ec9eeec8672073721e,feb215a56d7b457f7f60,17031,17498,0
CACWCE010000001.1,bec7ad10b56819310396,feb215a56d7b457f7f60,17548,19092,0
CACWCE010000001.1,350712af0d952b00177a,feb215a56d7b457f7f60,19265,20008,0
CACWCE010000001.1,858d992e84aa978482ee,feb215a56d7b457f7f60,20449,21522,0
CACWCE010000001.1,b2ac7e73541399fe0411,feb215a56d7b457f7f60,21898,22170,0
CACWCE010000001.1,65b40eb4c363b65dd91c,feb215a56d7b457f7f60,22501,23403,0
CACWCE010000001.1,c17f80e4d2850cdfd819,feb215a56d7b457f7f60,23405,23932,0
CACWCE010000001.1,5de44ebbab1d8d7ae164,feb215a56d7b457f7f60,24376,25497,0
CACWCE010000001.1,9db3877f1764e9d3844a,feb215a56d7b457f7f60,25510,25809,0
CACWCE010000001.1,0a2461d55330a5213a3d,feb215a56d7b457f7f60,25846,26664,0
CACWCE010000001.1,1c93b7d7e519e281143c,feb215a56d7b457f7f60,26693,28144,0
CACWCE010000001.1,250075c8282144ad3d4a,feb215a56d7b457f7f60,28291,28671,0
CACWCE010000001.1,bbf656b4c0ea63c170af,feb215a56d7b457f7f60,28689,29267,0
CACWCE010000001.1,92bd6d78b0a231302997,feb215a56d7b457f7f60,29292,31670,0
CACWCE010000001.1,99e238dd8d4d7531d173,feb215a56d7b457f7f60,31756,33327,0
CACWCE010000001.1,ddbe5c3629f126c2a5fe,feb215a56d7b457f7f60,33502,35556,0
CACWCE010000001.1,89de6ea43b9dbca7eb10,feb215a56d7b457f7f60,35506,36243,0
CACWCE010000001.1,0c1ae3baaa0ebf92be8f,feb215a56d7b457f7f60,36353,36931,0
CACWCE010000001.1,c7a19b87d765d842224e,feb215a56d7b457f7f60,37008,38513,0
CACWCE010000001.1,27a8e011da2bba79e7b1,feb215a56d7b457f7f60,38704,40209,0
CACWCE010000001.1,1fd4f5b84cb1af363bf1,feb215a56d7b457f7f60,40229,42001,0
CACWCE010000001.1,8433f518fd1554fd1c6d,feb215a56d7b457f7f60,42001,43146,0
CACWCE010000001.1,bac8d983a6c2557bc95b,feb215a56d7b457f7f60,43152,44906,0
CACWCE010000001.1,a7f56234ff836336940e,feb215a56d7b457f7f60,44923,46530,0
CACWCE010000001.1,5cb231b253128fe6ac60,feb215a56d7b457f7f60,46783,47493,0
CACWCE010000001.1,71438860d2d4835746e6,feb215a56d7b457f7f60,47536,48792,0
CACWCE010000001.1,fa19946e3b6f80f664e4,feb215a56d7b457f7f60,48873,49220,0
CACWCE010000001.1,34a0e7095c9b067dc0d1,feb215a56d7b457f7f60,49556,50791,0
CACWCE010000001.1,d38c61ae9553a6ac0377,feb215a56d7b457f7f60,50803,51639,0
CACWCE010000001.1,ece1be57edf1efe327b8,feb215a56d7b457f7f60,51938,53809,0
CACWCE010000001.1,4172e613c81372468375,feb215a56d7b457f7f60,53820,55109,0
CACWCE010000001.1,7aa574e098807e0094ce,feb215a56d7b457f7f60,55133,56527,0
CACWCE010000001.1,bbb4d48beb95ce0e5e15,feb215a56d7b457f7f60,56557,57735,0
CACWCE010000001.1,a48f0e049a0fe0195672,feb215a56d7b457f7f60,57758,58546,0
CACWCE010000001.1,20edcccc83be110a5363,feb215a56d7b457f7f60,58566,59336,0
CACWCE010000001.1,15b3a87323693963f255,feb215a56d7b457f7f60,59860,61068,0
CACWCE010000001.1,a33541edea108f34b958,feb215a56d7b457f7f60,61908,62030,0
CACWCE010000001.1,dbe734cef76cdbf34dd5,feb215a56d7b457f7f60,62027,63031,0
CACWCE010000001.1,1022a1fb7c81da732c4a,feb215a56d7b457f7f60,63033,65486,0
CACWCE010000001.1,744233dbda55f8e6df93,feb215a56d7b457f7f60,65476,66525,0
CACWCE010000001.1,0aac35366810357b0fbf,feb215a56d7b457f7f60,66741,67436,0
CACWCE010000001.1,b23a3dbe71d032e8e332,feb215a56d7b457f7f60,67458,68492,0
CACWCE010000001.1,9547c313753ec97865b9,feb215a56d7b457f7f60,68505,68966,0
CACWCE010000001.1,151ceb2e690f31cd2104,feb215a56d7b457f7f60,69280,69690,0
CACWCE010000001.1,a522ec0be73bcf772aa8,feb215a56d7b457f7f60,69736,70566,0
CACWCE010000001.1,341da0688aefb8b17c7b,feb215a56d7b457f7f60,70693,73794,0
CACWCE010000001.1,3701cd45bac08981e597,feb215a56d7b457f7f60,73885,74610,0
CACWCE010000001.1,d26fb61183454f204b41,feb215a56d7b457f7f60,74643,75944,0
CACWCE010000001.1,eb202dfca32b6a95842c,feb215a56d7b457f7f60,76017,76952,0
CACWCE010000001.1,ad11d2a2efbfd6f20422,feb215a56d7b457f7f60,77001,78569,0
CACWCE010000001.1,f767eaba05f560709b8e,feb215a56d7b457f7f60,78571,79326,0
CACWCE010000001.1,08379d2ce4bd8d58c0e2,feb215a56d7b457f7f60,79281,79448,0
CACWCE010000001.1,6c47460d314311b462ea,feb215a56d7b457f7f60,79574,81649,0
CACWCE010000001.1,3cc84060a04670adc282,feb215a56d7b457f7f60,81621,82724,0
CACWCE010000001.1,529347cea160bc1b0132,feb215a56d7b457f7f60,82721,83134,0
CACWCE010000001.1,d260348eeeeaea6b50ea,feb215a56d7b457f7f60,83163,83999,0
CACWCE010000001.1,833408c5e6d3c87fd8ab,feb215a56d7b457f7f60,83996,84607,0
CACWCE010000001.1,782304d1ba189be06559,feb215a56d7b457f7f60,84620,86272,0
CACWCE010000001.1,674707618fc7c1d2a998,feb215a56d7b457f7f60,86357,87568,0
CACWCE010000001.1,c97aea62963ea096c16e,feb215a56d7b457f7f60,87740,92227,0
CACWCE010000001.1,e8ef32c9d9385fbbd2dd,feb215a56d7b457f7f60,92315,92425,0
CACWCE010000001.1,c1594548afadddd08277,feb215a56d7b457f7f60,92536,94752,0
CACWCE010000001.1,f4b6207042ca9356e9b3,feb215a56d7b457f7f60,94855,96750,0
CACWCE010000001.1,4d56faffabb47d7a39b2,feb215a56d7b457f7f60,96920,98110,0
CACWCE010000001.1,9b66cb950f746eca1b02,feb215a56d7b457f7f60,98117,100477,0
CACWCE010000001.1,34eaca2e2dd3659871d8,feb215a56d7b457f7f60,100484,102811,0
CACWCE010000001.1,693cd098cda0681404db,feb215a56d7b457f7f60,102808,104049,0
CACWCE010000001.1,4d7d77ef24bbb41334e9,feb215a56d7b457f7f60,104059,106497,0
CACWCE010000001.1,d2a3d9fc2ab622026c3e,feb215a56d7b457f7f60,106506,109355,0
CACWCE010000001.1,aca45bb6659d6dba26a2,feb215a56d7b457f7f60,109352,110386,0
CACWCE010000001.1,5d9b8a521bc6079c3887,feb215a56d7b457f7f60,110376,111608,0
CACWCE010000001.1,22a99bd2094a0f86b3c8,feb215a56d7b457f7f60,111705,112019,0
CACWCE010000001.1,46b1755f18be64bbd1a4,feb215a56d7b457f7f60,112135,113139,0
CACWCE010000001.1,da438d6d564059a1b8a2,feb215a56d7b457f7f60,113226,113828,0
CACWCE010000001.1,c8311257d6c2f4e31695,feb215a56d7b457f7f60,113853,114929,0
CACWCE010000001.1,18d8df2ad35f3659507d,feb215a56d7b457f7f60,114934,115095,0
CACWCE010000001.1,495acbb815928c62a5ef,feb215a56d7b457f7f60,115271,116551,0
CACWCE010000001.1,46d2644c195a1056f4f0,feb215a56d7b457f7f60,116709,117329,0
CACWCE010000001.1,923fab00f015d7b8f0ea,feb215a56d7b457f7f60,117340,117885,0
CACWCE010000001.1,83bf12f5f633c637bda5,feb215a56d7b457f7f60,117882,119108,0
CACWCE010000001.1,5951eed29383abe86ea8,feb215a56d7b457f7f60,119182,120282,0
CACWCE010000001.1,79f6b89520a091855213,feb215a56d7b457f7f60,120327,121142,0
CACWCE010000001.1,ced72243a087d5ff9e64,feb215a56d7b457f7f60,121248,123920,0
CACWCE010000001.1,8b5af7d78265057b681e,feb215a56d7b457f7f60,124142,126184,0
CACWCE010000001.1,dfff643310ce5fa4c1b9,feb215a56d7b457f7f60,126781,127794,0
CACWCE010000001.1,1cd4f01a6e5d86f9ac61,feb215a56d7b457f7f60,127862,130711,0
CACWCE010000001.1,46e778a292b46afe508e,feb215a56d7b457f7f60,130713,131672,0
CACWCE010000001.1,bf9a88cddeb0ebce50d7,feb215a56d7b457f7f60,131687,132328,0
CACWCE010000001.1,f50de851eb34c85910db,feb215a56d7b457f7f60,132332,134230,0
CACWCE010000001.1,6bb12c50ce6f00c3a75a,feb215a56d7b457f7f60,134237,135235,0
CACWCE010000001.1,7094850bde5ec4755275,feb215a56d7b457f7f60,135232,136239,0
CACWCE010000001.1,70a0fea57d8338e0e8c3,feb215a56d7b457f7f60,136668,137237,0
CACWCE010000001.1,6711b3ba36897e149a4d,feb215a56d7b457f7f60,137344,139122,0
CACWCE010000001.1,3d20d9a27ceb0eaf5edc,feb215a56d7b457f7f60,139149,140960,0
CACWCE010000001.1,8a9f6ec6522ec60bbd4a,feb215a56d7b457f7f60,141344,145309,0
CACWCE010000001.1,defa0143cd65c0344935,feb215a56d7b457f7f60,145485,146792,0
CACWCE010000001.1,f066dd686336a5a24546,feb215a56d7b457f7f60,147150,148193,0
CACWCE010000001.1,2481cdfb25032d4aaa00,feb215a56d7b457f7f60,148240,151005,0
CACWCE010000001.1,e2d7ff6b9ea0eeb53e04,feb215a56d7b457f7f60,151095,152072,0
CACWCE010000001.1,206cbb1bd26a68a9952e,feb215a56d7b457f7f60,152108,153052,0
CACWCE010000001.1,31e4fa31ec61b1dfbce9,feb215a56d7b457f7f60,153086,153433,0
CACWCE010000001.1,641fffea8b3b386a07d9,feb215a56d7b457f7f60,153430,153678,0
CACWCE010000001.1,57ce8ac92e36b5a1f058,feb215a56d7b457f7f60,153718,154170,0
CACWCE010000001.1,035ccbb2978e93d9f36d,feb215a56d7b457f7f60,154664,156508,0
CACWCE010000001.1,edee5021c243424e51ec,feb215a56d7b457f7f60,156531,157058,0
CACWCE010000001.1,eec617e14f31ff84234a,feb215a56d7b457f7f60,157184,159115,0
CACWCE010000001.1,9abf6fc8e19333446422,feb215a56d7b457f7f60,159270,160112,0
CACWCE010000002.1,bc5664a70757b0ea391f,d4ab25f181c59ee4279f,983,3931,0
CACWCE010000002.1,5890668ddda033c83b17,d4ab25f181c59ee4279f,3932,5374,0
CACWCE010000002.1,d56ad256b06ec7d0ef4e,d4ab25f181c59ee4279f,5528,6871,0
CACWCE010000002.1,2374a183563c247617d7,d4ab25f181c59ee4279f,6868,8130,0
CACWCE010000002.1,e21a6d5d0b70f3cdc701,d4ab25f181c59ee4279f,8209,10689,0
CACWCE010000002.1,2ef59c30b4c94bec82c4,d4ab25f181c59ee4279f,10824,12485,0
CACWCE010000002.1,562a72ec73a2a8f01cbb,d4ab25f181c59ee4279f,12492,14198,0
CACWCE010000002.1,0e7886f0e38684fb0f01,d4ab25f181c59ee4279f,14318,15013,0
CACWCE010000002.1,91470a6887b55faad0eb,d4ab25f181c59ee4279f,15092,15289,0
CACWCE010000002.1,24df4e6161eb26956a2a,d4ab25f181c59ee4279f,15327,15671,0
CACWCE010000002.1,18862a086cebf1890d7f,d4ab25f181c59ee4279f,15806,16309,0
CACWCE010000002.1,163fc072942e07b6ab0a,d4ab25f181c59ee4279f,16368,17807,0
CACWCE010000002.1,5d6270571e534f5cfd59,d4ab25f181c59ee4279f,17804,19006,0
CACWCE010000002.1,6cdc7d8cb15581aa5794,d4ab25f181c59ee4279f,18994,20775,0
CACWCE010000002.1,a8b522e8f8f46c4dd7a0,d4ab25f181c59ee4279f,20993,21445,0
CACWCE010000002.1,bfa7c70da0e8b1c9bcb3,d4ab25f181c59ee4279f,21481,21972,0
CACWCE010000002.1,eed9d2db1c5177adfa13,d4ab25f181c59ee4279f,22149,23933,0
CACWCE010000002.1,1425223674e797d4c48a,d4ab25f181c59ee4279f,23923,24630,0
CACWCE010000002.1,652dd012734d13325d2e,d4ab25f181c59ee4279f,24640,25668,0
CACWCE010000002.1,cc001426a0475c4ec88c,d4ab25f181c59ee4279f,25665,26783,0
CACWCE010000002.1,ccfdcf5543f17c7582da,d4ab25f181c59ee4279f,26862,27641,0
