chash,sampleid
6dbfcf4ef8bf884e290c,3458451
6935589b92a300a6df36,3458451
9babed8597e76df3114f,3458451
23b8aafbf3866c0011fe,3458451
e7d08fa1a8b04ba2d15a,3458451
6e93ae934540760a45b1,3458451
24abf71730bd3318eb42,3458451
207f5fa8f8012aa17418,3458451
b343422fd9cfaf10f1f2,3458451
1917f4b486f6a48fbe5b,3458451
03b1cff1576abf186be9,3458451
5c94e7207e0d078f9f57,3458451
83f4c69efce826fcc395,3458451
80294ad7f4dffae512c2,3458451
9585880a64f9dcceb6e7,3458451
3a4669a08bb844ce67cd,3458451
f5be5c070a0cd44f9e10,3458451
b865f60845588cffb9a9,3458451
ed88f795e05ffcf74a44,3458451
ca614896eba197490073,3458451
45825f2c38ddfcf911ed,3458451
07460c52a385a0f3d448,3458451
f3c345028deb5f3d771d,3458451
997934a9175f0a64c29b,3458451
887285c2fb0cf7583585,3458451
234630da89d48b00dd98,3458451
a1af9319fbf330a8491c,3458451
0e70a3e3745704f60e31,3458451
c73c2d7285cde0c3277e,3458451
6fb94c80d312d457626f,3458451
7b883ea6a453a295a740,3458451
32e7459439407ba93794,3458451
bca49d6d690ae03e7423,3458451
fd0c3074e378c8bf6a32,3458451
b0035fdfe4bc7ebfcdbe,3458451
5173c91af65b54350261,3458451
b875f564a3de6defee9a,3458451
99d0dfd41ebe26eb5155,3458451
3fa25a20f19cc7149af7,3458451
1573528af490ebbbf062,3458451
e4547faed3edc23360f8,3458451
decc36a639a8ec97933c,3458451
b042e142cb368167b03f,3458451
9ce909267854090d4dc2,3458451
231dda68bc77577d2137,3458451
d8e822e16ed8d78b2e33,3458451
d022c7f7e242752bd4d6,3458451
eebdf5021369cb7e7f61,3458451
a64a961c4670aab98c77,3458451
8dfa00807f2839675275,3458451
a13d993527d02ec6d348,3458451
48344da3448ddcbdc57d,3458451
e3032747eae11810a380,3458451
844ae32e743369c78531,3458451
a47ca833b4e605ae8e39,3458451
d3951eb8a5f087fdc12b,3458451
6574e4dec40449910348,3458451
a5ce3c0b45d74a516691,3458451
2961be5ff2bdee7621c7,3458451
e2757964fd5a58a92175,3458451
22de871e303db35c9a81,3458451
9dc2df4a22d60368749f,3458451
0736b7f3c64bb621f6d2,3458451
3cae79f578f0c19685f8,3458451
0cc1f5bba3be215b4960,3458451
f1193f6c6d356a2d8f13,3458451
bc2fef8756f99c6461c6,3458451
071227c2ffffd81ac16b,3458451
dd0d6d07073fd18d6058,3458451
0cdbc42a62c9b074c6c1,3458451
