recid,hash,chash,start,end,is_crispr
CAAJYD010000001.1,e736b31fc087fb48a3ff,6dbfcf4ef8bf884e290c,475,1626,0
CAAJYD010000001.1,4c58b57f6b63ad0b050a,6dbfcf4ef8bf884e290c,1651,2406,0
CAAJYD010000001.1,3387e92d900a246c6589,6dbfcf4ef8bf884e290c,2598,4985,0
CAAJYD010000001.1,4659db59e25a8a879798,6dbfcf4ef8bf884e290c,5208,5441,0
CAAJYD010000001.1,49ec460379bd73ae03ba,6dbfcf4ef8bf884e290c,5731,6321,0
CAAJYD010000001.1,308f3b225b7801e784b1,6dbfcf4ef8bf884e290c,6435,7280,0
CAAJYD010000001.1,32d1bc16b2460f534653,6dbfcf4ef8bf884e290c,7277,7960,0
CAAJYD010000001.1,f0ccc0d25c81de58603c,6dbfcf4ef8bf884e290c,7957,8673,0
CAAJYD010000001.1,1f7cf8f85995ed27de7f,6dbfcf4ef8bf884e290c,8770,9033,0
CAAJYD010000001.1,6e7c996cee4f64c00ed6,6dbfcf4ef8bf884e290c,9005,9460,0
CAAJYD010000001.1,b1337ae5105bae59355d,6dbfcf4ef8bf884e290c,9521,9982,0
CAAJYD010000001.1,ef1c2f32d4f51b528686,6dbfcf4ef8bf884e290c,10032,10934,0
CAAJYD010000001.1,54052a99174ff4c1d9d9,6dbfcf4ef8bf884e290c,11285,12115,0
CAAJYD010000001.1,6edb3697c314296df730,6dbfcf4ef8bf884e290c,13164,13925,0
CAAJYD010000001.1,d81b05085bacd996ddf6,6dbfcf4ef8bf884e290c,14280,14756,0
CAAJYD010000001.1,886967e6dcb9ce861628,6dbfcf4ef8bf884e290c,15042,15461,0
CAAJYD010000001.1,96e88386c21249c2016f,6dbfcf4ef8bf884e290c,15562,15828,0
CAAJYD010000001.1,d26a2b4eac580ac19e6c,6dbfcf4ef8bf884e290c,16055,16756,0
CAAJYD010000001.1,c2f498001c18fbd82963,6dbfcf4ef8bf884e290c,16838,17446,0
CAAJYD010000001.1,03eebd30d2d17a19f0e3,6dbfcf4ef8bf884e290c,17770,18234,0
CAAJYD010000001.1,a5ad22216a27e3d70c3b,6dbfcf4ef8bf884e290c,18622,19638,0
CAAJYD010000001.1,d7388b5e1b54eda5bb16,6dbfcf4ef8bf884e290c,20034,21203,0
CAAJYD010000001.1,378bb73620557d1a899f,6dbfcf4ef8bf884e290c,21584,25837,0
CAAJYD010000001.1,4801a6607cf3136da58e,6dbfcf4ef8bf884e290c,25986,26480,0
CAAJYD010000001.1,fd5d7000ebb3461210bb,6dbfcf4ef8bf884e290c,26596,26973,0
CAAJYD010000001.1,85f3b89328d291437644,6dbfcf4ef8bf884e290c,27180,27620,0
