recid,hash,chash,start,end
GUT_GENOME138446_1,4b8fc6d0e99934c74f32,b2a3870dd33336c68da1,68871,69368
GUT_GENOME138446_10,e04c5a639f1797678c70,9bc0ca2a0137d83912b4,1,1275
GUT_GENOME138446_10,25ddda020048f6f69123,9bc0ca2a0137d83912b4,1328,1753
GUT_GENOME138446_10,c650cc2ed2723d52a920,9bc0ca2a0137d83912b4,1753,2538
GUT_GENOME138446_10,c9434748a9391855c4da,9bc0ca2a0137d83912b4,3025,8670
GUT_GENOME138446_10,0a7cc638939a2e26cd2b,9bc0ca2a0137d83912b4,8689,10092
GUT_GENOME138446_10,7c83beb6e6d2c1fe230f,9bc0ca2a0137d83912b4,10104,10832
GUT_GENOME138446_10,42c7b86942942b007acd,9bc0ca2a0137d83912b4,10857,11495
GUT_GENOME138446_10,435a3f916f5d6c4e6534,9bc0ca2a0137d83912b4,11492,12433
GUT_GENOME138446_10,40d4a48e175dfae968d0,9bc0ca2a0137d83912b4,12611,13165
GUT_GENOME138446_10,446d5e9f101295375a4d,9bc0ca2a0137d83912b4,13167,15860
GUT_GENOME138446_10,ccf7b3f28109a54d21b3,9bc0ca2a0137d83912b4,15979,17613
GUT_GENOME138446_10,d094a7fbae62e47fbe31,9bc0ca2a0137d83912b4,17694,18341
GUT_GENOME138446_10,aba81857b377287dbda4,9bc0ca2a0137d83912b4,18357,19400
GUT_GENOME138446_10,ad27e95e3c7fc0279ac5,9bc0ca2a0137d83912b4,19400,19678
GUT_GENOME138446_10,66d8a0b3ba3449190cd8,9bc0ca2a0137d83912b4,19671,20069
GUT_GENOME138446_10,937641bb9c027640cd81,9bc0ca2a0137d83912b4,20106,20852
GUT_GENOME138446_10,5b960aaa51ed5beeb883,9bc0ca2a0137d83912b4,20907,21860
GUT_GENOME138446_10,8ec55be21e38c0b8a678,9bc0ca2a0137d83912b4,21860,22780
GUT_GENOME138446_10,fdff7d6ed219f250e787,9bc0ca2a0137d83912b4,23285,24370
GUT_GENOME138446_11,565091dbbf4c88a3142b,7bd631bf419da1f535bf,1,168
GUT_GENOME138446_11,474723d89488329f0461,7bd631bf419da1f535bf,216,884
GUT_GENOME138446_11,f3cc27815a212d74e5bf,7bd631bf419da1f535bf,899,1396
GUT_GENOME138446_11,b687b77d7b8d9f4d66da,7bd631bf419da1f535bf,1450,1680
GUT_GENOME138446_11,43c8132be61a404b0a51,7bd631bf419da1f535bf,1707,2477
GUT_GENOME138446_11,80102e89a3fbfe4a50e0,7bd631bf419da1f535bf,2534,3427
GUT_GENOME138446_11,85127ae15c9d9cafb84d,7bd631bf419da1f535bf,3414,3875
GUT_GENOME138446_11,acf3e9b367006b4fa37e,7bd631bf419da1f535bf,3885,4379
GUT_GENOME138446_11,f01558ea0e95481ea65e,7bd631bf419da1f535bf,4454,4576
GUT_GENOME138446_11,837fb757b1514eccab9b,7bd631bf419da1f535bf,4889,4999
GUT_GENOME138446_11,7f049039fb844beff4c7,7bd631bf419da1f535bf,5111,5425
GUT_GENOME138446_11,6a97c850ce6beec71752,7bd631bf419da1f535bf,5422,6393
GUT_GENOME138446_11,6f9a388d82330e74910d,7bd631bf419da1f535bf,6400,7281
GUT_GENOME138446_11,651165ccfd3761b80924,7bd631bf419da1f535bf,7312,7554
GUT_GENOME138446_11,97a3f767582e49c7894e,7bd631bf419da1f535bf,7656,9449
GUT_GENOME138446_11,7ea589b37350b24abf1b,7bd631bf419da1f535bf,9442,10314
GUT_GENOME138446_11,2933109f7a6442959303,7bd631bf419da1f535bf,10289,11242
GUT_GENOME138446_11,7a2427776004a0f1167e,7bd631bf419da1f535bf,11245,11586
GUT_GENOME138446_11,2e846de8ca0c7bb10717,7bd631bf419da1f535bf,11599,12075
GUT_GENOME138446_11,ddf24826fccf21e0c5c7,7bd631bf419da1f535bf,12083,12577
GUT_GENOME138446_11,6e045b94a7819fca0c65,7bd631bf419da1f535bf,12584,14701
GUT_GENOME138446_11,6dee33b1f177a2d6baea,7bd631bf419da1f535bf,14714,14968
GUT_GENOME138446_11,9d8bc3ccb5fd585f2d93,7bd631bf419da1f535bf,14970,16055
GUT_GENOME138446_11,abd383e05b31ae87056c,7bd631bf419da1f535bf,16058,16309
GUT_GENOME138446_11,68f6f68ebde341e9a62c,7bd631bf419da1f535bf,16662,18404
GUT_GENOME138446_11,6aca5191ad114580cb6c,7bd631bf419da1f535bf,19196,21475
GUT_GENOME138446_11,970616604e24bbe21cec,7bd631bf419da1f535bf,21695,23077
GUT_GENOME138446_11,99268f27bdd4a96cb047,7bd631bf419da1f535bf,23163,23774
GUT_GENOME138446_11,f67aa4e65d3ccd6839f4,7bd631bf419da1f535bf,23823,24002
GUT_GENOME138446_12,e98ae7a828be9a2fb099,0c6c190a9748b5b9bdd4,3,1079
GUT_GENOME138446_12,349cf0774ce5f431dd3e,0c6c190a9748b5b9bdd4,1364,3658
GUT_GENOME138446_12,aec11815e70923ae8cfe,0c6c190a9748b5b9bdd4,3752,4768
GUT_GENOME138446_12,1b6b80be3058737b69ce,0c6c190a9748b5b9bdd4,4772,5623
GUT_GENOME138446_12,4364a2fb27211a601dbc,0c6c190a9748b5b9bdd4,5620,6303
GUT_GENOME138446_12,a02c34a2dde48d04f456,0c6c190a9748b5b9bdd4,6401,6886
GUT_GENOME138446_12,4e53d6fcf48f9d6a90fc,0c6c190a9748b5b9bdd4,6938,7888
GUT_GENOME138446_12,d36886f472ef1a9d0590,0c6c190a9748b5b9bdd4,7925,8362
GUT_GENOME138446_12,75897b0395b162ae7eb3,0c6c190a9748b5b9bdd4,8547,9629
GUT_GENOME138446_12,2b0e48561e8b8f678c5d,0c6c190a9748b5b9bdd4,9818,10168
GUT_GENOME138446_12,921af638163419a9ea39,0c6c190a9748b5b9bdd4,10189,11562
GUT_GENOME138446_12,8e31d62d5c037b272c43,0c6c190a9748b5b9bdd4,11576,11842
GUT_GENOME138446_12,11489e633884862bd10b,0c6c190a9748b5b9bdd4,11917,12462
GUT_GENOME138446_12,159df853d0812f8d4299,0c6c190a9748b5b9bdd4,12675,16043
GUT_GENOME138446_12,c85fe91e682ff09e1fb8,0c6c190a9748b5b9bdd4,16046,16198
GUT_GENOME138446_12,cf050d40f677cde1efda,0c6c190a9748b5b9bdd4,16191,17669
GUT_GENOME138446_12,f56e4375b64c9ebf4a22,0c6c190a9748b5b9bdd4,17801,18127
GUT_GENOME138446_12,991f9cf60ed09f75eac9,0c6c190a9748b5b9bdd4,18494,18958
GUT_GENOME138446_12,cdbe769da3dbd3c9d867,0c6c190a9748b5b9bdd4,18963,19556
GUT_GENOME138446_12,bd729479ae8b86b2525f,0c6c190a9748b5b9bdd4,19680,20729
GUT_GENOME138446_12,8a1befaabf3d1ad34e0b,0c6c190a9748b5b9bdd4,20788,21720
GUT_GENOME138446_12,25719dc57573d578270d,0c6c190a9748b5b9bdd4,21908,23563
GUT_GENOME138446_13,899d6dc39c4604fb5bf5,97f109ab77229fa42988,165,1163
GUT_GENOME138446_13,80b17ad1028207b296da,97f109ab77229fa42988,1191,2258
GUT_GENOME138446_13,fbd8eae7239b5f4669fd,97f109ab77229fa42988,2281,2568
GUT_GENOME138446_13,e54260a647b23689e974,97f109ab77229fa42988,2561,2989
GUT_GENOME138446_13,2558affd0787e4d1d217,97f109ab77229fa42988,2986,3228
GUT_GENOME138446_13,c510e7d98abc33436824,97f109ab77229fa42988,3331,3534
GUT_GENOME138446_13,5327d858be87cc5c3454,97f109ab77229fa42988,3668,5620
GUT_GENOME138446_13,a5f31706db5a76fa5342,97f109ab77229fa42988,5823,6767
GUT_GENOME138446_13,b930f2c243392aac9e38,97f109ab77229fa42988,6770,7450
GUT_GENOME138446_13,4a68c6c8806b359d41fd,97f109ab77229fa42988,7440,8111
GUT_GENOME138446_13,013a3a53ec63a3490ab5,97f109ab77229fa42988,8292,8978
GUT_GENOME138446_13,6368be6e5efc01b63dfa,97f109ab77229fa42988,8987,9454
GUT_GENOME138446_13,0f24afd5539b7720a7a3,97f109ab77229fa42988,9447,9977
GUT_GENOME138446_13,dccbd81fe8285b1f185e,97f109ab77229fa42988,9987,10637
GUT_GENOME138446_13,9b2eae7384087f740207,97f109ab77229fa42988,10647,11276
GUT_GENOME138446_13,2f184051907f47df4025,97f109ab77229fa42988,11351,11614
GUT_GENOME138446_13,fce0b12e3a9258847a20,97f109ab77229fa42988,11647,13020
GUT_GENOME138446_13,60cd080a09d077d70702,97f109ab77229fa42988,13039,13461
GUT_GENOME138446_13,0eba457155e202d6a828,97f109ab77229fa42988,13562,15067
GUT_GENOME138446_13,8b41918d3b6f32ae7fbf,97f109ab77229fa42988,15077,15796
GUT_GENOME138446_13,1cba3311453772d7ba99,97f109ab77229fa42988,16201,17121
GUT_GENOME138446_13,61c0e6587bccc3cf8c3f,97f109ab77229fa42988,17194,18273
GUT_GENOME138446_13,d3760ccbbaa0f6f32c2e,97f109ab77229fa42988,18273,18968
GUT_GENOME138446_13,66dfbd38bb0677472141,97f109ab77229fa42988,19145,19657
GUT_GENOME138446_13,c5642c3d219df79d43bd,97f109ab77229fa42988,19650,20231
GUT_GENOME138446_13,5400283659049e2439fe,97f109ab77229fa42988,20224,21303
GUT_GENOME138446_13,07cd7535f67d1d09647b,97f109ab77229fa42988,21416,22258
GUT_GENOME138446_13,958f4ee95d3f3991e876,97f109ab77229fa42988,22288,23238
GUT_GENOME138446_14,0e45776f28b863b9a4b5,03e9e4cfe34ffd67cc54,166,831
GUT_GENOME138446_14,38d864178df39d75b33e,03e9e4cfe34ffd67cc54,915,1475
GUT_GENOME138446_14,37c16004e84e5e447fd9,03e9e4cfe34ffd67cc54,1534,1920
GUT_GENOME138446_14,0a9a938674424f5204a1,03e9e4cfe34ffd67cc54,2140,2412
GUT_GENOME138446_14,ed2bb610b79cc8753903,03e9e4cfe34ffd67cc54,2741,3226
GUT_GENOME138446_14,1ca733ecab91dd889fa9,03e9e4cfe34ffd67cc54,3503,4381
GUT_GENOME138446_14,ce7ab1cecdceec3ca4aa,03e9e4cfe34ffd67cc54,4510,6111
GUT_GENOME138446_14,134a6045420322c36049,03e9e4cfe34ffd67cc54,6201,7229
GUT_GENOME138446_14,9cec084b4aae3033ada0,03e9e4cfe34ffd67cc54,7240,8283
GUT_GENOME138446_14,2f7e3fd0de7e1919c2bf,03e9e4cfe34ffd67cc54,8505,9281
GUT_GENOME138446_14,65e6072fa4dce4132c99,03e9e4cfe34ffd67cc54,9704,12001
GUT_GENOME138446_14,cf41118954972472031f,03e9e4cfe34ffd67cc54,12024,12194
GUT_GENOME138446_14,86ff77ab914c45062b88,03e9e4cfe34ffd67cc54,12194,12751
GUT_GENOME138446_14,ea1fa4187ba3ee9d8dcd,03e9e4cfe34ffd67cc54,13640,15409
GUT_GENOME138446_14,913efeeb3225c5c8ad22,03e9e4cfe34ffd67cc54,15503,16798
GUT_GENOME138446_14,b33b32805c80876d5d71,03e9e4cfe34ffd67cc54,16837,17061
GUT_GENOME138446_14,6e0c32032a0f994cca83,03e9e4cfe34ffd67cc54,17058,19568
GUT_GENOME138446_14,fc2d20beafc7f98b9ead,03e9e4cfe34ffd67cc54,19678,19890
GUT_GENOME138446_14,4f6cdd211d4655c4ffd8,03e9e4cfe34ffd67cc54,19890,21386
GUT_GENOME138446_15,d1ac17bbdf0d19cf3f29,8ff95cbb86b260ab3c0e,2,241
GUT_GENOME138446_15,f30489eb8753623e6ef5,8ff95cbb86b260ab3c0e,307,4587
GUT_GENOME138446_15,2a00d4134ca199784ab0,8ff95cbb86b260ab3c0e,4647,6155
GUT_GENOME138446_15,07e39295a81fe3f9f447,8ff95cbb86b260ab3c0e,6198,8534
GUT_GENOME138446_15,d102b9b36dc7d94c4bee,8ff95cbb86b260ab3c0e,8568,8933
GUT_GENOME138446_15,22757256d66ee6881a3f,8ff95cbb86b260ab3c0e,8938,11349
GUT_GENOME138446_15,08e04176de3170541b09,8ff95cbb86b260ab3c0e,11589,12131
GUT_GENOME138446_15,e67c92bac0ff25ff0c18,8ff95cbb86b260ab3c0e,12156,12875
GUT_GENOME138446_15,98250c631f0b416e93fb,8ff95cbb86b260ab3c0e,13099,13386
GUT_GENOME138446_15,29ae1b07163144e778c9,8ff95cbb86b260ab3c0e,13397,14437
GUT_GENOME138446_15,20f3d6b44093816cc07d,8ff95cbb86b260ab3c0e,14450,16864
GUT_GENOME138446_15,7e09b9bdb7431f2e3cfb,8ff95cbb86b260ab3c0e,17485,17904
GUT_GENOME138446_15,39431a4f4367ddd42273,8ff95cbb86b260ab3c0e,18026,18265
GUT_GENOME138446_15,c1bce25159ec6f095f09,8ff95cbb86b260ab3c0e,18280,19461
GUT_GENOME138446_15,be2c9ec6e1435a69de41,8ff95cbb86b260ab3c0e,19598,21136
GUT_GENOME138446_16,090fe712fc6631ebce80,e20cf8a7142cef11ddfd,1,669
GUT_GENOME138446_16,09065de2e34b8a608548,e20cf8a7142cef11ddfd,685,2208
GUT_GENOME138446_16,cc774b13d2aa0a107ee8,e20cf8a7142cef11ddfd,2219,2455
GUT_GENOME138446_16,d261a7981148dbe96fdb,e20cf8a7142cef11ddfd,2421,3320
GUT_GENOME138446_16,cc897095abb66839c06d,e20cf8a7142cef11ddfd,3320,3892
GUT_GENOME138446_16,73f0c4050e037d9362a7,e20cf8a7142cef11ddfd,3902,4501
GUT_GENOME138446_16,2e50558bd701aca8ca38,e20cf8a7142cef11ddfd,4604,5188
GUT_GENOME138446_16,a286e219aed72076f381,e20cf8a7142cef11ddfd,5332,6051
GUT_GENOME138446_16,0770e67cbab6a4783054,e20cf8a7142cef11ddfd,6038,7045
GUT_GENOME138446_16,8dec03f78ca325910387,e20cf8a7142cef11ddfd,7121,15109
GUT_GENOME138446_16,c9a0a45434a915c8356b,e20cf8a7142cef11ddfd,15119,15238
GUT_GENOME138446_16,77f6076c96fcd534dbf0,e20cf8a7142cef11ddfd,15228,15866
GUT_GENOME138446_16,0b237b09adb797511286,e20cf8a7142cef11ddfd,16359,16685
GUT_GENOME138446_16,553b6c5fca4d3d427021,e20cf8a7142cef11ddfd,17050,18996
GUT_GENOME138446_17,b6d7074efecf6fc4ccee,f8f53bd81e79d000367e,3,317
GUT_GENOME138446_17,4d84bfb4883db44035cd,f8f53bd81e79d000367e,531,2762
GUT_GENOME138446_17,0f978f68fd9f341184a0,f8f53bd81e79d000367e,2790,3665
GUT_GENOME138446_17,b41bf86535c689106f01,f8f53bd81e79d000367e,3701,4159
GUT_GENOME138446_17,09a8b7ed3388f6d00d5e,f8f53bd81e79d000367e,4176,4418
GUT_GENOME138446_17,8b7a65ddcce972a5416a,f8f53bd81e79d000367e,4530,4919
GUT_GENOME138446_17,42696deb346cf10c19bc,f8f53bd81e79d000367e,5075,6370
GUT_GENOME138446_17,64690f54eb813dcb60d0,f8f53bd81e79d000367e,6437,8290
GUT_GENOME138446_17,12b8b556fb210ee9cb0b,f8f53bd81e79d000367e,8308,10107
GUT_GENOME138446_17,0155b46f2526bbc06e90,f8f53bd81e79d000367e,10257,10991
GUT_GENOME138446_17,85dbec8bb429de1d6086,f8f53bd81e79d000367e,11353,12429
GUT_GENOME138446_17,d4af511bac8e0809a292,f8f53bd81e79d000367e,12510,13778
GUT_GENOME138446_17,c14027cba38af188b635,f8f53bd81e79d000367e,13835,15211
GUT_GENOME138446_17,caf6d463c7b485437554,f8f53bd81e79d000367e,15285,16226
GUT_GENOME138446_17,afe5aaee68c077b51156,f8f53bd81e79d000367e,16273,16977
GUT_GENOME138446_17,bd3c6d40d8e0423fa16d,f8f53bd81e79d000367e,17007,17192
GUT_GENOME138446_17,e8a6c169b5cd542cbaeb,f8f53bd81e79d000367e,17412,17831
GUT_GENOME138446_17,293308edde2b36f539b8,f8f53bd81e79d000367e,17906,18034
GUT_GENOME138446_18,fd9d7d83f76894edbaaa,0ef7cdef46863c3a7d94,195,839
GUT_GENOME138446_18,0137c0e1983590f14f03,0ef7cdef46863c3a7d94,1074,2882
GUT_GENOME138446_18,b1e317d7e00cd475eb00,0ef7cdef46863c3a7d94,3197,3619
GUT_GENOME138446_18,e756392a7bf7a4924066,0ef7cdef46863c3a7d94,3795,4283
GUT_GENOME138446_18,a32dfc461a89e90538c8,0ef7cdef46863c3a7d94,4836,5567
GUT_GENOME138446_18,df985e812828ad0d75d5,0ef7cdef46863c3a7d94,5567,5821
GUT_GENOME138446_18,c38be274c6eaaf77ed82,0ef7cdef46863c3a7d94,6437,7258
GUT_GENOME138446_18,0fd308292f9a7a9244d3,0ef7cdef46863c3a7d94,7526,8161
GUT_GENOME138446_18,0d39dd6aeaa4f8e8b71f,0ef7cdef46863c3a7d94,8151,8801
GUT_GENOME138446_18,4d22ea7b3e3a3d0d99dc,0ef7cdef46863c3a7d94,8801,9211
GUT_GENOME138446_18,3727fda316cde7a37ef4,0ef7cdef46863c3a7d94,9243,9806
GUT_GENOME138446_18,8627e10a96d41ff75022,0ef7cdef46863c3a7d94,9868,10962
GUT_GENOME138446_18,b1c8418ba7c9720ac50b,0ef7cdef46863c3a7d94,11036,12790
GUT_GENOME138446_18,be8b9769d0b9706ac976,0ef7cdef46863c3a7d94,12787,13071
GUT_GENOME138446_18,0738d01483e20f07749d,0ef7cdef46863c3a7d94,13415,13822
GUT_GENOME138446_18,693b0736fd64be0b8eaa,0ef7cdef46863c3a7d94,13871,15214
GUT_GENOME138446_18,f533f9d2b7068822d2c8,0ef7cdef46863c3a7d94,15211,17172
GUT_GENOME138446_18,f4dff211021e9a34e850,0ef7cdef46863c3a7d94,17169,17762
GUT_GENOME138446_19,f1727441413a963763f6,74b6163ca8df2e3244a0,2,196
GUT_GENOME138446_19,b8e4746ce27b07cf5162,74b6163ca8df2e3244a0,196,591
GUT_GENOME138446_19,d2dc51710bbdd731a3db,74b6163ca8df2e3244a0,653,1087
GUT_GENOME138446_19,1a5bd762713d21a31efd,74b6163ca8df2e3244a0,1084,1839
GUT_GENOME138446_19,f5d39a1a88307348fd83,74b6163ca8df2e3244a0,1839,3368
GUT_GENOME138446_19,be299c5ae4bf5c822cd3,74b6163ca8df2e3244a0,3358,4701
GUT_GENOME138446_19,9b3dbc9f47a8e909b8b1,74b6163ca8df2e3244a0,4709,5152
GUT_GENOME138446_19,e2df61568bac564955d6,74b6163ca8df2e3244a0,5245,5460
GUT_GENOME138446_19,e23320dd759705e52067,74b6163ca8df2e3244a0,5476,5961
GUT_GENOME138446_19,71cd22d4f95de34337a5,74b6163ca8df2e3244a0,5973,6263
GUT_GENOME138446_19,36045f3a39df8e9e26da,74b6163ca8df2e3244a0,6408,7139
GUT_GENOME138446_19,fd2433e7ee4a31e7f4ce,74b6163ca8df2e3244a0,7250,8191
GUT_GENOME138446_19,cb4f3725fbe65336725c,74b6163ca8df2e3244a0,8231,9070
GUT_GENOME138446_19,dfe5babf1a5be601afb9,74b6163ca8df2e3244a0,9094,10014
GUT_GENOME138446_19,d46e9de33f602477c682,74b6163ca8df2e3244a0,10107,10580
GUT_GENOME138446_19,2b9acbf351b0193da7b5,74b6163ca8df2e3244a0,10697,11017
GUT_GENOME138446_19,a4daa9f3f6b9fc8d3b03,74b6163ca8df2e3244a0,11383,12120
GUT_GENOME138446_19,bedfb4cdfb9ab69ea899,74b6163ca8df2e3244a0,12138,13241
GUT_GENOME138446_19,12e99684be7dd933fb43,74b6163ca8df2e3244a0,13238,13468
GUT_GENOME138446_19,eb5ee5689414ea684352,74b6163ca8df2e3244a0,13705,13872
GUT_GENOME138446_19,3d841beb600438a5da93,74b6163ca8df2e3244a0,14166,14627
GUT_GENOME138446_19,dfc14db3d0579e3e8aa7,74b6163ca8df2e3244a0,14666,14824
GUT_GENOME138446_19,b3194c7220bc99f0c2c0,74b6163ca8df2e3244a0,15453,15995
GUT_GENOME138446_19,77108aeac77da842135e,74b6163ca8df2e3244a0,16165,16731
GUT_GENOME138446_2,c3341e50176ba90b513b,05ab380b0d39d6d40a10,189,617
GUT_GENOME138446_2,66489fb302e16ffad683,05ab380b0d39d6d40a10,665,2332
GUT_GENOME138446_2,e1c98b2970df0a96e75f,05ab380b0d39d6d40a10,2351,2647
GUT_GENOME138446_2,5154e5bbb63e06d159af,05ab380b0d39d6d40a10,2649,3242
GUT_GENOME138446_2,3856b1c72867cfd5f79b,05ab380b0d39d6d40a10,3276,3464
GUT_GENOME138446_2,7363e665acf7fcd6260b,05ab380b0d39d6d40a10,3475,4413
GUT_GENOME138446_2,ab96ea8d607e8751d9db,05ab380b0d39d6d40a10,4410,5189
GUT_GENOME138446_2,c07ccbe376ce74431a34,05ab380b0d39d6d40a10,5173,5913
GUT_GENOME138446_2,81904918a4059eaeff31,05ab380b0d39d6d40a10,5900,6739
GUT_GENOME138446_2,cd0d83fbbf62ca5ad47b,05ab380b0d39d6d40a10,6739,7308
GUT_GENOME138446_2,d8f66dcd94d14cef874b,05ab380b0d39d6d40a10,7357,10665
GUT_GENOME138446_2,cd81f92b6709cf77dfb8,05ab380b0d39d6d40a10,10749,11279
GUT_GENOME138446_2,4b08c6df4776001951b1,05ab380b0d39d6d40a10,11671,12153
GUT_GENOME138446_2,d71cc1a106a37dd46cd4,05ab380b0d39d6d40a10,12153,13682
GUT_GENOME138446_2,3f29383484b675c6e3e6,05ab380b0d39d6d40a10,13793,13960
GUT_GENOME138446_2,029fe3edb8458912b270,05ab380b0d39d6d40a10,14003,14767
GUT_GENOME138446_2,921be4f8c49b698c0157,05ab380b0d39d6d40a10,14808,15512
GUT_GENOME138446_2,807a6ed98dc2c0c03f6e,05ab380b0d39d6d40a10,15577,16503
GUT_GENOME138446_2,3ff5ad2bc99d88c526ce,05ab380b0d39d6d40a10,16503,17195
GUT_GENOME138446_2,f480226ad87f4180e39e,05ab380b0d39d6d40a10,17240,17506
GUT_GENOME138446_2,4784c274b1419eee2b68,05ab380b0d39d6d40a10,17563,18555
GUT_GENOME138446_2,f1ec71fbdd16ea2447bc,05ab380b0d39d6d40a10,18645,19094
GUT_GENOME138446_2,166a73749e155e7d43af,05ab380b0d39d6d40a10,19087,19275
GUT_GENOME138446_2,276a2cae1c3a5a310383,05ab380b0d39d6d40a10,19342,20325
GUT_GENOME138446_2,ee96607f785c08d5acdb,05ab380b0d39d6d40a10,20346,20927
GUT_GENOME138446_2,91e2a3812ebec00138c3,05ab380b0d39d6d40a10,20933,22414
GUT_GENOME138446_2,2f9cd3c254a6a7ca532e,05ab380b0d39d6d40a10,22514,23968
GUT_GENOME138446_2,81fedea36bad73801c50,05ab380b0d39d6d40a10,24088,26394
GUT_GENOME138446_2,1915db4af543515c4d58,05ab380b0d39d6d40a10,26408,27658
GUT_GENOME138446_2,79d2adc821f3f3459559,05ab380b0d39d6d40a10,27731,28759
GUT_GENOME138446_2,6822ed37c1b8d95b4dd0,05ab380b0d39d6d40a10,28761,30104
GUT_GENOME138446_2,d3ab3a68fbc881e5d28e,05ab380b0d39d6d40a10,30261,30455
GUT_GENOME138446_2,63447ce52a2ae28d5179,05ab380b0d39d6d40a10,30436,31971
GUT_GENOME138446_2,7bcdba43bf44381024bb,05ab380b0d39d6d40a10,32246,33352
GUT_GENOME138446_2,76dfdd1efc1ac1f5ae3e,05ab380b0d39d6d40a10,33368,35155
GUT_GENOME138446_2,21cc84be603ecc548a94,05ab380b0d39d6d40a10,35244,35645
GUT_GENOME138446_2,aaabc899c7c593018404,05ab380b0d39d6d40a10,35882,36853
GUT_GENOME138446_2,bf2667cf387314e3c754,05ab380b0d39d6d40a10,36856,37758
GUT_GENOME138446_2,be897b648fcad17bd192,05ab380b0d39d6d40a10,37755,38618
GUT_GENOME138446_2,3d523fddd7352fc96324,05ab380b0d39d6d40a10,38705,39400
GUT_GENOME138446_2,a1b10363d82865af5133,05ab380b0d39d6d40a10,39387,40307
GUT_GENOME138446_2,784d5f74416249aff165,05ab380b0d39d6d40a10,40595,40912
GUT_GENOME138446_2,448652d65beec50effc3,05ab380b0d39d6d40a10,41212,41754
GUT_GENOME138446_2,cd60fef3d65dc91f8976,05ab380b0d39d6d40a10,41965,43185
GUT_GENOME138446_2,fecc5984d6250da8743d,05ab380b0d39d6d40a10,43187,44392
GUT_GENOME138446_2,a080036b893ab8d659c9,05ab380b0d39d6d40a10,44490,45269
GUT_GENOME138446_2,e6d4eaa78f877f797a53,05ab380b0d39d6d40a10,45370,46641
GUT_GENOME138446_2,7e12f9e9304346db1286,05ab380b0d39d6d40a10,46944,47222
GUT_GENOME138446_2,83faaa079b7636ee9149,05ab380b0d39d6d40a10,47307,49082
GUT_GENOME138446_2,afcbf5233b68e6936d85,05ab380b0d39d6d40a10,49101,49340
GUT_GENOME138446_2,10d7cd73a0e69575f825,05ab380b0d39d6d40a10,49344,49667
GUT_GENOME138446_2,fa58ea5bcbeae2f0d662,05ab380b0d39d6d40a10,49785,50099
GUT_GENOME138446_2,76f3d04dd0891382a3bd,05ab380b0d39d6d40a10,50227,51975
GUT_GENOME138446_2,03a2d6598c60959c4c08,05ab380b0d39d6d40a10,51978,54176
GUT_GENOME138446_2,8cf32f6fdc88fdd11cca,05ab380b0d39d6d40a10,54209,57316
GUT_GENOME138446_2,0fa31de160f9f328bf4a,05ab380b0d39d6d40a10,57503,57775
GUT_GENOME138446_2,9351a5c8fb839076a9a9,05ab380b0d39d6d40a10,57983,59800
GUT_GENOME138446_20,2375c79d8c482baa5908,bad36f86c8f03a88eafb,3,557
GUT_GENOME138446_20,a736ab5403f6a1452280,bad36f86c8f03a88eafb,550,1350
GUT_GENOME138446_20,8486b04a5e14fd4aa27d,bad36f86c8f03a88eafb,1347,2330
GUT_GENOME138446_20,b1d530d8a1268b70f20d,bad36f86c8f03a88eafb,2476,3267
GUT_GENOME138446_20,2290500853d42376dfbd,bad36f86c8f03a88eafb,3285,4130
GUT_GENOME138446_20,ce1b430e05a831ca3590,bad36f86c8f03a88eafb,4127,4288
GUT_GENOME138446_20,faa05896eb4091ba5323,bad36f86c8f03a88eafb,4449,5129
GUT_GENOME138446_20,b59a4c27050e56d4682a,bad36f86c8f03a88eafb,5145,5996
GUT_GENOME138446_20,2929f4ce791facd04e62,bad36f86c8f03a88eafb,6106,6618
GUT_GENOME138446_20,c034fb02d37325f5bdf8,bad36f86c8f03a88eafb,6611,7096
GUT_GENOME138446_20,6740f7b8f76a82c8df3d,bad36f86c8f03a88eafb,7453,9255
GUT_GENOME138446_20,8caef35d5bca3c31ab92,bad36f86c8f03a88eafb,9417,10022
GUT_GENOME138446_20,fd73a7b1ff24bb651eda,bad36f86c8f03a88eafb,10146,11903
GUT_GENOME138446_20,5e70893f34e3f1e4ad4c,bad36f86c8f03a88eafb,12125,12229
GUT_GENOME138446_20,a545684d8ca718658a22,bad36f86c8f03a88eafb,12243,14402
GUT_GENOME138446_20,3e17e98a442ebb4519aa,bad36f86c8f03a88eafb,14413,14700
GUT_GENOME138446_20,4a57a87991a62fcf0f75,bad36f86c8f03a88eafb,14705,15625
GUT_GENOME138446_20,097d5220057dd852c749,bad36f86c8f03a88eafb,15618,16058
GUT_GENOME138446_20,a8b3db99af4cb2f8a982,bad36f86c8f03a88eafb,16324,16500
GUT_GENOME138446_21,7351badd2b001917bf03,ccc17de231d95390f7ed,2,1915
GUT_GENOME138446_21,3b4ccdef693519b98715,ccc17de231d95390f7ed,1932,3170
GUT_GENOME138446_21,fff92620e81089eb8938,ccc17de231d95390f7ed,3276,3599
GUT_GENOME138446_21,41e4c0f892d38b57700b,ccc17de231d95390f7ed,3791,4783
GUT_GENOME138446_21,941eb9c13d7578d9d125,ccc17de231d95390f7ed,4783,5247
GUT_GENOME138446_21,a65f1d371971cef54215,ccc17de231d95390f7ed,5277,5456
GUT_GENOME138446_21,0b1dab226c9bd168ff01,ccc17de231d95390f7ed,5513,6307
