chash,sampleid
a48ebe7a71a6b64b7923,GUT_GENOME076291
85d1de336e37cb4338d5,GUT_GENOME076291
60ef73605c1a3d8a5e73,GUT_GENOME076291
942e47a5a8d53287897a,GUT_GENOME076291
64315af6750e157a5760,GUT_GENOME076291
eb565b8d4adccaa9d6f6,GUT_GENOME076291
b6b76945955a455630ef,GUT_GENOME076291
4b2f0ee718766fce451a,GUT_GENOME076291
7e037a7ce8808834d48f,GUT_GENOME076291
6ae865fe83ba2d562b9d,GUT_GENOME076291
76ccb5a2eb5ec5fbf677,GUT_GENOME076291
fd90cfd1477bbd7bb84d,GUT_GENOME076291
05be66dc3484b75a0514,GUT_GENOME076291
47488d27cdb254d60406,GUT_GENOME076291
a95ad2c8329573f3b5b8,GUT_GENOME076291
0611afd52b9da09e54e6,GUT_GENOME076291
097839bdee97e4922b11,GUT_GENOME076291
519c5a8def0a71697f2b,GUT_GENOME076291
33d3d1b3aeefce98d7f3,GUT_GENOME076291
1a86e82d462fb4955fca,GUT_GENOME076291
b22e9bc1b934d6440105,GUT_GENOME076291
2c8fb7f99fb523c95727,GUT_GENOME076291
843eb9f2df7de3d318b3,GUT_GENOME076291
4104dbd4ec872516a9ef,GUT_GENOME076291
1ec30f204324637be58c,GUT_GENOME076291
9042f48e52f1399d8930,GUT_GENOME076291
d1bd22281b538acd2c96,GUT_GENOME076291
2e16c3b5a3a7f70f75e5,GUT_GENOME076291
0743a493b0f69ea1e87a,GUT_GENOME076291
0e24d41ef194e91f1c01,GUT_GENOME076291
ee9d5c1aacfa753e280f,GUT_GENOME076291
290f932cfd6e5f6b1e5a,GUT_GENOME076291
885a34d9f78c4f69278e,GUT_GENOME076291
1cc1e75ec9008b7e2865,GUT_GENOME076291
f4967ddac9e033d3346f,GUT_GENOME076291
d4e0d6278f442f3efa19,GUT_GENOME076291
51963b9fefb6a0466c48,GUT_GENOME076291
da0f25c025385154471c,GUT_GENOME076291
0613d428fd9a65f58f9e,GUT_GENOME076291
3f754285a5cf0b67f0f9,GUT_GENOME076291
c188631313669b8eb67e,GUT_GENOME076291
bf4fa5aca82ce2c4114e,GUT_GENOME076291
a9497e76901cbcfbe073,GUT_GENOME076291
ef5ddc77beabe0cd816a,GUT_GENOME076291
c3a9e92c68d1498234a3,GUT_GENOME076291
d82c4090fdb1bf467f72,GUT_GENOME076291
1f5ae30baf3435cbfc8c,GUT_GENOME076291
44f865515aafc94a86a6,GUT_GENOME076291
5b3faf99cc3c6c58b909,GUT_GENOME076291
a6dd14f526b20bb65cd7,GUT_GENOME076291
a174d233e15b915cbafd,GUT_GENOME076291
391a89c55bb9829e0a8c,GUT_GENOME076291
0ceab57c7311e485b892,GUT_GENOME076291
cbe17bf643c6dbc228f8,GUT_GENOME076291
3eb576f7262feeb94625,GUT_GENOME076291
1f5f033033435ac93cd0,GUT_GENOME076291
1a7d53d6db3d7a71e309,GUT_GENOME076291
f472eb7ba58db1ddb33a,GUT_GENOME076291
85c6b3fb6337ec1efdd2,GUT_GENOME076291
5e0cba3755f863f67642,GUT_GENOME076291
6d851003d7cf01a3235a,GUT_GENOME076291
c9f5af0925a006072d1a,GUT_GENOME076291
edca4132dd6bfb591b0e,GUT_GENOME076291
0c40e543e3bd492dfc48,GUT_GENOME076291
a3b6cd1ce8bc3d72c5a5,GUT_GENOME076291
a55109d0f02a9af3f275,GUT_GENOME076291
95ead517e8bb0ef1bf02,GUT_GENOME076291
492ea95e0f8da9b0c76f,GUT_GENOME076291
f29efbe05a5495072be9,GUT_GENOME076291
0764ebf303bfdce8ce1d,GUT_GENOME076291
71a96d7ec5c9bcde71c2,GUT_GENOME076291
21971639e295f568293a,GUT_GENOME076291
fd588af9a13414169c7f,GUT_GENOME076291
53ff12de2a36245c9426,GUT_GENOME076291
b728045899281f9e066d,GUT_GENOME076291
694362b739d6a9166a7d,GUT_GENOME076291
8efa8350b95558f57e10,GUT_GENOME076291
0ad4aab19692518c1744,GUT_GENOME076291
85f71f8f5e86bda89b2a,GUT_GENOME076291
f925eb39e347cecc23c0,GUT_GENOME076291
bb3389d5464d61808a89,GUT_GENOME076291
8a84c303e36df125cd2b,GUT_GENOME076291
e584e1ec7f28f712071b,GUT_GENOME076291
d60cc2cd9b3d34e66235,GUT_GENOME076291
7caf75162a4f4f961181,GUT_GENOME076291
7871dd2f929f08c9edc9,GUT_GENOME076291
a24ca8ff9ec7af6234b7,GUT_GENOME076291
e4eaf229ba5e977960e8,GUT_GENOME076291
74b80cd2bbaaf0c99176,GUT_GENOME076291
1e856cca3c9af0c632e9,GUT_GENOME076291
e862d329cfbf53965af2,GUT_GENOME076291
ab3bacedd1ede6ee840f,GUT_GENOME076291
35c78b57bbbead0fa8cf,GUT_GENOME076291
2f0c79347f3f81db7649,GUT_GENOME076291
4014c7c1f8e9906b9d33,GUT_GENOME076291
ab6db2bf3e754d1702a2,GUT_GENOME076291
69cb4586065cc3288806,GUT_GENOME076291
992b752263938d327a59,GUT_GENOME076291
e883584d337f59fd82a8,GUT_GENOME076291
52bc4e943ef0f1a3ca66,GUT_GENOME076291
e4b64afc4cf9eccb3381,GUT_GENOME076291
9531eab202b8d03f6661,GUT_GENOME076291
a714a8faba06c81a0ca8,GUT_GENOME076291
3f32667e0372d9dc5395,GUT_GENOME076291
faf73cca613270be6200,GUT_GENOME076291
45d2448b3aa970e59c17,GUT_GENOME076291
78350ca5f70017a559e7,GUT_GENOME076291
2e874006c9451642af81,GUT_GENOME076291
09f98509d6cf34edaeec,GUT_GENOME076291
4f007d57a2c715f88f54,GUT_GENOME076291
69f304963c27fa5ba1b3,GUT_GENOME076291
6dce9b8b0a1001a44369,GUT_GENOME076291
