recid,phash,chash,start,end,orient
AARTIW010000001.1,76d2cb2eff8dc78d3344,8b409b999b08dad5f50f,125,394,+
AARTIW010000001.1,8f7a5461e0160e647e1d,8b409b999b08dad5f50f,535,1410,+
AARTIW010000001.1,974e021c9a81acc3597d,8b409b999b08dad5f50f,1635,2348,-
AARTIW010000001.1,737b52f71146d7ab9a5b,8b409b999b08dad5f50f,3240,3896,+
AARTIW010000001.1,1689a6081d083a6d3313,8b409b999b08dad5f50f,3897,4172,-
AARTIW010000001.1,0511d8d932acd80704c2,8b409b999b08dad5f50f,4193,4429,-
AARTIW010000001.1,86b0d953d8a44bbf0ba0,8b409b999b08dad5f50f,4547,5992,-
AARTIW010000001.1,4695607ff29d3812a121,8b409b999b08dad5f50f,6066,8699,-
AARTIW010000001.1,43a4c17eb25262d71b65,8b409b999b08dad5f50f,8668,9951,-
AARTIW010000001.1,42c68bb1555e4b68315d,8b409b999b08dad5f50f,10027,10578,+
AARTIW010000001.1,e8f893350269807cedc6,8b409b999b08dad5f50f,10675,11373,+
AARTIW010000001.1,889fb1d298e3b822dbec,8b409b999b08dad5f50f,11393,13441,+
AARTIW010000001.1,a74d609db808e090cade,8b409b999b08dad5f50f,13633,14514,+
AARTIW010000001.1,8bc71ed2909db71b9e9a,8b409b999b08dad5f50f,14560,15933,-
AARTIW010000001.1,d4a1938b963e47c0a93f,8b409b999b08dad5f50f,16110,16901,+
AARTIW010000001.1,e4c7c286b55452088f5f,8b409b999b08dad5f50f,17044,17283,-
AARTIW010000001.1,8a15413eb3a33eb8aad3,8b409b999b08dad5f50f,17660,17947,+
AARTIW010000001.1,85f04810fea6f16945f2,8b409b999b08dad5f50f,18772,18981,+
AARTIW010000001.1,ed4c0089ed02db422f9b,8b409b999b08dad5f50f,19147,19956,+
AARTIW010000001.1,9ac4f5201009b82c18a5,8b409b999b08dad5f50f,19953,20519,-
AARTIW010000001.1,d2e5194c76a5dfad7305,8b409b999b08dad5f50f,20948,21406,-
AARTIW010000001.1,67cca192d58fc027a391,8b409b999b08dad5f50f,21461,22312,-
AARTIW010000001.1,f3c7b4cf819b6c6dd4d3,8b409b999b08dad5f50f,22325,23125,-
AARTIW010000001.1,2c1b0fc32b9c33c3151c,8b409b999b08dad5f50f,23188,24159,-
AARTIW010000001.1,5e846b55e14f8eb44881,8b409b999b08dad5f50f,24425,24634,+
AARTIW010000001.1,a5c8de9b9c1f9bc8fb58,8b409b999b08dad5f50f,24622,26178,+
AARTIW010000001.1,b796ff6782a47f66ab63,8b409b999b08dad5f50f,26182,27780,-
AARTIW010000001.1,c4f9b2777fd601294e67,8b409b999b08dad5f50f,27911,29275,-
AARTIW010000001.1,914e96a0fbcdee1b5822,8b409b999b08dad5f50f,29459,30037,-
AARTIW010000001.1,4bdb39e7363c85365a37,8b409b999b08dad5f50f,30041,31402,-
AARTIW010000001.1,a45a434f8e75bc788601,8b409b999b08dad5f50f,31476,31655,+
AARTIW010000001.1,d6dd895b1a3affeba3a5,8b409b999b08dad5f50f,31775,32074,-
AARTIW010000001.1,ad1d7b2600352853cea9,8b409b999b08dad5f50f,32497,32844,-
AARTIW010000001.1,25842502ad57f35a4628,8b409b999b08dad5f50f,32973,34883,+
AARTIW010000001.1,c9c744e5bad699a57753,8b409b999b08dad5f50f,34941,35636,+
AARTIW010000001.1,00fcda82c78fb33eb40f,8b409b999b08dad5f50f,35676,36257,+
AARTIW010000001.1,eb2f1719cc8523019ec9,8b409b999b08dad5f50f,36396,38147,+
AARTIW010000001.1,115320dc53012ef73057,8b409b999b08dad5f50f,38229,39344,+
AARTIW010000001.1,f20e7052722bbf69f535,8b409b999b08dad5f50f,39398,40363,-
AARTIW010000001.1,7f6c303cc8493eadfd10,8b409b999b08dad5f50f,40419,41543,-
AARTIW010000001.1,473238f9e7390817bee2,8b409b999b08dad5f50f,41575,43185,-
AARTIW010000001.1,31b0dc2f5f07d1de0f45,8b409b999b08dad5f50f,43436,44521,-
AARTIW010000001.1,deada7f60f61a66d7fac,8b409b999b08dad5f50f,44624,45547,+
AARTIW010000001.1,62f12ddab29bfcf25fcb,8b409b999b08dad5f50f,45674,46312,+
AARTIW010000001.1,5c936416e7f63e6796ca,8b409b999b08dad5f50f,46485,46844,+
