recid,phash,chash,start,end,orient
NZ_FFJO01000001.1,75b4fb0b37619c43d651,78b519a8006d96000df0,155,1009,-
NZ_FFJO01000001.1,83fe158cb5fe20429d4a,78b519a8006d96000df0,1047,1856,-
NZ_FFJO01000001.1,85882a75469d076f6865,78b519a8006d96000df0,1860,2249,-
NZ_FFJO01000001.1,a902d9eacea969ceafb7,78b519a8006d96000df0,2246,3079,-
NZ_FFJO01000001.1,24cc637d3f6c0a999288,78b519a8006d96000df0,3079,4161,-
NZ_FFJO01000001.1,61f19dfa6f7d9547a148,78b519a8006d96000df0,4202,5458,-
NZ_FFJO01000001.1,ffd0e376983661cb5aea,78b519a8006d96000df0,5772,6395,+
NZ_FFJO01000001.1,2400c80435ea6eb34029,78b519a8006d96000df0,6392,7243,+
NZ_FFJO01000001.1,50bbdbacc6340cc33435,78b519a8006d96000df0,7509,8456,+
NZ_FFJO01000001.1,c1daed57dea91b8f5071,78b519a8006d96000df0,8608,10266,+
NZ_FFJO01000001.1,e44549b359751d72d946,78b519a8006d96000df0,10368,10589,-
NZ_FFJO01000001.1,00656498a6b609ca797c,78b519a8006d96000df0,10865,11449,+
NZ_FFJO01000001.1,0c10514bcce4fd56db7c,78b519a8006d96000df0,11566,12657,+
NZ_FFJO01000001.1,6e7b19e54117e3d06b38,78b519a8006d96000df0,12816,14081,-
NZ_FFJO01000001.1,00f131f945aadfb96268,78b519a8006d96000df0,14576,15076,+
NZ_FFJO01000001.1,9e8b5e1fededd6befab5,78b519a8006d96000df0,15176,15694,+
NZ_FFJO01000001.1,baeb60e07161e0b97df7,78b519a8006d96000df0,15691,17484,+
NZ_FFJO01000001.1,eeefe20463144bdc423e,78b519a8006d96000df0,17503,18234,+
NZ_FFJO01000001.1,ab6be985066412c9c144,78b519a8006d96000df0,18231,18827,+
NZ_FFJO01000001.1,a73322fb37c4575ab6ff,78b519a8006d96000df0,18817,19221,+
NZ_FFJO01000001.1,7eace882e7d4b66db62d,78b519a8006d96000df0,19218,20066,+
NZ_FFJO01000001.1,c0f84b15a00dc93db646,78b519a8006d96000df0,20141,21685,+
NZ_FFJO01000001.1,d21f392ea5f69c41f916,78b519a8006d96000df0,21697,22833,+
NZ_FFJO01000001.1,7b9510b9b8ad5de1fcca,78b519a8006d96000df0,22846,22935,+
NZ_FFJO01000001.1,0ea5121c7edf9e2fbecd,78b519a8006d96000df0,23331,23435,+
NZ_FFJO01000001.1,52585dc9850e9c23fbec,78b519a8006d96000df0,23436,24605,+
NZ_FFJO01000001.1,0a6370519a0aa0ad5bb5,78b519a8006d96000df0,24819,25094,+
NZ_FFJO01000001.1,7c1b7fca7cbca90a624d,78b519a8006d96000df0,25107,26531,+
NZ_FFJO01000001.1,7dbe26022bdd04176897,78b519a8006d96000df0,26594,26848,-
NZ_FFJO01000001.1,7587f0ba88f04ed00db0,78b519a8006d96000df0,27017,27751,+
NZ_FFJO01000001.1,253096f19b13634e043d,78b519a8006d96000df0,27765,28376,-
NZ_FFJO01000001.1,63ae1b100970cc1654f6,78b519a8006d96000df0,28547,29461,+
NZ_FFJO01000001.1,c947ff58fcd54dfc38d2,78b519a8006d96000df0,29558,31291,+
NZ_FFJO01000001.1,60b0c51c93bb12eaf0b4,78b519a8006d96000df0,31353,32423,-
NZ_FFJO01000001.1,df9e2c462e7b0b84d1bb,78b519a8006d96000df0,32437,33735,-
NZ_FFJO01000001.1,8309d2add69fb0a7a9a8,78b519a8006d96000df0,34058,35590,+
NZ_FFJO01000001.1,e626dbe490c450bd953b,78b519a8006d96000df0,35637,36356,-
NZ_FFJO01000001.1,09409961d68c47828086,78b519a8006d96000df0,36576,38120,+
NZ_FFJO01000001.1,2af90730c0b0c21c2eb8,78b519a8006d96000df0,38262,38792,+
NZ_FFJO01000001.1,da5fbdefc2a874778f44,78b519a8006d96000df0,38900,39241,+
NZ_FFJO01000001.1,d721e3d2c55e3262b9e8,78b519a8006d96000df0,39313,39486,-
NZ_FFJO01000001.1,d15deddbd64be9692290,78b519a8006d96000df0,39678,39815,-
NZ_FFJO01000001.1,fd6553c333b9128f1a70,78b519a8006d96000df0,40167,40613,-
NZ_FFJO01000001.1,e8d27b1205ecdfc43e72,78b519a8006d96000df0,40706,41365,-
NZ_FFJO01000001.1,a5d2116551293abce1c9,78b519a8006d96000df0,41415,41708,-
NZ_FFJO01000001.1,3f91d17c819397f5d18e,78b519a8006d96000df0,41834,42541,+
NZ_FFJO01000001.1,d99455bd14abfd05efcd,78b519a8006d96000df0,42565,43377,+
NZ_FFJO01000001.1,244fa2e1d9b980f28204,78b519a8006d96000df0,43381,43647,+
NZ_FFJO01000001.1,90086224c93b6e12baf3,78b519a8006d96000df0,43769,44884,-
NZ_FFJO01000001.1,538646dae91a58b366c5,78b519a8006d96000df0,44969,46720,-
NZ_FFJO01000001.1,7572a7f0511995184e70,78b519a8006d96000df0,46859,47440,-
NZ_FFJO01000001.1,d95b75081ca4e2ef652e,78b519a8006d96000df0,47511,48206,-
NZ_FFJO01000001.1,75f09e5d643f2c1eca63,78b519a8006d96000df0,48264,50174,-
NZ_FFJO01000001.1,f05a57c74288cfae48ca,78b519a8006d96000df0,50306,50650,+
NZ_FFJO01000001.1,837c86e4e92776ced87e,78b519a8006d96000df0,50656,50835,-
NZ_FFJO01000001.1,170503272f6406aea818,78b519a8006d96000df0,50916,52280,+
NZ_FFJO01000001.1,41866b25df272f29c1a4,78b519a8006d96000df0,52284,52862,+
NZ_FFJO01000001.1,0738e21b9ffa35125b1a,78b519a8006d96000df0,53126,54490,+
NZ_FFJO01000001.1,4a2913c05e54d0fbb221,78b519a8006d96000df0,54628,56229,+
NZ_FFJO01000001.1,4939c86a3bae5992a281,78b519a8006d96000df0,56251,57810,-
NZ_FFJO01000001.1,2798e5c34b5cdbf5de98,78b519a8006d96000df0,58283,59251,+
NZ_FFJO01000001.1,17ff6f5818ef47fa5dce,78b519a8006d96000df0,59304,60104,+
NZ_FFJO01000001.1,a4dd30395800260d8113,78b519a8006d96000df0,60117,60968,+
NZ_FFJO01000001.1,2bdead038472a7c58696,78b519a8006d96000df0,61027,61485,+
NZ_FFJO01000001.1,4c46f0c5bd7cfa87f3c8,78b519a8006d96000df0,61895,62461,+
NZ_FFJO01000001.1,246479d8b449efd4119e,78b519a8006d96000df0,62458,63267,-
NZ_FFJO01000001.1,b50ce96f60dd0b62aef2,78b519a8006d96000df0,63333,65078,-
NZ_FFJO01000001.1,85f04810fea6f16945f2,78b519a8006d96000df0,65298,65507,-
NZ_FFJO01000001.1,7b4c465d3f5745070f2a,78b519a8006d96000df0,66312,66599,-
