chash,sampleid
7181d4e56cbe80c1f370,GUT_GENOME084945
1c4818b9aae6cbdb7bf4,GUT_GENOME084945
41235b3a68a1238d79fb,GUT_GENOME084945
7ea139467aeaa1325302,GUT_GENOME084945
5ce6c4485a710697ccf8,GUT_GENOME084945
a68cc19027da6dacada7,GUT_GENOME084945
a243bcf3cbe2a3d57ad2,GUT_GENOME084945
1949852ef90c778cec33,GUT_GENOME084945
c2379fd0b6dd6a7f1528,GUT_GENOME084945
29df8d8fa05742afa6f5,GUT_GENOME084945
0804131da9d53c13c80a,GUT_GENOME084945
b0a404e970e90f16d915,GUT_GENOME084945
0f1aebe0539a3eadff17,GUT_GENOME084945
33d701d3fb673fdb9f36,GUT_GENOME084945
b424ce124462f6cade0a,GUT_GENOME084945
ae31ac2ad8da9115b79b,GUT_GENOME084945
f15524fe39d987fab5ce,GUT_GENOME084945
0f3fb28d80490833543a,GUT_GENOME084945
8963abfcce4ddec5e92f,GUT_GENOME084945
53a13d0dcacd0b469121,GUT_GENOME084945
062c267699031191e477,GUT_GENOME084945
61cf5cc7f79d916f06be,GUT_GENOME084945
b413030e6b1defa6d750,GUT_GENOME084945
8bd545bd4005ba986b99,GUT_GENOME084945
5b4c7e3ea5b62eec9027,GUT_GENOME084945
e21b50e9a2f2112b224a,GUT_GENOME084945
df9bb1d816d0f6d1e6c0,GUT_GENOME084945
d0b46179c41adc810975,GUT_GENOME084945
0323d10823bb0ee98d3b,GUT_GENOME084945
63e5eb5c35317db0d319,GUT_GENOME084945
647a2e8e6f7c783742b1,GUT_GENOME084945
133d5cc6544c8d46b155,GUT_GENOME084945
a521aee9836b8157ba34,GUT_GENOME084945
37b5d5057ee169326fd5,GUT_GENOME084945
660cc86f107f22b92225,GUT_GENOME084945
159e63e00b12f83b0ede,GUT_GENOME084945
919aafa4f2d09597fb44,GUT_GENOME084945
592b279a3455907a0cb3,GUT_GENOME084945
d8bc1ab06a7e51b3d1e0,GUT_GENOME084945
273e43d449097ed2414c,GUT_GENOME084945
5ff607670a6c3cc0ecc6,GUT_GENOME084945
08f9fdd75c69eab8b216,GUT_GENOME084945
d4b6fafb577868b9c213,GUT_GENOME084945
322b81a670b0669c156a,GUT_GENOME084945
df4e67b48d95a53d3d66,GUT_GENOME084945
53f0f793ce3cde887a0f,GUT_GENOME084945
1cd41b43cdce8d48dbed,GUT_GENOME084945
1e29a5ffc2b8454a50f5,GUT_GENOME084945
a6ce8db230a815fb609e,GUT_GENOME084945
039a630250659eb63eec,GUT_GENOME084945
b97f68ad6f5455b580bd,GUT_GENOME084945
a61747c1a89ba0f6983e,GUT_GENOME084945
39693dad5bab3ecf8e12,GUT_GENOME084945
cc1c122474407682e747,GUT_GENOME084945
bb1a793256db2d5e55b5,GUT_GENOME084945
78d79df94724de8d951d,GUT_GENOME084945
5ee1cc46f90bdadb1705,GUT_GENOME084945
3cd83e4baaf0aa565427,GUT_GENOME084945
6c1381a22ee3ba5273d0,GUT_GENOME084945
ffb6d65275f39aacceb7,GUT_GENOME084945
92556b5aafa7313290fe,GUT_GENOME084945
12b724db0193f1638880,GUT_GENOME084945
72c3e9d623b3d056df3f,GUT_GENOME084945
e26c1622663dd78b7486,GUT_GENOME084945
33401f92772bf75c8f61,GUT_GENOME084945
ae4901783b1caf25bec8,GUT_GENOME084945
fdebefe1ecbefb0bd02f,GUT_GENOME084945
ce630b66701879db8e2e,GUT_GENOME084945
e15364baa2485526c669,GUT_GENOME084945
fd526f002010cb16dbd2,GUT_GENOME084945
4854f3f7fccfbe2f20ab,GUT_GENOME084945
a161cf6d24cad207849e,GUT_GENOME084945
297de6df8020582a0210,GUT_GENOME084945
cd8111fb792ce463dcfe,GUT_GENOME084945
e7dcfa2252586d1e2b50,GUT_GENOME084945
88d541bf75cb16ec6cde,GUT_GENOME084945
7aad58036d1312452a34,GUT_GENOME084945
5577aefbc1a117c44502,GUT_GENOME084945
e942679e294b10bc587e,GUT_GENOME084945
e5791cbdeaef569d39b9,GUT_GENOME084945
edbd1c032cd3521df9ea,GUT_GENOME084945
b217563855642e8a3f77,GUT_GENOME084945
865d3e4b904760c524d4,GUT_GENOME084945
e1e4d5ee5da3e4fe217f,GUT_GENOME084945
c76e72e2b308da5e69fd,GUT_GENOME084945
c8508ffbd2a82636fd21,GUT_GENOME084945
6bc6cc2b3ff3b26c625e,GUT_GENOME084945
