recid,hash,chash,start,end,is_crispr
AAUOHI010000001.1,47cc721ae7fa26271685,e8972ae829a03946c4e2,34,882,0
AAUOHI010000001.1,d794b16f24ecc3d1adcd,e8972ae829a03946c4e2,875,2212,0
AAUOHI010000001.1,90140d5beb2f118d90f5,e8972ae829a03946c4e2,2435,2767,0
AAUOHI010000001.1,482ba1604adacea8f7a4,e8972ae829a03946c4e2,3203,4267,0
AAUOHI010000001.1,721380fca478918028c8,e8972ae829a03946c4e2,4353,5696,0
AAUOHI010000001.1,0d356ad1b1e39ad9999f,e8972ae829a03946c4e2,6324,6776,0
AAUOHI010000001.1,7b36f047d990d954dd45,e8972ae829a03946c4e2,6804,8306,0
AAUOHI010000001.1,cca2c8d9e27fee615799,e8972ae829a03946c4e2,8331,11009,0
AAUOHI010000001.1,23162932da1c0b0aee03,e8972ae829a03946c4e2,11230,11631,0
AAUOHI010000001.1,2a0dc9d8cd2f9114e2ab,e8972ae829a03946c4e2,11631,12575,0
AAUOHI010000001.1,1c416848c88d508bab01,e8972ae829a03946c4e2,12726,12995,0
AAUOHI010000001.1,cddd05a10797941cd0e2,e8972ae829a03946c4e2,13207,15372,0
AAUOHI010000001.1,9cb6e56dacf11674dfd5,e8972ae829a03946c4e2,15482,16366,0
AAUOHI010000001.1,893214ff0c99e31567fd,e8972ae829a03946c4e2,16545,18434,0
AAUOHI010000001.1,68c1fe887137dcf9b2f6,e8972ae829a03946c4e2,18588,19832,0
AAUOHI010000001.1,a1d4e38cfb96e2b05397,e8972ae829a03946c4e2,19893,20423,0
AAUOHI010000001.1,0de64ed15b61c5f496f9,e8972ae829a03946c4e2,20582,21301,0
AAUOHI010000001.1,12e10b746ca56d9032ef,e8972ae829a03946c4e2,21279,22286,0
AAUOHI010000001.1,176f454f6aa46b05a425,e8972ae829a03946c4e2,22464,23342,0
AAUOHI010000001.1,d4895ce884062a35f113,e8972ae829a03946c4e2,23351,24346,0
AAUOHI010000001.1,98f1a7cc281803632ad6,e8972ae829a03946c4e2,24563,25087,0
AAUOHI010000001.1,d7820b935c82ff8b95bf,e8972ae829a03946c4e2,25081,25584,0
AAUOHI010000001.1,8755973d1c6bbb6f24a7,e8972ae829a03946c4e2,25571,25888,0
AAUOHI010000001.1,2451c8ccb418f47a3641,e8972ae829a03946c4e2,25926,26369,0
AAUOHI010000001.1,7c1bed22b0031a1963ab,e8972ae829a03946c4e2,26349,26867,0
AAUOHI010000001.1,8fc83ff1fccf1af64a59,e8972ae829a03946c4e2,26998,27633,0
AAUOHI010000001.1,38f5dfe77f25d3ab0474,e8972ae829a03946c4e2,27700,28275,0
AAUOHI010000001.1,dc7011eea46914e99cb2,e8972ae829a03946c4e2,28285,28875,0
AAUOHI010000001.1,294dc36aee918272cadb,e8972ae829a03946c4e2,28897,29292,0
AAUOHI010000001.1,a9d31997e2e49525c88b,e8972ae829a03946c4e2,29250,31292,0
AAUOHI010000001.1,5b1b5ef72fe18a8375f8,e8972ae829a03946c4e2,31356,32219,0
AAUOHI010000001.1,6d23fc3fa5ccae9b7bdb,e8972ae829a03946c4e2,32377,33150,0
AAUOHI010000001.1,bf37fa5b4c727c17f57b,e8972ae829a03946c4e2,33261,34304,0
AAUOHI010000001.1,4d027067340da1fd6e39,e8972ae829a03946c4e2,34348,35139,0
AAUOHI010000001.1,9bc0b3ce19fb33654737,e8972ae829a03946c4e2,35166,36080,0
AAUOHI010000001.1,e7426df32da878a56421,e8972ae829a03946c4e2,36091,36945,0
AAUOHI010000001.1,7937119e0f696733cf76,e8972ae829a03946c4e2,37279,38112,0
AAUOHI010000001.1,10961055dadcb8914b29,e8972ae829a03946c4e2,38123,39070,0
AAUOHI010000001.1,326565adc307fdd298ff,e8972ae829a03946c4e2,39310,40881,0
AAUOHI010000001.1,307e656015958a5ed736,e8972ae829a03946c4e2,41411,42181,0
AAUOHI010000001.1,c52cfa5fc82c92fd8125,e8972ae829a03946c4e2,42207,43097,0
AAUOHI010000001.1,aea1346d9c912f9e5ae8,e8972ae829a03946c4e2,43195,44340,0
AAUOHI010000001.1,0d01b63f43cdc265abca,e8972ae829a03946c4e2,44359,44919,0
AAUOHI010000001.1,d56d7398c01e8c5ba28a,e8972ae829a03946c4e2,46139,47077,0
AAUOHI010000001.1,95b60d49da434999477e,e8972ae829a03946c4e2,47175,48164,0
AAUOHI010000001.1,eb113f8d55f8b0b1c207,e8972ae829a03946c4e2,48185,49516,0
AAUOHI010000001.1,97dff480a08af0114755,e8972ae829a03946c4e2,49582,50790,0
AAUOHI010000001.1,fca1eff8d801fef0f931,e8972ae829a03946c4e2,50824,53118,0
AAUOHI010000001.1,9f437afc1be8a9291341,e8972ae829a03946c4e2,53188,54552,0
AAUOHI010000001.1,0c5a85c012eefa39299c,e8972ae829a03946c4e2,54868,56199,0
AAUOHI010000001.1,45c8d9459e8abfa2db5e,e8972ae829a03946c4e2,56225,57535,0
AAUOHI010000001.1,11fad3af595f83232a5a,e8972ae829a03946c4e2,57648,57812,0
AAUOHI010000001.1,120eea6fa19ef5c1141c,e8972ae829a03946c4e2,57836,58537,0
AAUOHI010000001.1,38f6066b4b17fa27bd47,e8972ae829a03946c4e2,58642,59538,0
AAUOHI010000001.1,080cde3244971f10a30c,e8972ae829a03946c4e2,59577,59942,0
AAUOHI010000001.1,af78528556e89d97dc57,e8972ae829a03946c4e2,60066,61052,0
AAUOHI010000001.1,9d6e07a5ce5eb485324a,e8972ae829a03946c4e2,61120,61605,0
AAUOHI010000001.1,1de2fce99bcb5f7fddb3,e8972ae829a03946c4e2,61750,62049,0
AAUOHI010000001.1,d3416f32ffa4343a15cd,e8972ae829a03946c4e2,62046,62444,0
AAUOHI010000001.1,c9642ee9f9b940657fe1,e8972ae829a03946c4e2,62447,62752,0
AAUOHI010000001.1,48189a47187c7b0b792f,e8972ae829a03946c4e2,62794,63162,0
AAUOHI010000001.1,4d24ba8c14b1b03fccb0,e8972ae829a03946c4e2,63307,63690,0
