recid,hash,chash,start,end,is_crispr
CAJBTH010000001.1,c75a8a315adab5096593,cc15b90dbc6c582dfc21,323,427,0
CAJBTH010000001.1,5b6e873cf0b390904bc8,cc15b90dbc6c582dfc21,431,718,0
CAJBTH010000001.1,020c42a3d6c99d2eb47a,cc15b90dbc6c582dfc21,784,1113,0
CAJBTH010000001.1,1e269a573c62ff0e02e0,cc15b90dbc6c582dfc21,1100,1414,0
CAJBTH010000001.1,f8efe86d05ceea91ab5f,cc15b90dbc6c582dfc21,1556,2467,0
CAJBTH010000002.1,f995cfb22cfc68a952e2,46481a1bea05374aecd8,286,1542,0
CAJBTH010000002.1,2e2c77838994f3399a9b,46481a1bea05374aecd8,1638,3284,0
CAJBTH010000002.1,b82b36c24d84db07dafd,46481a1bea05374aecd8,3385,4440,0
CAJBTH010000002.1,08b0017cf546437a8df3,46481a1bea05374aecd8,4502,5956,0
CAJBTH010000002.1,d2b61933006f415d8289,46481a1bea05374aecd8,5958,8096,0
CAJBTH010000002.1,37ee230b425bb90822a9,46481a1bea05374aecd8,8102,8476,0
CAJBTH010000002.1,e5903b1cdca2479ce643,46481a1bea05374aecd8,8478,9392,0
CAJBTH010000002.1,072011c0bbe9dcb9815a,46481a1bea05374aecd8,9485,10714,0
CAJBTH010000002.1,bf8d2064a0a295e11b88,46481a1bea05374aecd8,10704,11390,0
CAJBTH010000002.1,7a633099682dde6710d0,46481a1bea05374aecd8,11387,12646,0
CAJBTH010000002.1,9680e4b0b63aa4948659,46481a1bea05374aecd8,12716,13918,0
CAJBTH010000002.1,e64081b7e8ce4daba640,46481a1bea05374aecd8,14007,15737,0
CAJBTH010000003.1,f7b942d77db835e94717,bdd2e955c9f268d77944,571,1635,0
CAJBTH010000003.1,7fd8956c160c50ef7af9,bdd2e955c9f268d77944,1636,2415,0
CAJBTH010000003.1,40b000e1939003a28bdf,bdd2e955c9f268d77944,2415,3389,0
CAJBTH010000003.1,7d2fe33b4ee3d98b2b9c,bdd2e955c9f268d77944,3463,3936,0
CAJBTH010000003.1,f80d70b95a50e08720f7,bdd2e955c9f268d77944,4458,4766,0
CAJBTH010000004.1,0f93d085473c4060598d,f107f39d5705192e6752,152,961,0
CAJBTH010000005.1,95123969607a7487f401,20cd3fe4b5f85a2eeb54,1763,3787,0
CAJBTH010000005.1,1b25596b5e61f538da47,20cd3fe4b5f85a2eeb54,3896,5656,0
CAJBTH010000006.1,c4cce7e447e18d695451,de906e37dfe76c51f28f,35,811,0
CAJBTH010000006.1,3392057035a68474cb13,de906e37dfe76c51f28f,813,1142,0
CAJBTH010000006.1,15252ebf985597997b2e,de906e37dfe76c51f28f,1139,1429,0
CAJBTH010000006.1,8cdce25b99084623d3af,de906e37dfe76c51f28f,1488,3068,0
CAJBTH010000007.1,7808c3dcfdd8c15544c6,919280557683df82e81a,80,1399,0
CAJBTH010000007.1,9937d0e97f74cf14c8e0,919280557683df82e81a,1399,4827,0
CAJBTH010000007.1,adf263a1066e6be78488,919280557683df82e81a,4899,7292,0
CAJBTH010000008.1,8b8e0d3e589180f29c42,7233e43133881611c753,81,926,0
CAJBTH010000008.1,6ca84dcfd44c0bb49e68,7233e43133881611c753,1047,1421,0
CAJBTH010000008.1,c83cddadb7f65350b0a6,7233e43133881611c753,1425,2933,0
CAJBTH010000008.1,070a7437c90b02e5bb07,7233e43133881611c753,2930,3124,0
CAJBTH010000008.1,e6d2665f718b011e8148,7233e43133881611c753,3105,3392,0
CAJBTH010000008.1,1fae901c9e68dbb933c2,7233e43133881611c753,3393,4421,0
CAJBTH010000008.1,481b8279c5ddc0b95f56,7233e43133881611c753,4565,5548,0
CAJBTH010000008.1,713f5d7de49595666c8f,7233e43133881611c753,5699,7174,0
CAJBTH010000008.1,10619bf6e265a98da18b,7233e43133881611c753,7252,9033,0
CAJBTH010000008.1,ca8365c49628376d2101,7233e43133881611c753,9156,9350,0
CAJBTH010000009.1,28f35cbf7e6318bb78b8,32344def9a12dc69586b,536,1519,0
CAJBTH010000009.1,e1a9746a71add849f8a6,32344def9a12dc69586b,1553,2506,0
CAJBTH010000009.1,7bb263ee7d77c04286a0,32344def9a12dc69586b,2503,2697,0
CAJBTH010000009.1,2306a4fecb83efc40e90,32344def9a12dc69586b,2699,3532,0
CAJBTH010000010.1,acfa6703f500cec796fc,37ff5636678a66c6e2c8,91,2280,0
CAJBTH010000010.1,dade93c0cac6d791e6a0,37ff5636678a66c6e2c8,2282,3295,0
CAJBTH010000010.1,2e0b053a6635c0131ead,37ff5636678a66c6e2c8,3335,3649,0
CAJBTH010000010.1,e84bf1bdfccbc853e6a4,37ff5636678a66c6e2c8,3653,4762,0
CAJBTH010000010.1,b3c370bdbbb71faa5a1f,37ff5636678a66c6e2c8,4837,5391,0
CAJBTH010000010.1,2df9e62c8c23b2ea86a3,37ff5636678a66c6e2c8,5397,6887,0
CAJBTH010000010.1,3ba408b956caaf136306,37ff5636678a66c6e2c8,6896,8290,0
CAJBTH010000010.1,d5e93018b056ca78bcdd,37ff5636678a66c6e2c8,8363,8842,0
CAJBTH010000010.1,e3ffc52daf4674f92b81,37ff5636678a66c6e2c8,8900,9925,0
CAJBTH010000010.1,2b1338a669031e0b4d7f,37ff5636678a66c6e2c8,10476,10949,0
CAJBTH010000010.1,44d24da9d6ffcdc40c2b,37ff5636678a66c6e2c8,10975,12240,0
CAJBTH010000010.1,5ecd08942098634288da,37ff5636678a66c6e2c8,12241,13674,0
CAJBTH010000010.1,5beccb9a349d654c7b86,37ff5636678a66c6e2c8,13684,14283,0
CAJBTH010000010.1,79a6fe46ecd29e507a8e,37ff5636678a66c6e2c8,14285,15259,0
CAJBTH010000010.1,a1e8e4f5c334a7427104,37ff5636678a66c6e2c8,15261,17888,0
CAJBTH010000010.1,681f974a22eb37263837,37ff5636678a66c6e2c8,17996,18319,0
CAJBTH010000010.1,521b74c7632ce8fe73d1,37ff5636678a66c6e2c8,18351,19454,0
CAJBTH010000010.1,9e8f6a02a41f607380ae,37ff5636678a66c6e2c8,19456,20094,0
CAJBTH010000010.1,2e6e28acb2a62b366e95,37ff5636678a66c6e2c8,20190,20891,0
CAJBTH010000010.1,d309c128db5b08d210a0,37ff5636678a66c6e2c8,20870,21328,0
CAJBTH010000010.1,2b5a9d920ed808da2700,37ff5636678a66c6e2c8,21321,22040,0
CAJBTH010000010.1,5e172e8d6daae837b339,37ff5636678a66c6e2c8,22157,23770,0
CAJBTH010000010.1,aef4733571e55f62592b,37ff5636678a66c6e2c8,23820,25442,0
CAJBTH010000010.1,51cd60f95c95e46473e9,37ff5636678a66c6e2c8,25559,25744,0
CAJBTH010000010.1,33b55a0089288483dbe1,37ff5636678a66c6e2c8,25734,26915,0
CAJBTH010000010.1,372240a33df5a1b64fd2,37ff5636678a66c6e2c8,26915,29284,0
