recid,phash,chash,start,end,orient
ONWC01000001.1,6fa39ca7456f3da61335,9d7594e8a37b7faa435a,363,959,-
ONWC01000001.1,2dda1c5215da36b5bd14,9d7594e8a37b7faa435a,1190,2959,-
ONWC01000001.1,41ad77a0cbfc42ada930,9d7594e8a37b7faa435a,3036,3305,-
ONWC01000001.1,a43e3e64c7afd11333e0,9d7594e8a37b7faa435a,3310,14802,-
ONWC01000001.1,120644d49fb159454b26,9d7594e8a37b7faa435a,14993,15898,-
ONWC01000001.1,7c7e777b6280a0c6a39d,9d7594e8a37b7faa435a,16006,17319,+
ONWC01000001.1,5b1405f96d23b88b47f2,9d7594e8a37b7faa435a,17319,18836,+
ONWC01000001.1,97117db5bbaf7cf0c680,9d7594e8a37b7faa435a,19125,21491,+
ONWC01000001.1,5acbb072b0d0cf7a8704,9d7594e8a37b7faa435a,21488,21658,+
ONWC01000001.1,2e636ce3a5937f54c6ed,9d7594e8a37b7faa435a,22028,22267,+
ONWC01000001.1,c1412455ab7a946c0249,9d7594e8a37b7faa435a,22337,23086,-
ONWC01000001.1,30562ea9fd9132f29089,9d7594e8a37b7faa435a,23191,24474,-
ONWC01000001.1,7d0d6e37e502adae7738,9d7594e8a37b7faa435a,24538,26262,+
ONWC01000001.1,6bbb28c5b841d8e90891,9d7594e8a37b7faa435a,26332,27072,-
ONWC01000001.1,b050dc8828a258752237,9d7594e8a37b7faa435a,27199,28122,-
ONWC01000001.1,ac19a83dddf5ecd4f4d3,9d7594e8a37b7faa435a,28125,28406,-
ONWC01000001.1,f22806217d1b3b947eed,9d7594e8a37b7faa435a,28542,31487,+
ONWC01000001.1,a54848dd6b230e2ccfaa,9d7594e8a37b7faa435a,31624,33762,+
ONWC01000001.1,6bef3dd006e97fa54d2a,9d7594e8a37b7faa435a,33973,34359,+
ONWC01000001.1,89d1dfe2b590da7c5452,9d7594e8a37b7faa435a,34396,35439,+
ONWC01000001.1,768250b2a48d276b9cf7,9d7594e8a37b7faa435a,35436,36983,+
ONWC01000001.1,ff4c9963f488fbdfa673,9d7594e8a37b7faa435a,37005,38108,+
ONWC01000001.1,e7a67416caf196ddbc41,9d7594e8a37b7faa435a,38128,38565,+
ONWC01000001.1,46f80c0ca0e10564f3d3,9d7594e8a37b7faa435a,38573,45106,+
ONWC01000001.1,1963c926b71ffdb91cdf,9d7594e8a37b7faa435a,45103,45567,+
ONWC01000001.1,14e548b7541b0651affc,9d7594e8a37b7faa435a,45583,46005,+
ONWC01000001.1,3df29284a3a604b82402,9d7594e8a37b7faa435a,46166,47044,-
ONWC01000001.1,1e227f310f99900c7cc8,9d7594e8a37b7faa435a,47083,47271,+
ONWC01000001.1,ba9ffcb022dcc4e2d49d,9d7594e8a37b7faa435a,47211,47942,+
ONWC01000001.1,e7b1e8a3d1a4cf7ade66,9d7594e8a37b7faa435a,48005,48976,+
ONWC01000001.1,a57633e6de1519abe0c1,9d7594e8a37b7faa435a,49157,49378,+
ONWC01000001.1,7bc9e4b695ab80426861,9d7594e8a37b7faa435a,49408,51327,-
ONWC01000001.1,4af11fb9486359c9a01b,9d7594e8a37b7faa435a,51330,53342,-
ONWC01000001.1,1eaa2f59d673bf57429d,9d7594e8a37b7faa435a,53416,54063,+
ONWC01000001.1,91afd3ad2b58e2d5e008,9d7594e8a37b7faa435a,54153,56267,+
ONWC01000001.1,1c11276392d6919f63a8,9d7594e8a37b7faa435a,56264,56917,-
ONWC01000001.1,5ae0ab4cd8b5a2220da3,9d7594e8a37b7faa435a,56917,57366,-
ONWC01000001.1,f7642f777e1417851ac5,9d7594e8a37b7faa435a,57437,58660,-
ONWC01000001.1,f4f6da4aca5e9ccf6eff,9d7594e8a37b7faa435a,58707,59936,+
ONWC01000001.1,ffb477b3bc2ad7708e3a,9d7594e8a37b7faa435a,60102,60665,-
ONWC01000001.1,6b0d3dae1e9f9762e0ba,9d7594e8a37b7faa435a,60671,61738,-
ONWC01000001.1,900e0935425aa1eddddf,9d7594e8a37b7faa435a,61762,62064,-
ONWC01000001.1,f07325e2b470b0b87ea4,9d7594e8a37b7faa435a,62152,62556,-
ONWC01000001.1,6926567cdc1695878552,9d7594e8a37b7faa435a,62607,63722,-
ONWC01000001.1,59b8ff9a7e0ca7e3cc3d,9d7594e8a37b7faa435a,63824,64657,+
ONWC01000001.1,ba58ac41ca55e62bab76,9d7594e8a37b7faa435a,64714,65910,-
ONWC01000001.1,ba295023faca4029935f,9d7594e8a37b7faa435a,66012,66470,-
ONWC01000001.1,62c3af799bf04cf4e0e3,9d7594e8a37b7faa435a,66595,68817,-
ONWC01000001.1,50808b96baba0ac08483,9d7594e8a37b7faa435a,69090,69677,+
ONWC01000001.1,c52dcf1b640d77cb8f77,9d7594e8a37b7faa435a,69696,70967,+
ONWC01000001.1,355606ec72ce1526aa59,9d7594e8a37b7faa435a,70964,71791,+
ONWC01000001.1,9a0989b1acb349dcf19d,9d7594e8a37b7faa435a,71896,72393,+
ONWC01000001.1,92d7c6e977afe5e88a8e,9d7594e8a37b7faa435a,72465,75053,-
ONWC01000001.1,1e781eb08eae7ddf0c87,9d7594e8a37b7faa435a,75167,77719,-
ONWC01000001.1,2ce4beb9c43707493413,9d7594e8a37b7faa435a,77814,80084,-
ONWC01000001.1,a11f4d7a26641fb26bc0,9d7594e8a37b7faa435a,80119,83217,-
ONWC01000001.1,b80d4cef7350c4cfe13e,9d7594e8a37b7faa435a,83275,84537,-
ONWC01000002.1,69a9f372c8bea02e220a,bc691ab27b02ca489639,146,1294,+
ONWC01000002.1,9ed7c8580b333968d4fa,bc691ab27b02ca489639,1465,1905,+
