chash,sampleid
860c2b2a268b2dfc6dda,GUT_GENOME262550
5cd0ffbc12b9175fbf23,GUT_GENOME262550
4ef60354381c80a5b146,GUT_GENOME262550
3659c48ff2a94667dd73,GUT_GENOME262550
44a3e52af55921291b7e,GUT_GENOME262550
e477edacee762f5d7e0b,GUT_GENOME262550
07dad5d8f1834491eede,GUT_GENOME262550
f5a2f9b49dfbfdc8e9f0,GUT_GENOME262550
97d53342782438fe8e7e,GUT_GENOME262550
d5c82536454b9ab47a9c,GUT_GENOME262550
56510ffe6f6fa1dec650,GUT_GENOME262550
b484966813622c96ae73,GUT_GENOME262550
ab10114043557817ab8c,GUT_GENOME262550
b250c1b534c0a649d782,GUT_GENOME262550
2d7025842c10a7bdaec8,GUT_GENOME262550
908ad6402ed4594324a8,GUT_GENOME262550
01eca7f5d7c8d44fd0b2,GUT_GENOME262550
0f08eb81e3894c665b82,GUT_GENOME262550
b2dcb6b0d7c77aa4e964,GUT_GENOME262550
04a48f9228b3b6e18902,GUT_GENOME262550
589387e4899d0a731a55,GUT_GENOME262550
886ff1796b0115e3646c,GUT_GENOME262550
ae34f3486f6da9cbec36,GUT_GENOME262550
03529dbc0f848b290de1,GUT_GENOME262550
5f8a5fa6eec623a74c4e,GUT_GENOME262550
2cdf52af68379c87d43a,GUT_GENOME262550
8986a11abc08b1d644a6,GUT_GENOME262550
12b358f2c97951448f94,GUT_GENOME262550
8745e1df7226380b7801,GUT_GENOME262550
17aa353f845abcb92673,GUT_GENOME262550
e4a574d5b5865be9d6d5,GUT_GENOME262550
cd690a1d11babe9b7b22,GUT_GENOME262550
0cd71283ec7b4752d074,GUT_GENOME262550
58f1e53d31842973728a,GUT_GENOME262550
9c2f683e0c8774804f71,GUT_GENOME262550
bc200d66674bcadf56c7,GUT_GENOME262550
dfb2645f5d1d1983ef39,GUT_GENOME262550
1702af83ded433a17898,GUT_GENOME262550
12589067254196595621,GUT_GENOME262550
4bf609bd86442ee83710,GUT_GENOME262550
5caab8cdf5cc36957922,GUT_GENOME262550
24e42c46a50c184c0aae,GUT_GENOME262550
df36d52d5dc3091a8d8e,GUT_GENOME262550
41086c47a2ed44200fb2,GUT_GENOME262550
cba518c4f934ffb39f8c,GUT_GENOME262550
d1989ec3b18ddcbf50e7,GUT_GENOME262550
2d97baad1ce6f3174509,GUT_GENOME262550
7ee1ab7657abcf905fea,GUT_GENOME262550
b5c51e98ea766fd60a36,GUT_GENOME262550
