chash,sampleid
1ac3b3e656ea90aacbda,3127621
0ef4b470329cfee2dce5,3127621
e4014b63c7c27365ab2f,3127621
f0523595874e48a9c0ea,3127621
3b5350d9ce442e511e72,3127621
6e3688a3882c6146b81e,3127621
441200625844c1c1de6e,3127621
c325541789e7d62d9925,3127621
a51df1b75071605c3760,3127621
bd36519493522886d397,3127621
c539c65ed77d535f292f,3127621
566b70a3473870d1ac32,3127621
048ea81609fe7fb3f5bc,3127621
d1bb40b9d8dd674871da,3127621
c2687be94544ab04684e,3127621
d7224d95f43c2dec6057,3127621
ef2b1c603628768bce34,3127621
d9c9920465bc15e9670f,3127621
3c82493f054d31cf1c60,3127621
efe92e2882c28b813e50,3127621
321cba2510725bd71c16,3127621
97cc0b099a60cbd5e0f8,3127621
04cca4cbdd288e4d94cd,3127621
2db88a8ec550e3e0d16b,3127621
8fe0af8b21684c9a2f80,3127621
96b7717fa01a515c8d67,3127621
b1a501b9d2bdcbf75c8d,3127621
f05ef99ffebf46a8490d,3127621
8c77483c23704f2f3ad4,3127621
