recid,phash,chash,start,end,orient
AAFWST010000001.1,ffbde1761cb7b23b36f3,38202c5aae5f5de6583d,436,3009,-
AAFWST010000001.1,207fd3df28baf051142f,38202c5aae5f5de6583d,3139,3870,-
AAFWST010000001.1,e9bbd89339ac30894e3e,38202c5aae5f5de6583d,3867,4847,-
AAFWST010000001.1,51cf0634990b2caad483,38202c5aae5f5de6583d,4979,5716,+
AAFWST010000001.1,4b68db840feb26eb701e,38202c5aae5f5de6583d,5988,6326,+
AAFWST010000001.1,0fca52dff08e6c61da68,38202c5aae5f5de6583d,6577,7737,+
AAFWST010000001.1,4d8e54ead68f216f392b,38202c5aae5f5de6583d,7698,8606,-
AAFWST010000001.1,24c0ff4ae7e9ef01740f,38202c5aae5f5de6583d,8665,9786,-
AAFWST010000001.1,ad229c9526d4bc9e3a22,38202c5aae5f5de6583d,9796,10866,-
AAFWST010000001.1,eb0d485edc037592ac2e,38202c5aae5f5de6583d,11306,11824,+
AAFWST010000001.1,7df803d9a1f12b393f64,38202c5aae5f5de6583d,11817,13037,+
AAFWST010000001.1,0c6d882e27f084030456,38202c5aae5f5de6583d,13194,13541,-
AAFWST010000001.1,e580eec07926fe1fdd6f,38202c5aae5f5de6583d,13582,14349,-
AAFWST010000001.1,88167401686352102088,38202c5aae5f5de6583d,14394,14942,-
AAFWST010000001.1,72be33a3dc7cf33c3336,38202c5aae5f5de6583d,14961,15209,-
AAFWST010000001.1,bafb52ea767a34f70ffb,38202c5aae5f5de6583d,15462,16823,-
AAFWST010000001.1,17baf075afaa23a5a2a9,38202c5aae5f5de6583d,16989,17780,+
AAFWST010000001.1,6d1cf1f31305077562af,38202c5aae5f5de6583d,17845,19086,+
AAFWST010000001.1,77d3c1a1c8bd2b2240b6,38202c5aae5f5de6583d,19207,19812,+
AAFWST010000001.1,ec9e8b1c7433703f664a,38202c5aae5f5de6583d,19847,20437,-
AAFWST010000001.1,96f4d18fa541f98992c2,38202c5aae5f5de6583d,20560,21438,+
AAFWST010000001.1,aac16ea4c526b8a6b4d2,38202c5aae5f5de6583d,21524,23185,+
AAFWST010000001.1,19ecf315e52fc437c2cb,38202c5aae5f5de6583d,23334,23672,+
AAFWST010000001.1,de0c2c30f948beaeebf8,38202c5aae5f5de6583d,23838,24128,-
AAFWST010000001.1,cb36ef7ef3bfa47d4112,38202c5aae5f5de6583d,24118,24555,-
AAFWST010000001.1,b6746db3c52e1de11724,38202c5aae5f5de6583d,24699,25226,+
AAFWST010000001.1,550cd770d1fc4e62628b,38202c5aae5f5de6583d,25846,37320,+
AAFWST010000001.1,7b2807197609d1030d63,38202c5aae5f5de6583d,37385,38794,+
AAFWST010000001.1,3df44b8e60c3bcc67087,38202c5aae5f5de6583d,38791,40971,+
AAFWST010000001.1,195936b27f0ffbb4fdf0,38202c5aae5f5de6583d,40952,42142,+
AAFWST010000001.1,2a235d82a741a72d745a,38202c5aae5f5de6583d,42799,43101,+
AAFWST010000001.1,8f0eb09f32c9bfbc9d47,38202c5aae5f5de6583d,43314,43967,+
AAFWST010000001.1,84b2c27ea72616b56b05,38202c5aae5f5de6583d,44335,44562,+
AAFWST010000001.1,704c8d795ee173b8585d,38202c5aae5f5de6583d,44593,45552,+
AAFWST010000001.1,30e4c6a9c4ace1202de9,38202c5aae5f5de6583d,45602,45979,+
AAFWST010000001.1,f2099b98131e3237942c,38202c5aae5f5de6583d,45918,46442,+
AAFWST010000001.1,c4813a0df485af994eaa,38202c5aae5f5de6583d,46697,47320,-
AAFWST010000001.1,514da842d84155dc2fd4,38202c5aae5f5de6583d,47532,47798,-
AAFWST010000001.1,1da082c8a1e9458409ff,38202c5aae5f5de6583d,47973,48443,-
AAFWST010000001.1,ece49f36553b953444ef,38202c5aae5f5de6583d,48580,50100,-
AAFWST010000001.1,a40d1cbc2633ba64ef51,38202c5aae5f5de6583d,50192,50764,+
AAFWST010000001.1,c364d3e9d33f245d6743,38202c5aae5f5de6583d,51727,52842,+
AAFWST010000001.1,b2cdaa8fad97674928e6,38202c5aae5f5de6583d,52923,56576,+
AAFWST010000001.1,24deb659ba054e3506b5,38202c5aae5f5de6583d,56686,57930,+
AAFWST010000001.1,7a0282efb37a9ee690be,38202c5aae5f5de6583d,57962,58897,+
AAFWST010000001.1,496cd469a4e97b606067,38202c5aae5f5de6583d,58939,61113,-
AAFWST010000001.1,20e29a563a880bcc91c2,38202c5aae5f5de6583d,61644,61955,-
AAFWST010000001.1,ddb769de9946fbb74a74,38202c5aae5f5de6583d,62151,63203,-
AAFWST010000001.1,057e5e5d0d7b8a3d2c91,38202c5aae5f5de6583d,63722,64651,+
AAFWST010000001.1,8aab950af386606bf6b8,38202c5aae5f5de6583d,64945,65841,+
AAFWST010000001.1,bf0ef4476e7c8e512761,38202c5aae5f5de6583d,66356,66469,+
AAFWST010000001.1,7f721feb49e192fd68c2,38202c5aae5f5de6583d,66562,67575,-
AAFWST010000001.1,b1e0108e3b4878738a81,38202c5aae5f5de6583d,67708,69123,-
AAFWST010000001.1,3461dce58c9fbd7a8b15,38202c5aae5f5de6583d,69110,69784,-
AAFWST010000001.1,3e161ac897e8ab492b8c,38202c5aae5f5de6583d,69939,70916,+
AAFWST010000001.1,ff554ad02421255a1d2c,38202c5aae5f5de6583d,70931,71362,+
AAFWST010000001.1,b08651dc1e260663afc2,38202c5aae5f5de6583d,71373,72887,+
AAFWST010000001.1,b4ecc32d71d9ebf128ac,38202c5aae5f5de6583d,72837,72971,-
AAFWST010000001.1,056716e29c1e352f7a36,38202c5aae5f5de6583d,73191,74168,+
AAFWST010000001.1,a834005e01157e16424b,38202c5aae5f5de6583d,74194,75462,+
AAFWST010000001.1,ac14fbf5826c34762c4d,38202c5aae5f5de6583d,75484,76932,+
AAFWST010000001.1,f25b0b7e8303bf8afe70,38202c5aae5f5de6583d,76947,78230,+
AAFWST010000001.1,51213c0cd0830a5c1421,38202c5aae5f5de6583d,78360,79760,+
AAFWST010000001.1,33f30a9832274702fc64,38202c5aae5f5de6583d,79802,80479,+
AAFWST010000001.1,cf6fbc6dd2011bc4cfbd,38202c5aae5f5de6583d,80501,80950,-
AAFWST010000001.1,f8f8bd3c443f89a565dd,38202c5aae5f5de6583d,81050,81208,-
AAFWST010000001.1,d62ffd2a36c2e6367189,38202c5aae5f5de6583d,81391,81690,+
AAFWST010000001.1,62caca04d6952e7bf6d5,38202c5aae5f5de6583d,81700,82227,+
AAFWST010000001.1,0cc378d2b8f76f0cd467,38202c5aae5f5de6583d,82306,82485,+
