chash,sampleid
5a52f257814823719861,GUT_GENOME074338
0dac82f0105a17b284f8,GUT_GENOME074338
19e5b2bf84b53107a53b,GUT_GENOME074338
b2fbbd9346d24e06a8ed,GUT_GENOME074338
cbbc57bb1f29a1a087b2,GUT_GENOME074338
324eb40ce78e1b3199f8,GUT_GENOME074338
9e1b81e4e0a28a27d228,GUT_GENOME074338
00dff6968a845025a4e3,GUT_GENOME074338
75edae4fe0507c6c5503,GUT_GENOME074338
a6417909e7dccc3eab0a,GUT_GENOME074338
0c26d295341584c987cc,GUT_GENOME074338
948c7df7880ce4018e4a,GUT_GENOME074338
69abb2ba5e2d84873db9,GUT_GENOME074338
509499cf7812e07b1f5e,GUT_GENOME074338
4dcb32e91b43f22bab46,GUT_GENOME074338
37a55edd33649d8a3574,GUT_GENOME074338
f60ce96c82fbaffe9e96,GUT_GENOME074338
17c90bc706316494c5d6,GUT_GENOME074338
d4d31ce0880e9c45b379,GUT_GENOME074338
37804debcda006036e46,GUT_GENOME074338
53cfb9d1eba3a11b12b6,GUT_GENOME074338
1adaba0db63d1c69f04f,GUT_GENOME074338
f740150f727066d0cf1b,GUT_GENOME074338
52d6083d229fcbc0d531,GUT_GENOME074338
e751143b539492138c22,GUT_GENOME074338
24aa8ef35dc2011d5512,GUT_GENOME074338
57128c9ec565891a1a64,GUT_GENOME074338
a3f94e861942dbc52674,GUT_GENOME074338
b383da09945326740923,GUT_GENOME074338
1040af204487df144a6f,GUT_GENOME074338
94f5eb53b42a5e1d4353,GUT_GENOME074338
7981f4a2e3fc257cc193,GUT_GENOME074338
e8d0a48888d1203d2e97,GUT_GENOME074338
be78fd2103673e961b9e,GUT_GENOME074338
f75eb65153c7a789ec21,GUT_GENOME074338
c848d9783e5cb0c0b301,GUT_GENOME074338
108ecd87e38f5b125c75,GUT_GENOME074338
aee9348db0d6d91138f1,GUT_GENOME074338
acf566d196c5c48f4a9e,GUT_GENOME074338
f0c440df5997d4351630,GUT_GENOME074338
90c10b94091210a038e4,GUT_GENOME074338
35ae94ebcdb6f38981d0,GUT_GENOME074338
d11307c66b46a1b5f804,GUT_GENOME074338
c640b85a7ca0b1580388,GUT_GENOME074338
500b584d8649281aaac6,GUT_GENOME074338
f727db9db55a68698c66,GUT_GENOME074338
fbd3a97e449d3a472a50,GUT_GENOME074338
180c1fe41fa86d43eda0,GUT_GENOME074338
392e7b5b090a14e0ea89,GUT_GENOME074338
e844022bca570a5b3af2,GUT_GENOME074338
7b3cb11c6b6a07c6721d,GUT_GENOME074338
118cf48ea334287ca083,GUT_GENOME074338
f81e6e06c5b81e747b73,GUT_GENOME074338
c603be327d61d52551ba,GUT_GENOME074338
d9a433744c5f02272758,GUT_GENOME074338
27e03e6ded83212be0c9,GUT_GENOME074338
7ba866b5839078609e52,GUT_GENOME074338
a34c60da4e72615213d6,GUT_GENOME074338
8577952b48ec3e7934c8,GUT_GENOME074338
8e047adeee460686d824,GUT_GENOME074338
f2063c97c486e96ef69a,GUT_GENOME074338
3c4a4806c1afc8b2ccc7,GUT_GENOME074338
656718a2e98622bb91b7,GUT_GENOME074338
69e6ab84adbe15a16742,GUT_GENOME074338
9e8d7d11831d865fa390,GUT_GENOME074338
961dff16068061ee07d5,GUT_GENOME074338
5cf0f34e1500f1c877cb,GUT_GENOME074338
