recid,phash,chash,start,end,orient
NZ_JAACBU010000001.1,40b860faa5ef8c2159df,6ab1fbf1f41282bc5b4b,83,535,-
NZ_JAACBU010000001.1,b10b8cdc33f413a4cbe5,6ab1fbf1f41282bc5b4b,645,4082,-
NZ_JAACBU010000001.1,ec6a5f0490a603faa56a,6ab1fbf1f41282bc5b4b,4103,6328,-
NZ_JAACBU010000001.1,7aede5e406f08bcc0675,6ab1fbf1f41282bc5b4b,6328,6987,-
NZ_JAACBU010000001.1,d380d661cc2944c702e1,6ab1fbf1f41282bc5b4b,7016,8452,+
NZ_JAACBU010000001.1,deda72bc1afe57722a5a,6ab1fbf1f41282bc5b4b,8452,9048,+
NZ_JAACBU010000001.1,6c76b1a4ece0d453ea9a,6ab1fbf1f41282bc5b4b,9372,9812,+
NZ_JAACBU010000001.1,b875281b187121f60853,6ab1fbf1f41282bc5b4b,9819,10151,+
NZ_JAACBU010000001.1,b92519d9d6e1ff2433fb,6ab1fbf1f41282bc5b4b,10159,10470,-
NZ_JAACBU010000001.1,8b48285a83adc7f2e522,6ab1fbf1f41282bc5b4b,10477,11451,-
NZ_JAACBU010000001.1,b797e28bc39aa8534417,6ab1fbf1f41282bc5b4b,11581,11946,-
NZ_JAACBU010000001.1,e07e2d9e3d2751af7de5,6ab1fbf1f41282bc5b4b,12307,12783,-
NZ_JAACBU010000001.1,7a5d29047d56600ec335,6ab1fbf1f41282bc5b4b,12990,14201,+
NZ_JAACBU010000001.1,702cb49f217ae5f0b889,6ab1fbf1f41282bc5b4b,14297,15139,-
NZ_JAACBU010000001.1,0c190954fec099361594,6ab1fbf1f41282bc5b4b,15142,16344,-
NZ_JAACBU010000001.1,e2be515b5f0c09f10b4b,6ab1fbf1f41282bc5b4b,16347,17774,-
NZ_JAACBU010000001.1,bdd681b79ba35e694af2,6ab1fbf1f41282bc5b4b,17800,18819,-
NZ_JAACBU010000001.1,0c74d60598a225eef118,6ab1fbf1f41282bc5b4b,18819,19466,-
NZ_JAACBU010000001.1,1d5c352c394b13a9e27a,6ab1fbf1f41282bc5b4b,19463,20989,-
NZ_JAACBU010000001.1,e79ae0ab0ce1525ddf12,6ab1fbf1f41282bc5b4b,21298,22773,+
NZ_JAACBU010000001.1,71a993f415b9fca38488,6ab1fbf1f41282bc5b4b,23093,23413,+
NZ_JAACBU010000001.1,359349af0395e4575814,6ab1fbf1f41282bc5b4b,23675,26260,-
NZ_JAACBU010000001.1,594c27609f12c2bb80e2,6ab1fbf1f41282bc5b4b,26375,27967,-
NZ_JAACBU010000001.1,deaaf6835738afa0dc00,6ab1fbf1f41282bc5b4b,28309,31134,+
NZ_JAACBU010000001.1,66d32ce2888efe0e55f6,6ab1fbf1f41282bc5b4b,31138,31872,+
NZ_JAACBU010000001.1,9fd818363fc4e267261a,6ab1fbf1f41282bc5b4b,32009,32482,+
NZ_JAACBU010000001.1,5b79bf79de8a123af63e,6ab1fbf1f41282bc5b4b,32522,33535,+
NZ_JAACBU010000001.1,44a073dc86e74b2c0d93,6ab1fbf1f41282bc5b4b,33571,34137,+
NZ_JAACBU010000001.1,1a8d41f81a301976d773,6ab1fbf1f41282bc5b4b,34166,34876,-
NZ_JAACBU010000001.1,0c410f41fbb0a494ca5c,6ab1fbf1f41282bc5b4b,34924,35889,-
NZ_JAACBU010000001.1,19cb9e2ac42f47c99ae7,6ab1fbf1f41282bc5b4b,35934,36917,-
NZ_JAACBU010000001.1,8601783af7a99112ba9e,6ab1fbf1f41282bc5b4b,36917,37009,-
NZ_JAACBU010000001.1,242b99a2f03a1ba56d50,6ab1fbf1f41282bc5b4b,37301,38893,-
NZ_JAACBU010000001.1,86bd791ec6ccbb1d3513,6ab1fbf1f41282bc5b4b,38911,39726,-
NZ_JAACBU010000001.1,fed6fd2df9d95b46133b,6ab1fbf1f41282bc5b4b,39845,41341,+
NZ_JAACBU010000001.1,12cbe7e07b336b2fcd73,6ab1fbf1f41282bc5b4b,41378,42325,+
NZ_JAACBU010000002.1,0205626bf02a39f334bd,4f5deafaa055fa4062ce,358,492,+
NZ_JAACBU010000002.1,a7605e4e928f10bccb5d,4f5deafaa055fa4062ce,750,1802,+
NZ_JAACBU010000002.1,cd3a6393ae8409b54ccd,4f5deafaa055fa4062ce,1803,2195,+
NZ_JAACBU010000002.1,70bac18217cb92d02200,4f5deafaa055fa4062ce,2205,2465,-
NZ_JAACBU010000002.1,cea2699bc8e0ce8f73f7,4f5deafaa055fa4062ce,2476,3660,+
NZ_JAACBU010000002.1,bdcba71f4b1916dde005,4f5deafaa055fa4062ce,3657,4136,+
NZ_JAACBU010000002.1,150ac17f69d44298fd32,4f5deafaa055fa4062ce,4126,4587,+
NZ_JAACBU010000002.1,c4bb90db68409858856a,4f5deafaa055fa4062ce,4584,5591,+
NZ_JAACBU010000002.1,b11047d8e7fc7ca50845,4f5deafaa055fa4062ce,5614,5826,-
NZ_JAACBU010000002.1,590bcc49a62669a4a56a,4f5deafaa055fa4062ce,5989,6168,+
NZ_JAACBU010000002.1,ed831119e9783c6531fe,4f5deafaa055fa4062ce,6281,7480,+
NZ_JAACBU010000002.1,1a562b2add85c25ee66f,4f5deafaa055fa4062ce,7567,7782,-
NZ_JAACBU010000002.1,2ad9351354d0d2eb01eb,4f5deafaa055fa4062ce,7751,8335,-
NZ_JAACBU010000002.1,15e732515031ac77d7c5,4f5deafaa055fa4062ce,8548,8763,-
NZ_JAACBU010000002.1,2bc7d7969fdada7a73a6,4f5deafaa055fa4062ce,9478,10434,+
NZ_JAACBU010000002.1,a440a2bf0b88c0b2498e,4f5deafaa055fa4062ce,10462,11715,-
NZ_JAACBU010000002.1,7c40db857aa42040030b,4f5deafaa055fa4062ce,11890,12780,+
NZ_JAACBU010000002.1,7aec8ca25fbe01fa3bf6,4f5deafaa055fa4062ce,12836,13636,+
NZ_JAACBU010000002.1,c7daf78f912b9143d87f,4f5deafaa055fa4062ce,13640,14041,-
NZ_JAACBU010000002.1,7ab49ed6fadb6efe8ab8,4f5deafaa055fa4062ce,14378,15295,+
NZ_JAACBU010000002.1,3b799dded1e3f7f9048b,4f5deafaa055fa4062ce,15308,15748,-
NZ_JAACBU010000002.1,5f43cf266963230cc64c,4f5deafaa055fa4062ce,15760,16656,-
NZ_JAACBU010000002.1,a3cc803bd0db692efcc1,4f5deafaa055fa4062ce,16774,17106,+
NZ_JAACBU010000002.1,8e518cbb588bfe4acceb,4f5deafaa055fa4062ce,17233,18648,+
NZ_JAACBU010000002.1,b40e7f60b9410a1a45f0,4f5deafaa055fa4062ce,18691,19449,+
NZ_JAACBU010000002.1,37d3b45f3cdabb980f80,4f5deafaa055fa4062ce,19623,21563,+
NZ_JAACBU010000002.1,ff2882a76773f720dda6,4f5deafaa055fa4062ce,21638,25081,+
NZ_JAACBU010000002.1,37e75164636801676f54,4f5deafaa055fa4062ce,25121,25999,-
NZ_JAACBU010000002.1,4df76c4af88fd94d175a,4f5deafaa055fa4062ce,26055,27989,-
NZ_JAACBU010000002.1,d00c407753988c475028,4f5deafaa055fa4062ce,28032,28613,+
NZ_JAACBU010000002.1,fdd62f228b309c78247c,4f5deafaa055fa4062ce,28614,29465,+
NZ_JAACBU010000002.1,b729053d434e139f7a1c,4f5deafaa055fa4062ce,29601,30368,-
NZ_JAACBU010000002.1,9a5c89d2cd603b7a1e43,4f5deafaa055fa4062ce,30581,30796,-
NZ_JAACBU010000002.1,977b46a9869b410857ff,4f5deafaa055fa4062ce,31161,31433,+
NZ_JAACBU010000002.1,713540fcc2d2ba1ad634,4f5deafaa055fa4062ce,31961,32488,-
NZ_JAACBU010000002.1,4eecd27beecd2a22677e,4f5deafaa055fa4062ce,32633,32827,-
NZ_JAACBU010000002.1,fcbdc02e7e74b5fb0e1b,4f5deafaa055fa4062ce,33273,34604,+
NZ_JAACBU010000002.1,1a66418b52d7c7f4b859,4f5deafaa055fa4062ce,34623,35504,-
NZ_JAACBU010000002.1,98bd10b434ab486b8039,4f5deafaa055fa4062ce,35567,36394,-
NZ_JAACBU010000002.1,06221e131b647a653acc,4f5deafaa055fa4062ce,36395,36679,-
NZ_JAACBU010000002.1,376a93e15550dcc0772c,4f5deafaa055fa4062ce,36771,37283,-
NZ_JAACBU010000002.1,6cdcd00310a20c45250d,4f5deafaa055fa4062ce,37249,37566,-
NZ_JAACBU010000002.1,e5a0b28453135fb046eb,4f5deafaa055fa4062ce,37559,37798,-
NZ_JAACBU010000002.1,86052b333b0616759854,4f5deafaa055fa4062ce,37898,38359,-
NZ_JAACBU010000002.1,13a1f60d1b507c6960b3,4f5deafaa055fa4062ce,38653,38895,+
NZ_JAACBU010000002.1,de31b760358d6c34eaf8,4f5deafaa055fa4062ce,38888,39127,+
NZ_JAACBU010000002.1,c449f3af2e31213a5d26,4f5deafaa055fa4062ce,39135,39335,+
NZ_JAACBU010000002.1,a8deebdc50f71c9dfb82,4f5deafaa055fa4062ce,39345,39854,+
NZ_JAACBU010000002.1,9876423be4bd6553dba9,4f5deafaa055fa4062ce,39917,40186,-
NZ_JAACBU010000002.1,fcc7308be5a38faf97aa,4f5deafaa055fa4062ce,40257,40601,-
NZ_JAACBU010000002.1,e17946bfcba7a9a67674,4f5deafaa055fa4062ce,40948,41436,-
NZ_JAACBU010000002.1,36e034ccf2dc099c6898,4f5deafaa055fa4062ce,42017,42232,-
NZ_JAACBU010000002.1,dc7dbb78989a162f4114,4f5deafaa055fa4062ce,43121,45013,-
NZ_JAACBU010000002.1,9456c5b66bb69c57fa99,4f5deafaa055fa4062ce,45010,45369,-
NZ_JAACBU010000002.1,b396b2f123fc282cd2e6,4f5deafaa055fa4062ce,45452,45766,-
NZ_JAACBU010000002.1,79e32fd8cae27a0dff08,4f5deafaa055fa4062ce,45924,46547,+
NZ_JAACBU010000002.1,3f0fd4bce143be75f6ee,4f5deafaa055fa4062ce,46925,47161,-
NZ_JAACBU010000002.1,c9aecaa6ca6973b8f640,4f5deafaa055fa4062ce,47342,49117,-
NZ_JAACBU010000002.1,5d61f650e2421bd4c000,4f5deafaa055fa4062ce,49465,51657,+
NZ_JAACBU010000002.1,835b0abe648aa0ce04fd,4f5deafaa055fa4062ce,51703,53280,+
NZ_JAACBU010000002.1,5d8b201af69bfb1ba58a,4f5deafaa055fa4062ce,53351,54070,-
NZ_JAACBU010000002.1,f3a7e36c4a669525ec56,4f5deafaa055fa4062ce,54107,54646,-
NZ_JAACBU010000002.1,17de8e8c380ee9d4858c,4f5deafaa055fa4062ce,54685,55374,-
NZ_JAACBU010000002.1,a4564e160dafa65e0d03,4f5deafaa055fa4062ce,56474,57151,-
NZ_JAACBU010000002.1,4e8515005b5f4555fced,4f5deafaa055fa4062ce,57270,57587,-
NZ_JAACBU010000002.1,ba4b01cad584450c8d56,4f5deafaa055fa4062ce,57876,58247,-
NZ_JAACBU010000002.1,2662d659fe4d1bc38c40,4f5deafaa055fa4062ce,58261,58569,-
NZ_JAACBU010000002.1,6d80aae8fc32fe092916,4f5deafaa055fa4062ce,58688,59488,+
NZ_JAACBU010000003.1,5fa40559e417bf90e858,826395f257127a30b896,273,626,+
NZ_JAACBU010000003.1,a1227c7b4b4a67b7013a,826395f257127a30b896,968,1264,-
NZ_JAACBU010000003.1,74dc17ce7e223730ce85,826395f257127a30b896,1374,2081,-
NZ_JAACBU010000003.1,c75164a5bab8ce9ec87f,826395f257127a30b896,3084,4049,-
NZ_JAACBU010000003.1,e289fa251fe575d2bc50,826395f257127a30b896,4060,4551,-
NZ_JAACBU010000003.1,df3a8991d06531959f46,826395f257127a30b896,4653,5795,+
NZ_JAACBU010000003.1,cb07eb7d1e16b323b259,826395f257127a30b896,5796,6512,+
NZ_JAACBU010000003.1,fe6653991a0d2f864011,826395f257127a30b896,6509,7657,+
NZ_JAACBU010000003.1,688ce3add81ed9e83ddb,826395f257127a30b896,8133,9407,-
NZ_JAACBU010000003.1,d7b6227c74e63540f193,826395f257127a30b896,9622,9852,+
NZ_JAACBU010000003.1,927b037bb6269dc2d9fe,826395f257127a30b896,9912,11660,-
NZ_JAACBU010000003.1,d6a8f99ce9f5a47492cb,826395f257127a30b896,11835,12875,-
NZ_JAACBU010000003.1,5e1371bdd61ae63f1520,826395f257127a30b896,13072,14409,+
NZ_JAACBU010000003.1,807e7772fdb8d1eabe90,826395f257127a30b896,14417,17476,+
NZ_JAACBU010000003.1,5901b055889c76d53a47,826395f257127a30b896,17574,17945,+
NZ_JAACBU010000003.1,dec7818151707b74c100,826395f257127a30b896,17908,18405,+
NZ_JAACBU010000003.1,105c937b46f4a027a76c,826395f257127a30b896,18546,18668,-
NZ_JAACBU010000003.1,cbd5110edb48080743c5,826395f257127a30b896,18865,19638,+
NZ_JAACBU010000003.1,9a2b4154248cc674b138,826395f257127a30b896,19645,20583,-
NZ_JAACBU010000003.1,0f9d88f281a70fe98c74,826395f257127a30b896,20622,22064,+
NZ_JAACBU010000003.1,d7812ec0f888adefa0a0,826395f257127a30b896,22072,22218,+
NZ_JAACBU010000003.1,aa064ab170f08ff6ff62,826395f257127a30b896,22208,23035,+
NZ_JAACBU010000003.1,3d72d0764a34cbc4b394,826395f257127a30b896,23195,23611,+
NZ_JAACBU010000003.1,de5fb8e5d88c4c5097b4,826395f257127a30b896,23608,23982,-
NZ_JAACBU010000003.1,8158e687b17882e8d7bf,826395f257127a30b896,24318,25751,-
NZ_JAACBU010000003.1,c41cef3d04b8ef3070b6,826395f257127a30b896,25870,26343,+
NZ_JAACBU010000003.1,9496c3b997808b8f178a,826395f257127a30b896,26482,27267,-
NZ_JAACBU010000003.1,d7a50cc85e3a30ad5089,826395f257127a30b896,27351,28415,-
NZ_JAACBU010000003.1,cc8ada0e0e38ba2ec5d4,826395f257127a30b896,28541,29344,-
NZ_JAACBU010000003.1,afc0adb93f55cf2d67ab,826395f257127a30b896,29449,29841,-
NZ_JAACBU010000003.1,45b5e1130b00cb7e1624,826395f257127a30b896,29887,30999,-
NZ_JAACBU010000003.1,d0a689caa80f27e69070,826395f257127a30b896,31002,33845,-
NZ_JAACBU010000003.1,0e9ca52bac3c36d02abb,826395f257127a30b896,34141,35874,-
NZ_JAACBU010000003.1,b0b7fdc847fb06c35e2f,826395f257127a30b896,36000,36431,+
NZ_JAACBU010000003.1,0bc246d7833bdadb8616,826395f257127a30b896,36402,36938,-
NZ_JAACBU010000003.1,0ef23b59802eacfded81,826395f257127a30b896,36977,38473,-
NZ_JAACBU010000003.1,ffadfc501ea61fd7764a,826395f257127a30b896,38573,39673,+
NZ_JAACBU010000003.1,ebe75e7048dbc4b4b5e9,826395f257127a30b896,39729,40505,-
NZ_JAACBU010000003.1,2ab5445590896780ab78,826395f257127a30b896,40518,41249,-
NZ_JAACBU010000003.1,5cf13a81212adf627019,826395f257127a30b896,41342,41686,+
NZ_JAACBU010000003.1,6dc28c7903192ccc4ef0,826395f257127a30b896,41777,43699,-
NZ_JAACBU010000003.1,a04af25ced5eb2cd22f9,826395f257127a30b896,44088,45161,+
NZ_JAACBU010000003.1,4baad905b55404f40ab3,826395f257127a30b896,45181,45612,+
NZ_JAACBU010000003.1,c6ecc04c760000d8d703,826395f257127a30b896,46113,46760,+
NZ_JAACBU010000003.1,68071052fc470a1370e5,826395f257127a30b896,46820,47704,+
NZ_JAACBU010000003.1,f457250c4d8312590ecc,826395f257127a30b896,47701,48921,+
NZ_JAACBU010000003.1,f3c4b5f80c602d735b02,826395f257127a30b896,48921,50543,+
NZ_JAACBU010000003.1,67fd993709e1070e3167,826395f257127a30b896,51028,52800,-
NZ_JAACBU010000003.1,3ec6b087329be377801d,826395f257127a30b896,52793,54541,-
NZ_JAACBU010000003.1,58a87cab22e5b17d500a,826395f257127a30b896,54549,55217,-
NZ_JAACBU010000003.1,0b3d0d457f859fc501ef,826395f257127a30b896,55280,56017,-
NZ_JAACBU010000003.1,0d9f21d0296967ea9c40,826395f257127a30b896,56014,56214,-
NZ_JAACBU010000003.1,77b8599f71a4c5c7b734,826395f257127a30b896,56248,56739,-
NZ_JAACBU010000003.1,9bb463e3fafa54a79fee,826395f257127a30b896,56736,57377,-
NZ_JAACBU010000005.1,6190e8994821145f9e89,bdbe6516357a142d92f3,308,1702,+
NZ_JAACBU010000005.1,969c85fd8fd21c11f178,bdbe6516357a142d92f3,1699,2208,-
NZ_JAACBU010000005.1,9031dc2a167b1e507024,bdbe6516357a142d92f3,2205,2372,-
NZ_JAACBU010000005.1,0b8ccb2800c1a7055977,bdbe6516357a142d92f3,2383,2667,-
NZ_JAACBU010000005.1,8dde111b6eb79f496725,bdbe6516357a142d92f3,2744,3685,-
NZ_JAACBU010000005.1,0dff1023d95404895633,bdbe6516357a142d92f3,4111,4281,-
NZ_JAACBU010000005.1,7741cf9eec517f112f71,bdbe6516357a142d92f3,4426,4773,+
NZ_JAACBU010000005.1,9ddb20a5bcba176087f7,bdbe6516357a142d92f3,4830,5249,+
NZ_JAACBU010000005.1,e585ff0c256e2866c0a5,bdbe6516357a142d92f3,5246,5680,+
NZ_JAACBU010000005.1,8536cd0bfbf9bf505b8c,bdbe6516357a142d92f3,5666,6175,-
NZ_JAACBU010000005.1,efb48a170c14f205dce8,bdbe6516357a142d92f3,6531,8483,+
NZ_JAACBU010000005.1,31556dfb74a4bcd48184,bdbe6516357a142d92f3,8628,9389,+
NZ_JAACBU010000005.1,37d500042a5af9c1f4d1,bdbe6516357a142d92f3,9389,10978,+
NZ_JAACBU010000005.1,9aeb97a648cb5c715542,bdbe6516357a142d92f3,11012,12799,+
NZ_JAACBU010000005.1,d12d1c59e25c1563066a,bdbe6516357a142d92f3,12830,13963,-
NZ_JAACBU010000005.1,c2580a23bf88a1277d53,bdbe6516357a142d92f3,14108,14725,+
NZ_JAACBU010000005.1,11088a0d58c1c4eace6f,bdbe6516357a142d92f3,15054,16373,-
NZ_JAACBU010000005.1,96cf3978849cd6d99473,bdbe6516357a142d92f3,16402,16953,-
NZ_JAACBU010000005.1,634a523085595b4dfbe1,bdbe6516357a142d92f3,17222,17461,+
NZ_JAACBU010000005.1,360ce145c94fc0a3e984,bdbe6516357a142d92f3,17462,17818,+
NZ_JAACBU010000005.1,9066ddedff921ebde8c3,bdbe6516357a142d92f3,17996,18784,+
NZ_JAACBU010000005.1,06cad3c0e5301e3dbf55,bdbe6516357a142d92f3,18769,18960,+
NZ_JAACBU010000005.1,6af0b5352f3adf2a70d2,bdbe6516357a142d92f3,19059,19253,+
NZ_JAACBU010000005.1,3df50c25b3f7fb83b32d,bdbe6516357a142d92f3,19296,19658,-
NZ_JAACBU010000005.1,60f2131a3e5358d5b7af,bdbe6516357a142d92f3,19655,20110,-
NZ_JAACBU010000005.1,1a15b14ea373817b0ff5,bdbe6516357a142d92f3,20124,20534,-
NZ_JAACBU010000005.1,17962a07165a209b202e,bdbe6516357a142d92f3,20534,21373,-
NZ_JAACBU010000005.1,4f66876feb50c6d35eb3,bdbe6516357a142d92f3,21557,21664,+
NZ_JAACBU010000005.1,be568f1b88d287790b49,bdbe6516357a142d92f3,21746,21904,+
NZ_JAACBU010000005.1,8412e204df0b9d01a364,bdbe6516357a142d92f3,21894,22121,+
NZ_JAACBU010000005.1,942471b84b92baf3ae62,bdbe6516357a142d92f3,22118,22726,-
NZ_JAACBU010000005.1,4c68b8255b20d6dc1c9e,bdbe6516357a142d92f3,22742,24232,-
NZ_JAACBU010000005.1,692b8c812233cf87d481,bdbe6516357a142d92f3,24242,25498,-
NZ_JAACBU010000005.1,ed04f2836e20bdad2544,bdbe6516357a142d92f3,25499,26470,-
NZ_JAACBU010000005.1,169edfd7f9c9235218da,bdbe6516357a142d92f3,26553,27287,-
NZ_JAACBU010000005.1,9ee63d8a122b07b8a123,bdbe6516357a142d92f3,27291,33680,-
NZ_JAACBU010000005.1,b1c6f6a6d3042e93bbc2,bdbe6516357a142d92f3,33704,34402,-
NZ_JAACBU010000005.1,8eac55f20d2d8d61b5b3,bdbe6516357a142d92f3,34402,34761,-
NZ_JAACBU010000005.1,eff8a6691d844828d687,bdbe6516357a142d92f3,34901,35740,-
NZ_JAACBU010000005.1,2d2c54bc2f7971ea5946,bdbe6516357a142d92f3,35817,36242,-
NZ_JAACBU010000005.1,2d3427c268b8b190c562,bdbe6516357a142d92f3,36232,36531,-
NZ_JAACBU010000005.1,32c77c5dafe90551adda,bdbe6516357a142d92f3,36521,36889,-
NZ_JAACBU010000005.1,5115303e1c0d70a14be3,bdbe6516357a142d92f3,36889,37311,-
NZ_JAACBU010000005.1,4473e7fc91949f3ef42c,bdbe6516357a142d92f3,37329,37655,-
NZ_JAACBU010000005.1,3804fb08bd78834510a6,bdbe6516357a142d92f3,37655,38602,-
NZ_JAACBU010000005.1,7f41ef30f4a1b6595e51,bdbe6516357a142d92f3,38635,39066,-
NZ_JAACBU010000005.1,b00e8b276f01a23793c1,bdbe6516357a142d92f3,39080,40522,-
NZ_JAACBU010000005.1,a5d03c6afdd06ce1a152,bdbe6516357a142d92f3,40525,41862,-
NZ_JAACBU010000005.1,ecaa6f6dee2180d31bbf,bdbe6516357a142d92f3,41876,43429,-
NZ_JAACBU010000005.1,782c3a22c49a752495e1,bdbe6516357a142d92f3,43443,43772,-
NZ_JAACBU010000005.1,92f3d6e0096288db4144,bdbe6516357a142d92f3,43849,44652,-
NZ_JAACBU010000005.1,be0510a29a29cf46b2ae,bdbe6516357a142d92f3,45001,45729,-
NZ_JAACBU010000005.1,914ada74bfe83adb72a4,bdbe6516357a142d92f3,45926,46642,-
NZ_JAACBU010000005.1,c7dc2229a368942db2ca,bdbe6516357a142d92f3,46642,47520,-
NZ_JAACBU010000005.1,20afa64b6ab4e4100a5a,bdbe6516357a142d92f3,47558,48175,-
NZ_JAACBU010000005.1,25071472a1ac54b63be2,bdbe6516357a142d92f3,48202,48555,-
NZ_JAACBU010000005.1,d26ca23cca75cf299fd4,bdbe6516357a142d92f3,48552,48794,-
NZ_JAACBU010000005.1,57e880b455e1a6532501,bdbe6516357a142d92f3,48828,49109,-
NZ_JAACBU010000005.1,8e4d91b75fead33c4f86,bdbe6516357a142d92f3,49109,49456,-
NZ_JAACBU010000005.1,e7fa68720a5706788fd4,bdbe6516357a142d92f3,49583,49981,-
NZ_JAACBU010000005.1,2c0fadae12bbf8024627,bdbe6516357a142d92f3,49978,50907,-
NZ_JAACBU010000005.1,9c820cd63b160fca3159,bdbe6516357a142d92f3,50904,51038,-
NZ_JAACBU010000005.1,3eb127b0c9c5ff522513,bdbe6516357a142d92f3,51035,51154,-
NZ_JAACBU010000005.1,1161dbcbbda69c408de0,bdbe6516357a142d92f3,51219,51425,-
NZ_JAACBU010000005.1,2ce78df9850c30ff59eb,bdbe6516357a142d92f3,51425,51907,-
NZ_JAACBU010000005.1,30f7727e7ac9c4a0949c,bdbe6516357a142d92f3,51907,52227,-
NZ_JAACBU010000005.1,86c290c86ec1c1c49f34,bdbe6516357a142d92f3,52227,53096,-
NZ_JAACBU010000005.1,85f4fea4e8146169f569,bdbe6516357a142d92f3,53096,54022,-
NZ_JAACBU010000005.1,ada908ea819ec3d7f003,bdbe6516357a142d92f3,54019,54204,-
NZ_JAACBU010000005.1,662addbd314d9aa016ad,bdbe6516357a142d92f3,54197,54451,-
NZ_JAACBU010000005.1,f64f57b6477a48f7d832,bdbe6516357a142d92f3,54448,54645,-
NZ_JAACBU010000005.1,bf787c3536b2c28e5c7f,bdbe6516357a142d92f3,54725,55117,-
