chash,sampleid
0284e7422a632474ba74,8735591
fbfa163fdcd95b5f7ebf,8735591
f72182c9da0ce70ffe95,8735591
468e145cec0c237e66d2,8735591
59884b22f048847d1e33,8735591
ac2fa93e2a4b3728e367,8735591
dd2fdbacbb053ad0f9d5,8735591
abb36c08e660ccb827d2,8735591
a2d5234eb001f8ec6f16,8735591
f9156b47da1fcb596fb6,8735591
f5e5cc3ca451a68865a8,8735591
b357603865aafdfc2682,8735591
feac268d5752b788c040,8735591
fea844b2c878c6b7dfe4,8735591
581bfefe3de38c8ebcd6,8735591
b6f1f463d0ca3680ab7f,8735591
1621fbbffa61c00c309d,8735591
ef00a8581b6e9f9dee0e,8735591
afd5af332ada5f225eb2,8735591
58e887b0f90373b89849,8735591
5355cbed466ea3cfaaa6,8735591
7b27e889bdf39804cf44,8735591
522162296d39dc016557,8735591
1d49f93c40dee45a357d,8735591
660e53c1b98abc229cac,8735591
6dddce9f25c3454e250d,8735591
15a09245d9407014964c,8735591
f970f55191f15fd774dd,8735591
ec60622716291ebe55f1,8735591
60256c3208034ae655f3,8735591
70b63250c0eff3522144,8735591
a7f2ec83d3607a14bfef,8735591
1b29bc4914c4644b6d58,8735591
a782299f79c4d90430a8,8735591
81e9edc63d765ea3c00f,8735591
665c8f9de135360fda4a,8735591
01a59fe1a4d0c7f65da4,8735591
2b019a04bed0a6709b73,8735591
965a3bc061a6d461a704,8735591
31b5c4d131335a695d1d,8735591
bac3e6978c7d005adfd7,8735591
76d0e9af204b9257688a,8735591
b9c0091ee0e2c9bdb637,8735591
02bd782054c8fc524f91,8735591
0dd4a75f7ab8821bd896,8735591
68ae73bf8004ef441ee5,8735591
64c8b1e0e74f5ce362b6,8735591
112706ca264da0cdb170,8735591
76744c4d67f68f501752,8735591
466f7fe7e8de12c88367,8735591
df45324ff54cc45f3959,8735591
69730e83919bbc90772a,8735591
f4359808831c7dfc963c,8735591
67f8e2ff33c51d38bcea,8735591
fe9eb45d790a125713a3,8735591
5a0567716d07c64c103f,8735591
636f2a59f25ac26aeb3d,8735591
cdb9e55e5a3b04061ac5,8735591
e58ab1906aec453ec605,8735591
c01cdb8da0a083300d58,8735591
43a030a3372ce824761d,8735591
5d1576741c0a779aacf1,8735591
d96ae885c015e8bb0c3a,8735591
fda57373978e77c1b681,8735591
3eba69033ac2c09ec94b,8735591
242b2785b6cd0d3b16ab,8735591
711790cf59c897bcfb4a,8735591
8da660f79c3014317b7f,8735591
dbdfcee2c972bf70354d,8735591
468f261c7e2b565b51b5,8735591
7e14aae84ba0ad311f4a,8735591
163e687f07debfcfa503,8735591
4519a25882e32300c7e5,8735591
1054733aa139f17cbd1b,8735591
644ac4214261557c0c67,8735591
491e05c094d08cc22ac4,8735591
4474accd2dace6157467,8735591
