recid,phash,chash,start,end,orient
DACJSQ010000001.1,15565c9e9d3b671a143f,a093bfeac887fd47e4c1,847,1536,+
DACJSQ010000001.1,ef3d4d54f534800bf9fa,a093bfeac887fd47e4c1,1523,2731,+
DACJSQ010000001.1,d064515e28641bae6969,a093bfeac887fd47e4c1,3025,4296,+
DACJSQ010000001.1,62ec573c02554d98e769,a093bfeac887fd47e4c1,4845,6329,-
DACJSQ010000001.1,07d6cb83b66c73b43cd3,a093bfeac887fd47e4c1,6834,7529,-
DACJSQ010000001.1,12d6aa9fe59dedb4bb06,a093bfeac887fd47e4c1,7619,8719,-
DACJSQ010000001.1,bf1cd7da8ea955a05451,a093bfeac887fd47e4c1,8728,8919,-
DACJSQ010000001.1,6ab34d0b1b7f20a84ad3,a093bfeac887fd47e4c1,8940,9830,-
DACJSQ010000001.1,380f3b307c53c338eca9,a093bfeac887fd47e4c1,9817,10584,-
DACJSQ010000001.1,1d20818b84e84be8a7ef,a093bfeac887fd47e4c1,10596,11309,-
DACJSQ010000001.1,11b3f4f45730442a4635,a093bfeac887fd47e4c1,11541,13442,-
DACJSQ010000001.1,d00e96aeabe4dc68a3bf,a093bfeac887fd47e4c1,13459,14856,-
DACJSQ010000001.1,6eb44862659e4d375b43,a093bfeac887fd47e4c1,15200,15538,+
DACJSQ010000001.1,02b422215e2edc3a8674,a093bfeac887fd47e4c1,15706,16464,-
DACJSQ010000001.1,f3afad1bd8d1472d4781,a093bfeac887fd47e4c1,16482,17300,-
DACJSQ010000001.1,74eb4b1312151081a31f,a093bfeac887fd47e4c1,17297,17653,-
DACJSQ010000001.1,624e20a764f745ff0f9a,a093bfeac887fd47e4c1,17771,17905,-
DACJSQ010000001.1,61caecc712664a7fbe38,a093bfeac887fd47e4c1,18428,19762,+
DACJSQ010000001.1,4f3c69801df6b783aa74,a093bfeac887fd47e4c1,19960,21090,+
DACJSQ010000001.1,55d31135da52a7510bef,a093bfeac887fd47e4c1,21253,21561,+
DACJSQ010000001.1,33daf2e96828a2931973,a093bfeac887fd47e4c1,21548,22672,+
DACJSQ010000001.1,356e5db2f6afc0d533ac,a093bfeac887fd47e4c1,22669,24615,+
DACJSQ010000001.1,b6c94990cde224c5e789,a093bfeac887fd47e4c1,24635,27106,+
DACJSQ010000001.1,720e7fddbbb04f1d59e0,a093bfeac887fd47e4c1,27342,27641,+
DACJSQ010000001.1,c32bbb55b62db6906e30,a093bfeac887fd47e4c1,27691,28203,+
DACJSQ010000001.1,0d65eee40499696f7815,a093bfeac887fd47e4c1,28229,28465,+
DACJSQ010000001.1,13677421f2787356c9f8,a093bfeac887fd47e4c1,28483,28587,+
DACJSQ010000001.1,2f5f2c03ad2d2f250d8f,a093bfeac887fd47e4c1,28608,30581,+
DACJSQ010000001.1,0ab8d1824c27d4c55ce5,a093bfeac887fd47e4c1,30587,31039,+
DACJSQ010000001.1,79be511af0e3e7d60e80,a093bfeac887fd47e4c1,31313,32680,+
DACJSQ010000001.1,ed871e660175bed138c5,a093bfeac887fd47e4c1,33460,34752,+
