chash,sampleid
833a980780bd40094de3,GUT_GENOME263752
acb5dedb5a29bdddf38b,GUT_GENOME263752
31bfeb39ec7404fad68a,GUT_GENOME263752
1fb807a7f52a2d8798b1,GUT_GENOME263752
f6889f1ee404cd4156bb,GUT_GENOME263752
9658bdcd5466fe8c9b16,GUT_GENOME263752
0fab2f39263efb328a34,GUT_GENOME263752
612f97384fbd8a9a5b2f,GUT_GENOME263752
cd7e78107538906b5360,GUT_GENOME263752
28b1a84dbe28e3c824ca,GUT_GENOME263752
a22f38514c0892a21c6c,GUT_GENOME263752
11759953973b12fd0791,GUT_GENOME263752
483fb2aa8e8a30c2b62e,GUT_GENOME263752
64157a16aff802c3b95e,GUT_GENOME263752
2c79ad291d1579652912,GUT_GENOME263752
7829df465b3a4f848c01,GUT_GENOME263752
b4b2e80ba120cfe785a2,GUT_GENOME263752
0812280e8cdc95884adc,GUT_GENOME263752
32e30358b3da1d7c2756,GUT_GENOME263752
4620bcd4e7cf83b81931,GUT_GENOME263752
a604b10b68de64734d33,GUT_GENOME263752
e814407cec252c770590,GUT_GENOME263752
4af412359520488bb197,GUT_GENOME263752
354b7b0bcd026d52f614,GUT_GENOME263752
413efed49ae5f9d774f6,GUT_GENOME263752
f4783bac8e9ba397a07d,GUT_GENOME263752
d4c6535442669ed80649,GUT_GENOME263752
058a3a988e4f59f2c950,GUT_GENOME263752
fb5e26a7a9deb20ebf26,GUT_GENOME263752
af271fdf29b83844e122,GUT_GENOME263752
bbb635b95f720de61ce4,GUT_GENOME263752
402fec56d77eee2ce596,GUT_GENOME263752
0f172f0ff075af8fe652,GUT_GENOME263752
10900a6bea77663f9f09,GUT_GENOME263752
c4716b162a314aebb3e5,GUT_GENOME263752
2263719db6c96c0ca53c,GUT_GENOME263752
2caad185dbdc329ca564,GUT_GENOME263752
efc1047a2ccabe751db5,GUT_GENOME263752
ba595d863fbfae283704,GUT_GENOME263752
35ea7e64baf103350a89,GUT_GENOME263752
99c0cf00bb3f36b499da,GUT_GENOME263752
0290f4d14ec30f88cb26,GUT_GENOME263752
545be35664b1698b42f1,GUT_GENOME263752
5b52764eeaa9f01afc01,GUT_GENOME263752
66f4aef38c91e9e57879,GUT_GENOME263752
73ab256f767071de5918,GUT_GENOME263752
9ffcc208986e241e7187,GUT_GENOME263752
e2e9a7dfcf07b7f92bda,GUT_GENOME263752
c18214c4241f40d97482,GUT_GENOME263752
cf8a757bb716544fd137,GUT_GENOME263752
be1072a653118e381477,GUT_GENOME263752
9c20e8a6f7b09cf87b70,GUT_GENOME263752
26468faf1c8dde644396,GUT_GENOME263752
5f1a37503d9904292830,GUT_GENOME263752
949ecf7214419e9e9c57,GUT_GENOME263752
d00b8f8487d23e075e04,GUT_GENOME263752
0903a7c2bb40dd607c30,GUT_GENOME263752
00817ef04417c837b729,GUT_GENOME263752
8822008226f8946f87e8,GUT_GENOME263752
b70516b6f26cee6ad9ef,GUT_GENOME263752
a72ba7c00ce3385d1d31,GUT_GENOME263752
af45480a02cabf63c66b,GUT_GENOME263752
cf858d0f6a3b81dcd1ed,GUT_GENOME263752
1931d1668ea55ece9337,GUT_GENOME263752
eacdcd8cbfc313b76228,GUT_GENOME263752
3103d69b5cd1f1657a7b,GUT_GENOME263752
734da33733efda3c687a,GUT_GENOME263752
597c70ea894eb3466338,GUT_GENOME263752
d75430f866069355ab30,GUT_GENOME263752
88c58ce4b149cd097ee3,GUT_GENOME263752
150abe4fb8048b36ce7c,GUT_GENOME263752
da24a10e09bbf58ad313,GUT_GENOME263752
