chash,sampleid
d5173c9ce51247cb26b7,GUT_GENOME005275
75381fa28d982186be61,GUT_GENOME005275
bb149b64abfcd32efec6,GUT_GENOME005275
a865eb45474590964d5e,GUT_GENOME005275
1c9ca5fe548f6669b009,GUT_GENOME005275
f5e94db5b1c8a435ba09,GUT_GENOME005275
15a280bdfc22ca3a133a,GUT_GENOME005275
e70a924a42d3a763727c,GUT_GENOME005275
d955bbfae0de9c179555,GUT_GENOME005275
1125666b74c4dd4b319c,GUT_GENOME005275
7dfe279a3f6fe12be0ab,GUT_GENOME005275
d233d51c389aeddc44f3,GUT_GENOME005275
1bcb6defca1eec723157,GUT_GENOME005275
b486fb56b105e9a72ccc,GUT_GENOME005275
974d882a9a6e1c9b4bed,GUT_GENOME005275
06733e1d5f3d79aa612f,GUT_GENOME005275
2817174c4dfb77db9e50,GUT_GENOME005275
7cbe596d0ec21f174d0f,GUT_GENOME005275
1c2cb0e004fdb9e72037,GUT_GENOME005275
6ac2fdac772e66720d76,GUT_GENOME005275
e3bc58fac00643a38160,GUT_GENOME005275
91ac2914410f48d46b69,GUT_GENOME005275
722e994b28d815d4388c,GUT_GENOME005275
5068c8d042add2ab0bdb,GUT_GENOME005275
5e947eaa94313dd1f294,GUT_GENOME005275
9efa0912cfe51de8b04f,GUT_GENOME005275
801941bb2f5c19d649ec,GUT_GENOME005275
5f20af0bf16e06d46f99,GUT_GENOME005275
072561c859e10b8e4ec4,GUT_GENOME005275
8b8f35a003ee57f7d28c,GUT_GENOME005275
10f1c2711e4393fbfa46,GUT_GENOME005275
d172ec37e3733eeed0af,GUT_GENOME005275
62bd59c4837100262090,GUT_GENOME005275
3f089e25597d00aaac32,GUT_GENOME005275
ed93a11ed1d4ecf85765,GUT_GENOME005275
28b8e1460c2c3bae0294,GUT_GENOME005275
851358a57a2e9d94b61b,GUT_GENOME005275
026aa78de6c45ff5223c,GUT_GENOME005275
a12160b20b156ba63f4a,GUT_GENOME005275
b32b9fb4c0adc7f5b18a,GUT_GENOME005275
afd40e326004ebb498bd,GUT_GENOME005275
ed90efdffa11453c7769,GUT_GENOME005275
c0a3d0bbeaa7558be0d1,GUT_GENOME005275
190ec107041d78ba369f,GUT_GENOME005275
f97e3a762d63931eb247,GUT_GENOME005275
2c56b9b95674f0a524bd,GUT_GENOME005275
cff21abacc2cd8d9b14c,GUT_GENOME005275
341b10d80c5d15f59fae,GUT_GENOME005275
85f16083f9957f774f99,GUT_GENOME005275
3f6836d73ecfe8706ee1,GUT_GENOME005275
ca258ab83e411f9f3e99,GUT_GENOME005275
749627621ca714cd179d,GUT_GENOME005275
d76125828085652460ac,GUT_GENOME005275
935db7f12603c404f7c8,GUT_GENOME005275
8cf19bdc6a688ae19ac7,GUT_GENOME005275
04d5a08227cd60001ac5,GUT_GENOME005275
67e336f620c5a2648211,GUT_GENOME005275
5d44afe1cdab6fbbcb54,GUT_GENOME005275
cb93f43fab3cdbb22a56,GUT_GENOME005275
0776d1fdf646d93dfe6b,GUT_GENOME005275
6bb587c02a01dd50887b,GUT_GENOME005275
413bd718dcd55eaef545,GUT_GENOME005275
14a336aaefa54069663c,GUT_GENOME005275
51c72af0394eb0c43d85,GUT_GENOME005275
7ddaea7d06b108b156f6,GUT_GENOME005275
782d3f8660ebb4736c71,GUT_GENOME005275
0347bb62273f0f1dca9a,GUT_GENOME005275
67a0f1b126d1f1421dfb,GUT_GENOME005275
344ce96fdf2f240a74f7,GUT_GENOME005275
2abf785e56b146da67ef,GUT_GENOME005275
a4c98ec245ffaf2c1fc1,GUT_GENOME005275
8dede32eef917045fd45,GUT_GENOME005275
4b6a63618a7af0271469,GUT_GENOME005275
b48ded36804fd18a55d5,GUT_GENOME005275
6bd62755e232dc3de55c,GUT_GENOME005275
f5be32176e68322a7eeb,GUT_GENOME005275
18a3dc01162601b6c65e,GUT_GENOME005275
71c01de44def84a0033c,GUT_GENOME005275
89770515c88a194f8680,GUT_GENOME005275
26bf223e43647c296e6c,GUT_GENOME005275
37b59f18d8fd1e0530f8,GUT_GENOME005275
