recid,hash,chash,start,end,is_crispr
GUT_GENOME005275_1,8e381851a4c5fbd902a7,d5173c9ce51247cb26b7,324,1586,0
GUT_GENOME005275_1,26f460f3e711719c8911,d5173c9ce51247cb26b7,1614,2558,0
GUT_GENOME005275_1,16c7f38216492cf6a668,d5173c9ce51247cb26b7,2703,3803,0
GUT_GENOME005275_1,0d6332988ba590f53b6d,d5173c9ce51247cb26b7,3834,5606,0
GUT_GENOME005275_1,e9703565fc510d2382fc,d5173c9ce51247cb26b7,5634,8792,0
GUT_GENOME005275_1,608e2e7fb8cb3e9a83b4,d5173c9ce51247cb26b7,8952,10487,0
GUT_GENOME005275_1,2af1a6b6079db2b03d02,d5173c9ce51247cb26b7,10780,14838,0
GUT_GENOME005275_1,8f410f86804d6f872326,d5173c9ce51247cb26b7,14951,15592,0
GUT_GENOME005275_1,4df9837f4ed87eda9b38,d5173c9ce51247cb26b7,15754,16524,0
GUT_GENOME005275_1,89ef18ca4c62813ecf94,d5173c9ce51247cb26b7,16543,17934,0
GUT_GENOME005275_1,ab47aeda15800f024995,d5173c9ce51247cb26b7,17946,21377,0
GUT_GENOME005275_1,d6aece5ceaa878e6c7a9,d5173c9ce51247cb26b7,21394,22569,0
GUT_GENOME005275_1,5af39ce03683df39d445,d5173c9ce51247cb26b7,22753,25860,0
GUT_GENOME005275_1,ee930c99e0651dc0486e,d5173c9ce51247cb26b7,26294,29470,0
GUT_GENOME005275_1,f0f7df778ac43ca38f72,d5173c9ce51247cb26b7,29482,31278,0
GUT_GENOME005275_1,00da07328e09ef322264,d5173c9ce51247cb26b7,31312,34077,0
GUT_GENOME005275_1,a6e7031b9eb35519e431,d5173c9ce51247cb26b7,34092,35741,0
GUT_GENOME005275_1,e763f8adf2bad1ce229c,d5173c9ce51247cb26b7,35838,36314,0
GUT_GENOME005275_1,4fb74f21a55fd9f3a1dc,d5173c9ce51247cb26b7,36648,36992,0
GUT_GENOME005275_1,69459a3d911d70bed5f2,d5173c9ce51247cb26b7,37469,38080,0
GUT_GENOME005275_1,53003457ec446bc76ea0,d5173c9ce51247cb26b7,38379,40334,0
GUT_GENOME005275_1,cc6e46408abaf9aab0bf,d5173c9ce51247cb26b7,40279,41154,0
GUT_GENOME005275_1,c4a8757c67f1c0a6f678,d5173c9ce51247cb26b7,41324,41734,0
GUT_GENOME005275_1,b248ff18dca2a8913094,d5173c9ce51247cb26b7,41767,42759,0
GUT_GENOME005275_1,3a29344bcbe033934513,d5173c9ce51247cb26b7,42861,43457,0
GUT_GENOME005275_1,96407ca35ffadef7ed93,d5173c9ce51247cb26b7,43863,45587,0
GUT_GENOME005275_1,2bb6fc9a77c328bc8728,d5173c9ce51247cb26b7,45645,49145,0
GUT_GENOME005275_1,a22ce35fd728fc5cccc9,d5173c9ce51247cb26b7,49169,50998,0
GUT_GENOME005275_1,c365066cc9f6a58f51f9,d5173c9ce51247cb26b7,51025,52110,0
GUT_GENOME005275_1,109d6077baffc7d7678e,d5173c9ce51247cb26b7,52114,53190,0
GUT_GENOME005275_1,414e770f80e359cbe277,d5173c9ce51247cb26b7,53230,55038,0
GUT_GENOME005275_1,3d4e768e946c96d8c41e,d5173c9ce51247cb26b7,55321,56523,0
GUT_GENOME005275_1,40d4d7a3d2ac2073d03d,d5173c9ce51247cb26b7,56675,58225,0
GUT_GENOME005275_1,cf2d0371f9740e408699,d5173c9ce51247cb26b7,58339,61200,0
GUT_GENOME005275_1,22fe19f20f7c4d10cae5,d5173c9ce51247cb26b7,61341,62822,0
GUT_GENOME005275_1,f73a0b8f9de03d198582,d5173c9ce51247cb26b7,63054,63866,0
GUT_GENOME005275_1,c4ec2985053d574f4f88,d5173c9ce51247cb26b7,64368,66365,0
GUT_GENOME005275_1,e74423958b89e4e61a66,d5173c9ce51247cb26b7,66387,68975,0
GUT_GENOME005275_1,40c08b65a7b77a9cceb8,d5173c9ce51247cb26b7,69121,71961,0
GUT_GENOME005275_1,820bfe67d0fc7efb8689,d5173c9ce51247cb26b7,72018,73151,0
GUT_GENOME005275_1,dd3fbea043ae5af3cfa7,d5173c9ce51247cb26b7,73332,74858,0
GUT_GENOME005275_1,3ec20fb4e5f435121ad3,d5173c9ce51247cb26b7,74996,76006,0
GUT_GENOME005275_1,57ba1c8ac7b32e6d8eb5,d5173c9ce51247cb26b7,75948,77006,0
GUT_GENOME005275_1,68574e11e61aaa691ba4,d5173c9ce51247cb26b7,76972,78234,0
GUT_GENOME005275_1,9991d451184d05410f19,d5173c9ce51247cb26b7,78250,78486,0
GUT_GENOME005275_1,fb3753221658730b204b,d5173c9ce51247cb26b7,78585,79211,0
GUT_GENOME005275_1,0a7b7d3b669a0e6c6c22,d5173c9ce51247cb26b7,79318,80358,0
GUT_GENOME005275_1,9c445223e286f56d7ba6,d5173c9ce51247cb26b7,80476,81081,0
GUT_GENOME005275_1,2208127b699624502a76,d5173c9ce51247cb26b7,81085,82116,0
GUT_GENOME005275_1,bf982ec44c3e38f0229e,d5173c9ce51247cb26b7,82174,83250,0
GUT_GENOME005275_1,fe603a20fe9254b6559c,d5173c9ce51247cb26b7,83233,84291,0
GUT_GENOME005275_1,aa2c1ec28694b12a8dd8,d5173c9ce51247cb26b7,84524,85435,0
GUT_GENOME005275_1,11df6b344dc81dd98f2f,d5173c9ce51247cb26b7,85436,86248,0
GUT_GENOME005275_1,a70924d426eb5a75f392,d5173c9ce51247cb26b7,86245,87378,0
GUT_GENOME005275_1,c9b25cfaba3b49af56e9,d5173c9ce51247cb26b7,87408,88220,0
GUT_GENOME005275_1,6c65932d1b7955d46f11,d5173c9ce51247cb26b7,88236,88967,0
GUT_GENOME005275_1,7269e2f4f85070392d2b,d5173c9ce51247cb26b7,88964,90013,0
GUT_GENOME005275_1,f653aeb0c94c3b25dcba,d5173c9ce51247cb26b7,90015,90824,0
GUT_GENOME005275_1,ed2a00e86dad2331a415,d5173c9ce51247cb26b7,91121,91249,0
GUT_GENOME005275_1,4ffe6efcf96a74395155,d5173c9ce51247cb26b7,91246,92235,0
GUT_GENOME005275_1,c09bfef5cb7d21df837f,d5173c9ce51247cb26b7,92529,93533,0
GUT_GENOME005275_1,596081966431f92ffe1a,d5173c9ce51247cb26b7,93627,94568,0
GUT_GENOME005275_1,b2460eea7702f5d1df92,d5173c9ce51247cb26b7,94845,95825,0
GUT_GENOME005275_1,ce818a7dbb5397dbe482,d5173c9ce51247cb26b7,95837,96811,0
GUT_GENOME005275_1,e7cc7c30b94fd0feb857,d5173c9ce51247cb26b7,96931,97842,0
GUT_GENOME005275_1,845d00f4db01d9e44098,d5173c9ce51247cb26b7,97861,98652,0
GUT_GENOME005275_1,c20202a45ce197df61f3,d5173c9ce51247cb26b7,98966,99964,0
GUT_GENOME005275_1,7c61c63760cfd871ec18,d5173c9ce51247cb26b7,100349,101221,0
GUT_GENOME005275_1,9cedc1af9f9b56b85ac2,d5173c9ce51247cb26b7,101624,103177,0
GUT_GENOME005275_1,cf519ef73c68798e5d98,d5173c9ce51247cb26b7,103349,103960,0
GUT_GENOME005275_1,0532df927425a0f9939f,d5173c9ce51247cb26b7,104567,106648,0
GUT_GENOME005275_1,de7dd21f7916dc306757,d5173c9ce51247cb26b7,106727,107860,0
GUT_GENOME005275_1,a7ed050986bebb289f98,d5173c9ce51247cb26b7,107981,109816,0
GUT_GENOME005275_1,651c70def2ab9ce259b8,d5173c9ce51247cb26b7,109831,110634,0
GUT_GENOME005275_1,2a052dd0341b358b7758,d5173c9ce51247cb26b7,110631,111587,0
GUT_GENOME005275_1,708542009991b6ae868f,d5173c9ce51247cb26b7,111550,111990,0
GUT_GENOME005275_1,360d2a2b9991a596c891,d5173c9ce51247cb26b7,112037,114016,0
GUT_GENOME005275_1,779b942c8d95ae7b674f,d5173c9ce51247cb26b7,114003,115775,0
GUT_GENOME005275_1,1e6bf4689a0286a6e84e,d5173c9ce51247cb26b7,115805,116440,0
GUT_GENOME005275_1,e45b125b94db74d5d266,d5173c9ce51247cb26b7,116581,117183,0
GUT_GENOME005275_1,67629046ae8ba4e0dd89,d5173c9ce51247cb26b7,117299,117826,0
GUT_GENOME005275_1,4b2b40766634fe5e90ac,d5173c9ce51247cb26b7,118083,120581,0
GUT_GENOME005275_1,db42fb785428644e8a59,d5173c9ce51247cb26b7,120591,122357,0
GUT_GENOME005275_1,2a39b2cd31d4d8ab6b98,d5173c9ce51247cb26b7,122366,123436,0
GUT_GENOME005275_1,ba147fb6e73b230061d4,d5173c9ce51247cb26b7,123506,125398,0
