recid,hash,chash,start,end,is_crispr
GUT_GENOME112374_1,8469b12c5bb34ec72435,e184a5cc63b4ee9ee8d6,2,295,0
GUT_GENOME112374_1,8f87fa61f92b4cc5430a,e184a5cc63b4ee9ee8d6,304,1320,0
GUT_GENOME112374_1,ff2c22ca3d60b855c05a,e184a5cc63b4ee9ee8d6,1566,2405,0
GUT_GENOME112374_1,9b72ef279a21c085e68c,e184a5cc63b4ee9ee8d6,2912,3268,0
GUT_GENOME112374_1,461306f52a34b6c3a876,e184a5cc63b4ee9ee8d6,3293,3490,0
GUT_GENOME112374_1,0026cd9875846adf709b,e184a5cc63b4ee9ee8d6,3513,4007,0
GUT_GENOME112374_1,66183dc9d1a6fa22da44,e184a5cc63b4ee9ee8d6,4377,5222,0
GUT_GENOME112374_1,bc226f4544559ce9245a,e184a5cc63b4ee9ee8d6,5263,6075,0
GUT_GENOME112374_1,4231529f1c5f38a71b3f,e184a5cc63b4ee9ee8d6,6120,8258,0
GUT_GENOME112374_1,029b57eae3f89b529e00,e184a5cc63b4ee9ee8d6,8291,9823,0
GUT_GENOME112374_1,f5fb4a7b5ab55a77b88c,e184a5cc63b4ee9ee8d6,9874,11169,0
GUT_GENOME112374_1,f8774612943fea2b13da,e184a5cc63b4ee9ee8d6,11174,12325,0
GUT_GENOME112374_1,8cffa80c9aee0088ea6a,e184a5cc63b4ee9ee8d6,12466,13470,0
GUT_GENOME112374_1,ba3ce3607ed4f48bd3b8,e184a5cc63b4ee9ee8d6,13564,18102,0
GUT_GENOME112374_1,d06fd2bca3d436d91f40,e184a5cc63b4ee9ee8d6,18105,19148,0
GUT_GENOME112374_1,64aaed9a105328920dd0,e184a5cc63b4ee9ee8d6,19205,20245,0
GUT_GENOME112374_1,7414547e2577572f3460,e184a5cc63b4ee9ee8d6,20290,21441,0
GUT_GENOME112374_1,ffb55bb439d0f54795c8,e184a5cc63b4ee9ee8d6,21461,22267,0
GUT_GENOME112374_1,60ba2d274a82caea5c34,e184a5cc63b4ee9ee8d6,22267,22986,0
GUT_GENOME112374_1,b22543fade60ad80449f,e184a5cc63b4ee9ee8d6,23143,23694,0
GUT_GENOME112374_1,babcf0c8d992bd9047d1,e184a5cc63b4ee9ee8d6,23814,24509,0
GUT_GENOME112374_1,72c9b1b5f75f0ace32ab,e184a5cc63b4ee9ee8d6,24534,25358,0
GUT_GENOME112374_1,a0f442008518282ae7d3,e184a5cc63b4ee9ee8d6,25382,26365,0
GUT_GENOME112374_1,2d0c6b3e0deb38a68202,e184a5cc63b4ee9ee8d6,26554,28245,0
GUT_GENOME112374_1,74ce1876b22465e10385,e184a5cc63b4ee9ee8d6,28459,29394,0
GUT_GENOME112374_1,9b9c478f7f40fab06d16,e184a5cc63b4ee9ee8d6,29474,30214,0
GUT_GENOME112374_1,8caded6335090aab0e51,e184a5cc63b4ee9ee8d6,30386,30979,0
GUT_GENOME112374_1,75c6f1e0f9c9c7389ab3,e184a5cc63b4ee9ee8d6,30976,31734,0
GUT_GENOME112374_1,d84148468fc9b0306fec,e184a5cc63b4ee9ee8d6,31746,32063,0
GUT_GENOME112374_1,952fa0721a7aa9842d0c,e184a5cc63b4ee9ee8d6,32075,32845,0
GUT_GENOME112374_1,4cf57abc9e02c5ed72ff,e184a5cc63b4ee9ee8d6,32866,33135,0
GUT_GENOME112374_1,14aae63f2870776bd248,e184a5cc63b4ee9ee8d6,33169,33654,0
GUT_GENOME112374_1,cf1a0d3474b6d9f95b5e,e184a5cc63b4ee9ee8d6,33664,34293,0
GUT_GENOME112374_1,b0001d9b9dcd0da4660e,e184a5cc63b4ee9ee8d6,34364,34825,0
GUT_GENOME112374_1,bfcbbc81b178e1eabc61,e184a5cc63b4ee9ee8d6,34840,36939,0
GUT_GENOME112374_1,3307ba6768782e49f456,e184a5cc63b4ee9ee8d6,36941,38014,0
GUT_GENOME112374_1,943723dd47be1ee1f690,e184a5cc63b4ee9ee8d6,38014,38760,0
GUT_GENOME112374_1,78e4475674e992304dee,e184a5cc63b4ee9ee8d6,38774,39649,0
GUT_GENOME112374_1,0b7d9886abde08c4dc2c,e184a5cc63b4ee9ee8d6,39653,40915,0
GUT_GENOME112374_1,67db11b77e5005b3c2eb,e184a5cc63b4ee9ee8d6,40916,42949,0
GUT_GENOME112374_1,395dbbd0d2138fb4d476,e184a5cc63b4ee9ee8d6,42977,44110,0
GUT_GENOME112374_1,cc2e68041b5bb395c9ec,e184a5cc63b4ee9ee8d6,44112,44891,0
GUT_GENOME112374_1,8f4b7fa0560c52036850,e184a5cc63b4ee9ee8d6,44901,45173,0
GUT_GENOME112374_1,4dab3fca49c06ab40612,e184a5cc63b4ee9ee8d6,45195,46043,0
