recid,hash,chash,start,end,is_crispr
CP030925.1,bcb10481ac57329501d9,5b2e659a7aa3c05f2342,868,1854,0
CP030925.1,cc37896014a94c0b0626,5b2e659a7aa3c05f2342,1936,3402,0
CP030925.1,0f81c1e2f099ccb3d467,5b2e659a7aa3c05f2342,3555,4886,0
CP030925.1,29133a8e06da4e4d8626,5b2e659a7aa3c05f2342,5083,5967,0
CP030925.1,c94435b2bd776030db46,5b2e659a7aa3c05f2342,5989,6579,0
CP030925.1,dca6b89474728d8e2e25,5b2e659a7aa3c05f2342,6901,8178,0
CP030925.1,21032baae1fa944737da,5b2e659a7aa3c05f2342,8517,9170,0
CP030925.1,45fe35ca52db6438a77f,5b2e659a7aa3c05f2342,9167,9790,0
CP030925.1,f9741c7fdf76bea90d53,5b2e659a7aa3c05f2342,9889,11172,0
CP030925.1,1945ef19c6f798b7c428,5b2e659a7aa3c05f2342,11242,11787,0
CP030925.1,68efe948257161f5f451,5b2e659a7aa3c05f2342,11873,12358,0
CP030925.1,0c63e0ffd0211d05824d,5b2e659a7aa3c05f2342,12835,14526,0
CP030925.1,8d12dc0decc3de898077,5b2e659a7aa3c05f2342,14550,14873,0
CP030925.1,ad3590ddc322eeefb709,5b2e659a7aa3c05f2342,14888,15484,0
CP030925.1,8e6e1ce8501c3d351c15,5b2e659a7aa3c05f2342,15502,15726,0
CP030925.1,86f04998943806d9183b,5b2e659a7aa3c05f2342,15793,16056,0
CP030925.1,469e16688a8539ae6065,5b2e659a7aa3c05f2342,16688,16882,0
CP030925.1,a14d0a8920e4773142be,5b2e659a7aa3c05f2342,17002,17616,0
CP030925.1,8032f2bfdcdb6863c23d,5b2e659a7aa3c05f2342,17635,18795,0
CP030925.1,d426b414794d0efc934d,5b2e659a7aa3c05f2342,18877,20319,0
CP030925.1,458a18899dc5c8285652,5b2e659a7aa3c05f2342,20316,20954,0
CP030925.1,746f29e4aa697ebcf10f,5b2e659a7aa3c05f2342,21028,21357,0
CP030925.1,1ec75f605d507a5ffabe,5b2e659a7aa3c05f2342,21370,21810,0
CP030925.1,11602f811e5c6c5e02b6,5b2e659a7aa3c05f2342,21822,22811,0
CP030925.1,7012d5e40ac956d4ce35,5b2e659a7aa3c05f2342,22814,23641,0
CP030925.1,7cdc8703514ed92722f3,5b2e659a7aa3c05f2342,23656,24015,0
CP030925.1,52a9aaaae468b19543f9,5b2e659a7aa3c05f2342,24074,24817,0
CP030925.1,de1ebcdd2477060c1608,5b2e659a7aa3c05f2342,24804,25103,0
CP030925.1,d79b500ef3bcb870a1a7,5b2e659a7aa3c05f2342,25078,25956,0
CP030925.1,df8cd01aa4622dea778c,5b2e659a7aa3c05f2342,26005,26289,0
CP030925.1,f90a7bfc562f8a9be9de,5b2e659a7aa3c05f2342,26790,28784,0
CP030925.1,ac3888aaa9aa10aed28e,5b2e659a7aa3c05f2342,28863,29630,0
CP030925.1,8f1001300ea3ba2b4ff5,5b2e659a7aa3c05f2342,29786,31099,0
CP030925.1,b8da3714b66cb1fdf8b6,5b2e659a7aa3c05f2342,31244,31804,0
CP030925.1,97ce5a53476821765b41,5b2e659a7aa3c05f2342,31797,32675,0
CP030925.1,ad0a09d1422217ad650f,5b2e659a7aa3c05f2342,32819,33709,0
CP030925.1,7f3c0ddec4d2b287d53f,5b2e659a7aa3c05f2342,33920,34180,0
CP030925.1,8e725f6eef88dba9867a,5b2e659a7aa3c05f2342,34340,34525,0
CP030925.1,b4fc24eaa716fa177caa,5b2e659a7aa3c05f2342,34673,35542,0
CP030925.1,a0373907544f6a0f0e53,5b2e659a7aa3c05f2342,35598,36455,0
CP030925.1,c584dabb9d61854cee7a,5b2e659a7aa3c05f2342,36452,36829,0
CP030925.1,3c453aa72774532a53fd,5b2e659a7aa3c05f2342,37024,37317,0
