chash,sampleid
60cc9b15078308c04666,871321
63a781c1e1fc560387e0,871321
0d40de9fd620f87a8f80,871321
c4fe7b6c717805b30e61,871321
86c0d0023aafafe53c0a,871321
f1745b5d550d6cc060f0,871321
20e6e1348ddb620e3356,871321
435fab078c3b6e7fb3c1,871321
f49512b8eb3d749fda95,871321
4ece297cd167c39948df,871321
50abe3f78187c1b35761,871321
37b33b89dab939ff5523,871321
279c25d9ae43ae528bfe,871321
277ca2b0be9d9dd08c66,871321
3a450334da0bde5d4d3c,871321
0added319e9889f4e8bc,871321
e9cfabcc768dae5848e4,871321
c93f43a35c1093a0ef6b,871321
9af32b4e107a6698f6ff,871321
47155eaf8e3d67703128,871321
27249f8cae57e5a39967,871321
d33723661afdd37e3a82,871321
418a277369c62dda4a3c,871321
660751d5107283643afc,871321
f0c2ca559e567ed389b0,871321
3d6000ce6af81c0b8af6,871321
acbe640ad9d923206352,871321
b42d863fa5d80a4713b4,871321
ad07c71c448f8c3ba972,871321
3512aedc6fa7fabed241,871321
4d4a44ee5d4734899b34,871321
dba0f82f85153e18823d,871321
155c4195cdb3eb8d6dbb,871321
deefd079066ee3b0c69c,871321
90f1ee119e96a686e381,871321
f850b40be454acd25143,871321
bdada05ab45852354816,871321
7b6d7106939a6bd3f562,871321
9cf26cd6a1ef08a4849a,871321
0478ce81a77b9ca938a6,871321
e342ace23edb0d56baa1,871321
d078cf4085dd814aafd9,871321
50dcb258abe6a825a466,871321
89aca08ae8b8cc457c9b,871321
087d581f458a67fa8ec1,871321
e984f4fd3507ecfec04a,871321
91d35a0fe286de5bb72e,871321
cb29332f58691b1acafc,871321
ee54a478a5fb69544922,871321
11dfc172cef6c668401b,871321
71aa2ac1522b48d6d2a9,871321
711b3d0cf8636f7dca40,871321
e783c3949709b83674b6,871321
3edb95f0e044adf711da,871321
86c18aa3830037ccd9e3,871321
12b146d2e9deb4d65c16,871321
e41207237d4de4d17b6d,871321
5a85474469123b12fda8,871321
9c2e9711bf7f5b69e60e,871321
87cd1278218a18a1011f,871321
9ab991f5e71d1d84a8dc,871321
b01c2a9749e3582beba0,871321
d4c301622ef94600a27f,871321
e1abfe58ca4816032935,871321
e26bd046058850a67571,871321
4aa77cb3602a78484bba,871321
50c988e507c9774a5e85,871321
c02e27f9b00477061de2,871321
ac175266464721d03ce2,871321
d6f44f237f0d589b3243,871321
d4c90d4e628ddbe3a38c,871321
e82e9d98b23a40b2f035,871321
3ba2cbe8c109317e7178,871321
3cd81edae9ddb7e340a5,871321
bcc206baa9f3e6c77a02,871321
76c69f6c7d61d26db8a8,871321
f692f3194e9b6be61d2e,871321
f7152b246798966b8ab4,871321
c935adcaae64ace7e2b6,871321
5836ce52848782488fd3,871321
5df90f90799399198012,871321
681ef7d2ee87f3f406a3,871321
d1c9de4fd657e0be6b42,871321
9b8321a3b1d18fee200b,871321
d753669a186f74811fcb,871321
b452edd11679ff91cb6c,871321
7ffc84fdedd12ecc3e24,871321
41a01ac9f65269c409c9,871321
ccfd8794dd83bed8c334,871321
8e6a0a0ec116952ad069,871321
4bc51cc975da1310ac5d,871321
0c0a3b7b24e3b83ff87d,871321
887e25d31dec0fb8dbe3,871321
2b3b709ea3417481f9af,871321
171d9f6209d80bef156f,871321
