recid,hash,chash,start,end,is_crispr
DAABTP010000001.1,f68925714b50ec5c02e1,602dc7a8bad690bfffe6,1677,2828,0
DAABTP010000001.1,42706a10acf346d15a4b,602dc7a8bad690bfffe6,2850,3197,0
DAABTP010000001.1,8664a50d173eb58860d5,602dc7a8bad690bfffe6,3265,3573,0
DAABTP010000001.1,e3acd898bb998aaf8c69,602dc7a8bad690bfffe6,3610,5256,0
DAABTP010000001.1,34b0a20e19b8b1f3d592,602dc7a8bad690bfffe6,5258,6973,0
DAABTP010000001.1,3579239778c66779c295,602dc7a8bad690bfffe6,7409,8047,0
DAABTP010000001.1,94e0da65ac6ae6a91452,602dc7a8bad690bfffe6,8063,8278,0
DAABTP010000001.1,815df83031bd5c2fa1ef,602dc7a8bad690bfffe6,8394,9113,0
DAABTP010000001.1,347899135dfa3c22f410,602dc7a8bad690bfffe6,9110,9706,0
DAABTP010000001.1,6f4d152c60a82fbf6be1,602dc7a8bad690bfffe6,9703,10701,0
DAABTP010000001.1,146179197fcf861f42d5,602dc7a8bad690bfffe6,10715,11170,0
DAABTP010000001.1,719488fc92695400ab0a,602dc7a8bad690bfffe6,11160,11612,0
DAABTP010000001.1,f402f55d930d49b75d98,602dc7a8bad690bfffe6,11636,12169,0
DAABTP010000001.1,188c96117f91d1baf92b,602dc7a8bad690bfffe6,12559,12996,0
DAABTP010000001.1,857b471866025f8ae3c4,602dc7a8bad690bfffe6,13008,13460,0
DAABTP010000001.1,20cc8e379b04aad8738d,602dc7a8bad690bfffe6,13546,13965,0
DAABTP010000001.1,3d791a607a77de0cfd22,602dc7a8bad690bfffe6,14002,14370,0
DAABTP010000001.1,5f3e1a7bf85905797ac1,602dc7a8bad690bfffe6,14382,15770,0
DAABTP010000001.1,78938de67a02bc043ebf,602dc7a8bad690bfffe6,15767,16123,0
DAABTP010000001.1,984e7f4c132bae2b1f04,602dc7a8bad690bfffe6,16124,16408,0
DAABTP010000001.1,fcc50c9d827491023d8a,602dc7a8bad690bfffe6,16705,17514,0
DAABTP010000001.1,ef3aa1a347351b97fa5a,602dc7a8bad690bfffe6,17626,18327,0
DAABTP010000001.1,3573b05fa09c291f2352,602dc7a8bad690bfffe6,18324,19001,0
DAABTP010000001.1,40323b8d225d97bf74c4,602dc7a8bad690bfffe6,19344,20888,0
DAABTP010000001.1,76a48f1f1173305c34bb,602dc7a8bad690bfffe6,21029,21433,0
DAABTP010000001.1,b14493c284b94df11f4f,602dc7a8bad690bfffe6,21494,21802,0
DAABTP010000001.1,489233d4e54f0bff3f09,602dc7a8bad690bfffe6,21815,22639,0
DAABTP010000001.1,1b3465b2634523c4131a,602dc7a8bad690bfffe6,22651,24141,0
DAABTP010000001.1,47f0d66d6b9f8deccaff,602dc7a8bad690bfffe6,24350,25363,0
DAABTP010000001.1,a35b8cfe44de189520f8,602dc7a8bad690bfffe6,25378,26361,0
DAABTP010000001.1,aefd9a833c7c8edfb545,602dc7a8bad690bfffe6,26383,26766,0
DAABTP010000001.1,5344e6b92e77e41b1a27,602dc7a8bad690bfffe6,26767,27921,0
DAABTP010000001.1,ed5812d42bc60a5bf480,602dc7a8bad690bfffe6,28015,29040,0
DAABTP010000001.1,3d0b18b3150abc4af33a,602dc7a8bad690bfffe6,29037,29747,0
DAABTP010000001.1,fe03476d240721b803a8,602dc7a8bad690bfffe6,29823,31814,0
DAABTP010000001.1,75875d8c9b92f0eb61b7,602dc7a8bad690bfffe6,31933,32763,0
DAABTP010000001.1,050ed839ed7e41c0fb25,602dc7a8bad690bfffe6,32766,33752,0
DAABTP010000001.1,e5ca8c9d066ad85ceefe,602dc7a8bad690bfffe6,33753,34313,0
DAABTP010000001.1,d8e10826d049fe89431d,602dc7a8bad690bfffe6,34332,35198,0
DAABTP010000001.1,efce3155503af5331caa,602dc7a8bad690bfffe6,35215,37086,0
DAABTP010000001.1,42f9f293402ed7e56744,602dc7a8bad690bfffe6,37218,40076,0
DAABTP010000001.1,3fce1552a0932136ba3c,602dc7a8bad690bfffe6,40268,41140,0
DAABTP010000001.1,0e3b627b2ff212d909d6,602dc7a8bad690bfffe6,41182,42870,0
DAABTP010000001.1,49b666ba12703f8104f6,602dc7a8bad690bfffe6,43086,44804,0
DAABTP010000001.1,25cd427c1a1ceb5bda46,602dc7a8bad690bfffe6,44981,45982,0
DAABTP010000001.1,417fcc5e567df8165f0d,602dc7a8bad690bfffe6,45994,46797,0
DAABTP010000001.1,c93bb14cdc08df7209c3,602dc7a8bad690bfffe6,47088,47987,0
DAABTP010000001.1,5bfba7f3755c8d2c1eb4,602dc7a8bad690bfffe6,48139,51579,0
DAABTP010000001.1,23e78994da3d3bce2497,602dc7a8bad690bfffe6,51857,53065,0
DAABTP010000001.1,18da14d514df601a123d,602dc7a8bad690bfffe6,53242,53523,0
DAABTP010000001.1,cb0fa4adb77b42cbeaee,602dc7a8bad690bfffe6,53729,53971,0
DAABTP010000001.1,cb4ece7510ba05da4f04,602dc7a8bad690bfffe6,54009,54869,0
DAABTP010000001.1,4367d9349cd34b39a36b,602dc7a8bad690bfffe6,55041,56879,0
DAABTP010000001.1,27da31ad5a208d030705,602dc7a8bad690bfffe6,57071,57844,0
DAABTP010000001.1,40bb7043b0bc00e2b5bc,602dc7a8bad690bfffe6,57975,58589,0
DAABTP010000001.1,1c3971a1c2b3205c0312,602dc7a8bad690bfffe6,58790,59734,0
DAABTP010000001.1,edfb548cce784b465001,602dc7a8bad690bfffe6,59801,60469,0
DAABTP010000001.1,4bd9d4f414bf1ec53f91,602dc7a8bad690bfffe6,60482,61903,0
DAABTP010000001.1,06a22bece11d8a6125ce,602dc7a8bad690bfffe6,61990,63408,0
DAABTP010000001.1,a9cc7497012261915585,602dc7a8bad690bfffe6,63410,64072,0
DAABTP010000001.1,1cc741c4cadf36716afc,602dc7a8bad690bfffe6,64214,64744,0
DAABTP010000001.1,9f38b8514da1405109ac,602dc7a8bad690bfffe6,64766,65038,0
DAABTP010000001.1,318ecaac683e14a4ba80,602dc7a8bad690bfffe6,65038,65991,0
DAABTP010000001.1,48e1d0ae36a8ff6f7197,602dc7a8bad690bfffe6,66120,66560,0
DAABTP010000001.1,4b10cbeb1b7e077365e8,602dc7a8bad690bfffe6,66619,68022,0
DAABTP010000001.1,7af8c0cb4ae881fd612b,602dc7a8bad690bfffe6,68027,69661,0
DAABTP010000001.1,18b1b9e96eb85f24ade1,602dc7a8bad690bfffe6,69772,70749,0
DAABTP010000001.1,6718ed5d330740f4e5e6,602dc7a8bad690bfffe6,70752,71867,0
