chash,sampleid
197adf826ac938f8f3a4,GUT_GENOME244208
9b4ac819e62d89630f2d,GUT_GENOME244208
1d057297eedcb60c7e5f,GUT_GENOME244208
61e96680950c4b9f025e,GUT_GENOME244208
796c69884d43789f08f9,GUT_GENOME244208
189c54deb45d0725387d,GUT_GENOME244208
545b90f9556969b01bb9,GUT_GENOME244208
79a2b6b4509d29b28270,GUT_GENOME244208
ad614e6c3c7ac41be859,GUT_GENOME244208
d95e467d95292ca06be2,GUT_GENOME244208
f9846c2243224059bdc3,GUT_GENOME244208
366cffd6f8e372f27577,GUT_GENOME244208
e035e56c4f53fced57b7,GUT_GENOME244208
a4db7d7e4f71c0720f1e,GUT_GENOME244208
76f19d956df6980c0715,GUT_GENOME244208
3597e60e433e4ccec279,GUT_GENOME244208
a7261f232334aab2445a,GUT_GENOME244208
122cc84661195409506c,GUT_GENOME244208
b0332e6de7200b1b89b9,GUT_GENOME244208
d5876a3802f1e8aef6b4,GUT_GENOME244208
3fa604086c6826d7b72d,GUT_GENOME244208
3675db5f2247264b5346,GUT_GENOME244208
0a6846c4004dde733172,GUT_GENOME244208
e4ed15b656a2c505c0b7,GUT_GENOME244208
f656b66956cc123e6266,GUT_GENOME244208
892088533fd3a210b4bf,GUT_GENOME244208
ae21e73e99af82ab8212,GUT_GENOME244208
53bed76459c1439c34f3,GUT_GENOME244208
a267a71b0a83ef4a3d47,GUT_GENOME244208
b77a47a8605815ce80d1,GUT_GENOME244208
6b4597b9269cc192519a,GUT_GENOME244208
d1a75abbf91d0e005662,GUT_GENOME244208
ac1ecf78faa3c2b3334e,GUT_GENOME244208
e75e658201603f7487d6,GUT_GENOME244208
bb8d9bc0be58381a8185,GUT_GENOME244208
cf49b75bdfe2324c3caa,GUT_GENOME244208
7030b113dbb9c86a9ed4,GUT_GENOME244208
38e7214d5a6d2a246247,GUT_GENOME244208
d124a0cbf82075aadbd6,GUT_GENOME244208
23da7e726e6af9a4107f,GUT_GENOME244208
bd758687d20ae05a9c3f,GUT_GENOME244208
6ee9e38a39072d0bd12e,GUT_GENOME244208
50ee8528240cca29d77c,GUT_GENOME244208
c8f8fa1ae343c50e6d1e,GUT_GENOME244208
96f90fc0fda4be9adbbe,GUT_GENOME244208
77155169ea5d977f5fe2,GUT_GENOME244208
af00c5ecfc8df5ecb167,GUT_GENOME244208
893cec13238e2e561e3f,GUT_GENOME244208
2442e4ad1582b009de61,GUT_GENOME244208
a4cf09a286368ec1e6f7,GUT_GENOME244208
5022e2ebc0db836296ad,GUT_GENOME244208
e2e909d3516378a569e5,GUT_GENOME244208
f35c05928ee365546129,GUT_GENOME244208
e79f2094d3b442cce2a0,GUT_GENOME244208
04475a70a278710d0d5d,GUT_GENOME244208
4cb3f83795c1fd49002a,GUT_GENOME244208
01ef330a3c07314ffeba,GUT_GENOME244208
abb27e3ca74fd48079df,GUT_GENOME244208
c461096b44e2ee07f216,GUT_GENOME244208
51fba32acf8340ecf980,GUT_GENOME244208
b2a6d9d009608483cf21,GUT_GENOME244208
06b290dd29ce2fcaffa2,GUT_GENOME244208
57235a1b759747cd4a4b,GUT_GENOME244208
fdbbcfb5af3c9fd6b5ea,GUT_GENOME244208
f3e513b6846e590468f9,GUT_GENOME244208
94496148f04352eae096,GUT_GENOME244208
513d07256fc694664ee6,GUT_GENOME244208
3b965f16319eb328d954,GUT_GENOME244208
544f235eab6723f04f08,GUT_GENOME244208
a9b1940647752d489ced,GUT_GENOME244208
3eda6879f2ddd1e7266d,GUT_GENOME244208
10384f62693149996476,GUT_GENOME244208
f4c2a9ef448e92eabaad,GUT_GENOME244208
879996fadb17852b4db9,GUT_GENOME244208
b9fe23c89ad520dbd2bd,GUT_GENOME244208
ec689b4f63d8d006d708,GUT_GENOME244208
95015d45144c47a7166d,GUT_GENOME244208
493c5b9fd698dfb7bb70,GUT_GENOME244208
ca8e33afbdc8ca74be80,GUT_GENOME244208
96450c3d35450022467b,GUT_GENOME244208
252568b1e733d6aadf91,GUT_GENOME244208
c19921aae84abb1988d3,GUT_GENOME244208
0acfa999ec15b4b5c4ef,GUT_GENOME244208
558138e4d4aad0550369,GUT_GENOME244208
500533743854e6ce16ea,GUT_GENOME244208
7b15dfc810b131cdd5e3,GUT_GENOME244208
9dfc6190c7bf431977a8,GUT_GENOME244208
160f36c3258dbf2c3da9,GUT_GENOME244208
5680fb94bb19dfe13526,GUT_GENOME244208
5429dcd0639b29db7fef,GUT_GENOME244208
63788795d8f1bd39d99c,GUT_GENOME244208
4bde8a961382d6347d1c,GUT_GENOME244208
3f51d2ee7b265ec9b78f,GUT_GENOME244208
a48ed0ed553ee7f81b5d,GUT_GENOME244208
6cfd3dd1a0bc56cb1f9c,GUT_GENOME244208
698ea064065ef5ab6430,GUT_GENOME244208
1d3084626b873c95d871,GUT_GENOME244208
6a200ed46d81053e9cf0,GUT_GENOME244208
249db4c73f4b89fa7697,GUT_GENOME244208
bbabbd99f30725355413,GUT_GENOME244208
6cbf381cf66f99fccd3a,GUT_GENOME244208
cda613cbd774ccd7e8ff,GUT_GENOME244208
360f0e1b3c010bbee593,GUT_GENOME244208
8f6d0628ef61e159ebf0,GUT_GENOME244208
d0b69edc1a42afa14d3a,GUT_GENOME244208
ed44cd7539556f5eb06d,GUT_GENOME244208
e7f0baec47b93cfd9a6d,GUT_GENOME244208
22ef9e1c2d668ccb294e,GUT_GENOME244208
e384c5e4c76762993eb2,GUT_GENOME244208
5d35ceb8b4091a792db2,GUT_GENOME244208
f7d0c3eb256860b4e7f6,GUT_GENOME244208
943e22a3bfa795db5b7a,GUT_GENOME244208
0221a622628336171751,GUT_GENOME244208
34a6347f1454e8346f19,GUT_GENOME244208
4dc3a145d71399491601,GUT_GENOME244208
5e89939096ad8679bf49,GUT_GENOME244208
4add29c88876e0f65c0b,GUT_GENOME244208
29d58c994881376b9d8f,GUT_GENOME244208
db7db03b8fb54ed3e94b,GUT_GENOME244208
78096ba70bf40c8db924,GUT_GENOME244208
3c8bdfec53e67b55f95e,GUT_GENOME244208
0a1dc787a6a69ed9c294,GUT_GENOME244208
f0af8b53ab924e59ecbc,GUT_GENOME244208
5fdff4be3227c4871fa3,GUT_GENOME244208
9065b8d58e0b16931248,GUT_GENOME244208
1c76861bcf0af29d3627,GUT_GENOME244208
6bfdf1edfeefdab1ce7a,GUT_GENOME244208
1350441b409ee26e977e,GUT_GENOME244208
564d0b0cb721f25b11a0,GUT_GENOME244208
02e10da68b880d0cf1e1,GUT_GENOME244208
d52210fe6a4cc45fdd4a,GUT_GENOME244208
