recid,phash,chash,start,end,orient
AAJMGO010000001.1,b3870dd7e37d0f61a1ac,a239ab321920c6dd8e19,429,1553,+
AAJMGO010000001.1,79041207c1e8b23a3e66,a239ab321920c6dd8e19,2010,2216,-
AAJMGO010000001.1,28d1d35df1d47c141480,a239ab321920c6dd8e19,2538,3326,-
AAJMGO010000001.1,55a829baa3b183739f66,a239ab321920c6dd8e19,3816,4055,-
AAJMGO010000001.1,5e514735b1d34cd35684,a239ab321920c6dd8e19,4246,4767,-
AAJMGO010000001.1,ed5db7cc0fd442908893,a239ab321920c6dd8e19,5525,5788,-
AAJMGO010000001.1,db64d957e0c99e8007c1,a239ab321920c6dd8e19,6599,7156,+
AAJMGO010000001.1,5e0b25ce182535b80ee9,a239ab321920c6dd8e19,8393,8737,-
AAJMGO010000001.1,59d4eef0c1524db4dd68,a239ab321920c6dd8e19,9372,9545,-
AAJMGO010000001.1,fdbd6c096228941630a3,a239ab321920c6dd8e19,9864,10331,+
AAJMGO010000001.1,b80f72c1774e84283170,a239ab321920c6dd8e19,10670,11713,+
AAJMGO010000001.1,5df70e95b8ea12b7fd60,a239ab321920c6dd8e19,11795,12325,-
AAJMGO010000001.1,8fd408e893c339cc53f6,a239ab321920c6dd8e19,12474,12788,-
AAJMGO010000001.1,ca8c486e4ee0949b69b9,a239ab321920c6dd8e19,13518,15104,+
AAJMGO010000001.1,8c96595770171e9f59e9,a239ab321920c6dd8e19,15104,16078,+
AAJMGO010000001.1,26a0079b70bfe4d74794,a239ab321920c6dd8e19,16068,16880,+
AAJMGO010000001.1,15acadf4932882896e52,a239ab321920c6dd8e19,16874,17671,+
AAJMGO010000001.1,8d95a9398c358b5667a9,a239ab321920c6dd8e19,17665,18255,+
AAJMGO010000001.1,a7990e6ff5c4a055462f,a239ab321920c6dd8e19,18337,19470,-
AAJMGO010000001.1,0825a51b9bde6f3c0c25,a239ab321920c6dd8e19,19664,19990,+
AAJMGO010000001.1,60bb35a353c18278d575,a239ab321920c6dd8e19,20184,20834,+
AAJMGO010000001.1,5fbf2858b1ec278000e6,a239ab321920c6dd8e19,20942,21730,+
AAJMGO010000001.1,0e409c40f0964613d192,a239ab321920c6dd8e19,21875,22468,+
AAJMGO010000001.1,fdeb393201fe54edd706,a239ab321920c6dd8e19,22537,23385,+
AAJMGO010000001.1,b34c49cfdb0db79bc4cd,a239ab321920c6dd8e19,23640,23888,-
AAJMGO010000001.1,86d9f4ea07129437b73b,a239ab321920c6dd8e19,24205,24750,+
AAJMGO010000001.1,338bd7075de633f5dcb2,a239ab321920c6dd8e19,24947,25585,+
AAJMGO010000001.1,734cc353635f1a1b0dd7,a239ab321920c6dd8e19,25758,26120,+
AAJMGO010000001.1,7805648603b54c6ccdeb,a239ab321920c6dd8e19,26123,26305,+
AAJMGO010000001.1,de0d6ca7b8e515f464d4,a239ab321920c6dd8e19,26535,27176,+
AAJMGO010000001.1,34b4f39aecf9850f295f,a239ab321920c6dd8e19,27490,27738,+
AAJMGO010000001.1,0b391d5c44f28499cd8a,a239ab321920c6dd8e19,28171,28422,+
AAJMGO010000001.1,66468f9151188207a8ab,a239ab321920c6dd8e19,28491,28802,+
AAJMGO010000001.1,09e70609d0db42fc0672,a239ab321920c6dd8e19,28788,29135,-
AAJMGO010000001.1,7a1f1155486723355b8a,a239ab321920c6dd8e19,29254,30438,-
AAJMGO010000001.1,474e3fc1163e53309211,a239ab321920c6dd8e19,30539,31333,+
AAJMGO010000001.1,cbc9112249431d9385a3,a239ab321920c6dd8e19,31313,31759,-
AAJMGO010000001.1,44a573a13727d9fab95d,a239ab321920c6dd8e19,31965,32072,+
AAJMGO010000001.1,1255de229f57682e48d5,a239ab321920c6dd8e19,32069,32596,-
AAJMGO010000001.1,cf3cc52f2d76ef356230,a239ab321920c6dd8e19,32637,34130,-
AAJMGO010000001.1,22cf3ea9c66ed92d14d0,a239ab321920c6dd8e19,34771,36057,-
AAJMGO010000001.1,fd006de43696ef92da0f,a239ab321920c6dd8e19,36180,38114,-
AAJMGO010000001.1,68fff825a86e87852348,a239ab321920c6dd8e19,38540,39286,+
AAJMGO010000001.1,59dcb196278c59e9b366,a239ab321920c6dd8e19,39576,40772,+
AAJMGO010000001.1,401811138ff9ddf29c38,a239ab321920c6dd8e19,40878,41726,+
AAJMGO010000001.1,c651bfa017389443cca7,a239ab321920c6dd8e19,41825,42709,-
AAJMGO010000001.1,e1a66c3138ce4b4a2e5c,a239ab321920c6dd8e19,43044,44039,-
AAJMGO010000001.1,339a50111cec8e95b0c2,a239ab321920c6dd8e19,44381,44794,+
AAJMGO010000001.1,2bef8ae10a472177d611,a239ab321920c6dd8e19,44836,45114,+
AAJMGO010000001.1,fbb836b4ee37e08b0275,a239ab321920c6dd8e19,45466,46122,-
AAJMGO010000001.1,d1967ff472863fc64d69,a239ab321920c6dd8e19,46149,47237,-
AAJMGO010000001.1,f512c389e168fd7e84b5,a239ab321920c6dd8e19,47261,49117,-
AAJMGO010000001.1,7191b4d8436b46e88eec,a239ab321920c6dd8e19,49291,49842,+
AAJMGO010000001.1,41e832ebdf0fcccdee87,a239ab321920c6dd8e19,49960,51003,+
AAJMGO010000001.1,b4c04ee57d02b0d6d26f,a239ab321920c6dd8e19,50981,52957,+
AAJMGO010000001.1,aed65e059eaec96a4d11,a239ab321920c6dd8e19,52987,54330,-
AAJMGO010000001.1,8f06f3555b3b85a0e86b,a239ab321920c6dd8e19,54569,54844,+
AAJMGO010000001.1,675e885bb77aeb821d67,a239ab321920c6dd8e19,54804,55220,-
AAJMGO010000001.1,9fa044291c36752d91dc,a239ab321920c6dd8e19,55293,56171,-
AAJMGO010000001.1,b24dcdbdf50db262cc1a,a239ab321920c6dd8e19,56545,57771,+
AAJMGO010000001.1,e79151f26c1806b1b259,a239ab321920c6dd8e19,57762,58796,+
