recid,hash,chash,start,end,is_crispr
GUT_GENOME131271_1,5e0d1724a4d84ca796b5,a5f779359910235d9413,3,551,0
GUT_GENOME131271_1,9727a8a43709af200d8c,a5f779359910235d9413,669,2141,0
GUT_GENOME131271_1,8b883adedfd310f5db35,a5f779359910235d9413,2210,3094,0
GUT_GENOME131271_1,8e71c4552bfbd95c0042,a5f779359910235d9413,3141,3710,0
GUT_GENOME131271_1,7f9c705a368fedbff55d,a5f779359910235d9413,3712,4227,0
GUT_GENOME131271_1,3ac836ac76bf9c94ce0c,a5f779359910235d9413,4239,5147,0
GUT_GENOME131271_1,773cc3831f60b3e4577b,a5f779359910235d9413,5149,6297,0
GUT_GENOME131271_1,8235081e80c25874df72,a5f779359910235d9413,6568,7908,0
GUT_GENOME131271_1,d8fcebbe706933645d4e,a5f779359910235d9413,8079,8279,0
GUT_GENOME131271_1,022ed8ed74a867b92a6a,a5f779359910235d9413,8350,9324,0
GUT_GENOME131271_1,25d386bc27bb05c90bd7,a5f779359910235d9413,9345,10196,0
GUT_GENOME131271_1,409ccc1b5c6aabd041fa,a5f779359910235d9413,10189,11265,0
GUT_GENOME131271_1,bcb3c12303042b82d626,a5f779359910235d9413,11366,12880,0
GUT_GENOME131271_1,d0a6417f46d6ba9b2e8c,a5f779359910235d9413,12870,13610,0
GUT_GENOME131271_1,8868a24a668515e1acdd,a5f779359910235d9413,13623,14243,0
GUT_GENOME131271_1,09f0e6b3cb8eab1a10c1,a5f779359910235d9413,14292,15404,0
GUT_GENOME131271_1,addc42c80372135e0c4e,a5f779359910235d9413,15406,16656,0
GUT_GENOME131271_1,5a2faae0219a306b2021,a5f779359910235d9413,16793,17986,0
GUT_GENOME131271_1,c0f49655beb3fed23c4f,a5f779359910235d9413,18080,18601,0
GUT_GENOME131271_1,90769d10de468bedb910,a5f779359910235d9413,18606,18785,0
GUT_GENOME131271_1,48cdde83060812075174,a5f779359910235d9413,18965,19192,0
GUT_GENOME131271_1,4584c171d36bc1e521c3,a5f779359910235d9413,19302,20318,0
GUT_GENOME131271_1,bc8e0068186c24bcdc74,a5f779359910235d9413,20374,20610,0
GUT_GENOME131271_1,53711f1487e5d906b999,a5f779359910235d9413,20706,21389,0
GUT_GENOME131271_1,22cc260a03eff4134c61,a5f779359910235d9413,21399,24959,0
GUT_GENOME131271_1,3e06f26abdb3adb6d0eb,a5f779359910235d9413,24983,25924,0
GUT_GENOME131271_1,af65cea3e92d754fb9ed,a5f779359910235d9413,26122,27333,0
GUT_GENOME131271_1,f253b87c2895f10d9884,a5f779359910235d9413,27422,27766,0
GUT_GENOME131271_1,de45844c886550ef5d7a,a5f779359910235d9413,27768,28946,0
GUT_GENOME131271_10,28db77eb08786e5de6e8,ac5ad3d1d54d3eaa67e2,81,626,0
GUT_GENOME131271_10,9db1005ec5b741f45162,ac5ad3d1d54d3eaa67e2,881,3268,0
GUT_GENOME131271_10,640af3febb1d0253ae76,ac5ad3d1d54d3eaa67e2,3078,3175,1
GUT_GENOME131271_10,0a83f9c43c7b6d874aad,ac5ad3d1d54d3eaa67e2,3700,5007,0
GUT_GENOME131271_10,e9f95092002f45114196,ac5ad3d1d54d3eaa67e2,5501,5734,0
GUT_GENOME131271_10,6e2a8d3d4dada1392b78,ac5ad3d1d54d3eaa67e2,5740,6648,0
GUT_GENOME131271_10,414c437dc1ea5adfe691,ac5ad3d1d54d3eaa67e2,6742,7668,0
GUT_GENOME131271_10,12113184d854c9135a9f,ac5ad3d1d54d3eaa67e2,7655,8395,0
GUT_GENOME131271_10,4ede858c27bedca4f484,ac5ad3d1d54d3eaa67e2,8392,9624,0
GUT_GENOME131271_10,7303d7e75a88ff95c430,ac5ad3d1d54d3eaa67e2,10361,10789,0
GUT_GENOME131271_10,d7e67a31fe76b63c46ee,ac5ad3d1d54d3eaa67e2,10807,12573,0
GUT_GENOME131271_10,f01e0a4a1501147f2b0d,ac5ad3d1d54d3eaa67e2,12592,13560,0
GUT_GENOME131271_10,1ea0b9a12a7ebc5a9863,ac5ad3d1d54d3eaa67e2,13573,14067,0
GUT_GENOME131271_10,201bf0b35fc238cc1e4c,ac5ad3d1d54d3eaa67e2,14177,15535,0
GUT_GENOME131271_10,53b9c26fa156eecaa5f3,ac5ad3d1d54d3eaa67e2,15634,16641,0
GUT_GENOME131271_100,868a2bc0ce60bb0498cd,686a0dfff20f68f2e3bf,67,1278,0
GUT_GENOME131271_100,c846bbc24fa857ec0f93,686a0dfff20f68f2e3bf,1544,5347,0
GUT_GENOME131271_100,a49babf0021c0bf7f773,686a0dfff20f68f2e3bf,5600,6325,0
GUT_GENOME131271_101,221037cfdc6a8b98f9da,51e00858766e17f049d5,1,204,0
GUT_GENOME131271_101,5316527941cd327f0558,51e00858766e17f049d5,266,1216,0
GUT_GENOME131271_101,80e0b88ce2d08d9a58c7,51e00858766e17f049d5,1217,1696,0
GUT_GENOME131271_101,4694a751dd2e2875726f,51e00858766e17f049d5,1734,1976,0
GUT_GENOME131271_101,852f9fc8ce1a6c6a3301,51e00858766e17f049d5,2039,3472,0
GUT_GENOME131271_101,bf13663ee6122c986524,51e00858766e17f049d5,3939,5240,0
GUT_GENOME131271_101,baebf1c8944ea7c893d3,51e00858766e17f049d5,5578,6318,0
GUT_GENOME131271_102,068bc13e3d84b90092af,61cabce5c7b76262b7b1,2,3523,0
GUT_GENOME131271_102,3787ba482b77bd6a2640,61cabce5c7b76262b7b1,3538,5031,0
GUT_GENOME131271_102,78df32b0ab4490cf3489,61cabce5c7b76262b7b1,5236,6021,0
GUT_GENOME131271_102,d54f1669ff59c4afa2e4,61cabce5c7b76262b7b1,6152,6262,0
GUT_GENOME131271_103,306e46de8b0a8729cfbb,62c126cfdfa3e85cd037,1,246,0
