chash,sampleid
a5f779359910235d9413,GUT_GENOME131271
199697669c126c27fc77,GUT_GENOME131271
16c68f5dc5bcd9a0b23d,GUT_GENOME131271
6c69898fc42757b6ea1b,GUT_GENOME131271
034f7c5b862016459c14,GUT_GENOME131271
4c59af7780a2762648f8,GUT_GENOME131271
278d11d02c46a1db6851,GUT_GENOME131271
ae31dcff51d8e502f0ef,GUT_GENOME131271
6a8400f6159d95223036,GUT_GENOME131271
ac5ad3d1d54d3eaa67e2,GUT_GENOME131271
4d562787f7e460f952d8,GUT_GENOME131271
387e6a9964849bfd2e49,GUT_GENOME131271
d8f57480d811690cb6f5,GUT_GENOME131271
cdfff9ba9c45a841d7ff,GUT_GENOME131271
9621a293761e29eed860,GUT_GENOME131271
9cf5acc92c69aecf8db3,GUT_GENOME131271
dd5988fc3bcacabea067,GUT_GENOME131271
1a52600e2ae086429afb,GUT_GENOME131271
ea42e66b9313d06a3665,GUT_GENOME131271
863bf2e17fe413f1fde3,GUT_GENOME131271
5870450883ebecba8f61,GUT_GENOME131271
942109d5b4ddf5d717a8,GUT_GENOME131271
5764ea15e0d3a200c890,GUT_GENOME131271
252cfcb0e076d2db5824,GUT_GENOME131271
88ece421964a2f788ee1,GUT_GENOME131271
8ed0a0a8cb546876d3fe,GUT_GENOME131271
3dec125f629e41a22837,GUT_GENOME131271
d5a9151526d8726bee30,GUT_GENOME131271
e98bd27fcf1f3f62c2d8,GUT_GENOME131271
b79aa85ceed47ee64ca9,GUT_GENOME131271
dc81836a6d58ae0cfedf,GUT_GENOME131271
2221d5c4dc7f89fb931f,GUT_GENOME131271
bb9d0884ca36f7922619,GUT_GENOME131271
df4b1dcca1ff84920883,GUT_GENOME131271
16e57e437a39c5c282a1,GUT_GENOME131271
0d784f7cc0392a68332a,GUT_GENOME131271
6949db22658e5129d42c,GUT_GENOME131271
15f971120be28e40e10f,GUT_GENOME131271
a41eb9032e591fd1cb0e,GUT_GENOME131271
7550c4fb42abf1ebb1d9,GUT_GENOME131271
